source,target,weight,promotor_based,cell_type,sample_size,gene_size
BCL11B,RPL21,-0.1324439528770222,False,B,125003,4942
BCL11B,SERINC5,0.1323563388123126,False,B,125003,4942
SP140,RPL32,-0.1323299193601646,False,B,125003,4942
POU2F2,RPL34,-0.1322940549389986,True,B,125003,4942
DRAP1,RPL11,-0.13222171179410644,True,B,125003,4942
FOS,PPP1R15A,0.1321763776752597,True,B,125003,4942
IRF7,RPS15A,-0.13211643240888232,True,B,125003,4942
ATF4,RPS19,-0.132115925268795,True,B,125003,4942
FOSB,IER2,0.13209838214918607,True,B,125003,4942
PA2G4,RPS15A,-0.1320011200732723,False,B,125003,4942
NR4A2,RPL21,-0.13197398247456066,False,B,125003,4942
ZNF706,RPS3,-0.13191841635852833,False,B,125003,4942
BCL11B,TNFRSF25,0.131855582532866,False,B,125003,4942
CXXC5,RPL12,-0.1317589765853207,False,B,125003,4942
PIN1,RPL41,-0.13175735693984908,False,B,125003,4942
HMGA1,RPS29,-0.13174639120320197,False,B,125003,4942
JUNB,RPL13,0.1316639742494115,False,B,125003,4942
PA2G4,RPS27A,-0.1315910551976416,False,B,125003,4942
CXXC5,RPS27A,-0.1315809010703255,False,B,125003,4942
JUNB,PPP1R15A,0.13151306054845774,True,B,125003,4942
BCL11B,PDE3B,0.13135545530232023,False,B,125003,4942
ZNF706,RPL10A,-0.13131057106495023,False,B,125003,4942
HMGN3,RPL39,-0.13128692494128966,False,B,125003,4942
CXXC5,RPS15A,-0.13128441130454868,False,B,125003,4942
RBCK1,RPS29,-0.13111214779495578,False,B,125003,4942
JUNB,RPL37,0.13110839869334404,False,B,125003,4942
YBX3,FCER2,0.13105357272115659,False,B,125003,4942
HMGA1,RPS19,-0.13092581407589707,False,B,125003,4942
SP140,RPL39,-0.1309149928741407,False,B,125003,4942
HMG20B,RPS27,-0.13081471014298207,True,B,125003,4942
HMGN3,RPS6,-0.13057980472812203,False,B,125003,4942
BCL11B,ACTN1,0.1305795228621576,True,B,125003,4942
TCF7,CD74,-0.1305785192455249,True,B,125003,4942
ZBTB20,RPL18A,-0.13045994315336437,False,B,125003,4942
HSF1,RPS27,-0.13028665848834467,False,B,125003,4942
BCL11B,RPL23A,-0.13013750130567228,False,B,125003,4942
PA2G4,RPS23,-0.13011265911356484,False,B,125003,4942
MBD4,RPL41,-0.13006601043978952,False,B,125003,4942
PA2G4,RPL11,-0.1300586784097286,False,B,125003,4942
JUNB,RPS13,0.13004797264543097,True,B,125003,4942
ZNF706,RPS9,-0.12989752180749564,False,B,125003,4942
CXXC5,RPL37,-0.12987441758403248,False,B,125003,4942
SP100,RPS27,-0.12983596865084066,False,B,125003,4942
FOXP1,ANXA2,-0.12982538297584398,True,B,125003,4942
IRF7,RPS28,-0.1298070587819889,False,B,125003,4942
MEF2C,FCER2,0.12976226820943337,True,B,125003,4942
HMGA1,RPL39,-0.1297503361074923,False,B,125003,4942
RBCK1,RPL32,-0.1296772787756902,False,B,125003,4942
PIN1,RPL32,-0.12967704277632083,False,B,125003,4942
JUN,TUBA1A,0.1296643373566941,True,B,125003,4942
IRF3,RPL18A,-0.12965173121305862,True,B,125003,4942
DRAP1,RPLP1,-0.12951838565472543,True,B,125003,4942
HMGN3,RPL35A,-0.12951140491737817,False,B,125003,4942
NR4A2,RPL32,-0.1294203460520157,False,B,125003,4942
ZNF706,RPL38,-0.12941705471198284,False,B,125003,4942
TSHZ2,IL7R,0.12934554976004314,False,B,125003,4942
DRAP1,RPL35A,-0.12929046773836111,True,B,125003,4942
SPI1,RPS23,-0.12924092900657191,False,B,125003,4942
RORA,FYB1,0.1292319853278716,False,B,125003,4942
BCL11B,CD6,0.12915148080311745,False,B,125003,4942
SP100,RPL41,-0.12900087959400305,False,B,125003,4942
LEF1,CD74,-0.1289588902044912,False,B,125003,4942
POU2F2,RPL10,-0.1289566575122369,True,B,125003,4942
HMGN3,RPL30,-0.12895191502415262,False,B,125003,4942
SPI1,RPL36,-0.12880076462010434,True,B,125003,4942
ATF4,RPL18A,-0.12874697728406267,False,B,125003,4942
ZNF207,RPL21,-0.12874111028173185,True,B,125003,4942
DRAP1,RPL30,-0.1286847513580345,True,B,125003,4942
JUNB,S100A10,-0.12868175861047676,True,B,125003,4942
PIN1,RPS19,-0.12867102720541945,False,B,125003,4942
HMGA1,RPS27A,-0.1286693877068937,False,B,125003,4942
IRF3,RPL34,-0.12865393097368008,False,B,125003,4942
SAFB,RPS27,-0.12862528265448653,False,B,125003,4942
SPI1,RPL30,-0.12859181307962428,True,B,125003,4942
MBD4,RPL39,-0.12858713517225104,False,B,125003,4942
GTF3A,RPL34,-0.12857905349988694,False,B,125003,4942
BCL11B,RPL26,-0.12853875832625616,True,B,125003,4942
HMGN3,RPS15A,-0.12852472254895983,False,B,125003,4942
IRF3,RPL41,-0.12851562260257865,False,B,125003,4942
JUNB,RPL17,0.1284347025023028,True,B,125003,4942
MEF2C,VIM,-0.12841899831567738,False,B,125003,4942
JUNB,RPS3,0.12836537256663513,False,B,125003,4942
NR1H2,RPS27,-0.12832003181519705,False,B,125003,4942
HMGN3,RPS29,-0.12828533886799415,False,B,125003,4942
XPA,RPS27,-0.12828226252648828,False,B,125003,4942
MEF2C,TMSB4X,0.12818514092247169,True,B,125003,4942
ZBTB20,CD74,-0.12817080838959624,False,B,125003,4942
MEF2C,HLA-DRA,0.12813318525261924,False,B,125003,4942
IRF7,RPL18A,-0.1281252647829245,False,B,125003,4942
KLF6,RPL18A,-0.1280832113991202,True,B,125003,4942
HMGN3,RPL28,-0.1280769423461214,False,B,125003,4942
IRF7,RPL11,-0.12799373292408717,False,B,125003,4942
NR4A2,ZFP36,0.12797690869784023,False,B,125003,4942
ATF4,RPL41,-0.12788267398856154,True,B,125003,4942
HMGN3,RPS15,-0.12784274422707104,False,B,125003,4942
ATF4,RPL21,-0.12781098719305814,True,B,125003,4942
THYN1,RPS27,-0.1277857885531443,False,B,125003,4942
ATF4,RPL13,-0.12775567518750006,False,B,125003,4942
RORA,CD74,-0.12771511510763187,False,B,125003,4942
FOXP1,LGALS1,-0.12768284725733436,False,B,125003,4942
JUNB,RPL35A,0.12748024961617133,False,B,125003,4942
HMGN3,RPL26,-0.12745287573149935,False,B,125003,4942
JUNB,RGS2,0.127366132053536,True,B,125003,4942
SP140,RPLP2,-0.12735327439811728,False,B,125003,4942
MBD4,RPS29,-0.12734476055681207,False,B,125003,4942
CXXC5,RPS17,-0.12733704548737657,False,B,125003,4942
REST,RPL41,-0.12722553023028452,True,B,125003,4942
YBX3,ADTRP,0.12721408081420124,False,B,125003,4942
SP140,CD74,-0.1271921734897709,False,B,125003,4942
CXXC5,RPS28,-0.12717523765811384,False,B,125003,4942
USF2,RPS27,-0.12710998054889272,True,B,125003,4942
SPI1,RPS25,-0.1270803152026556,True,B,125003,4942
RBCK1,RPS19,-0.12707093338698275,False,B,125003,4942
SPI1,RPS15,-0.12705885178062568,True,B,125003,4942
PIN1,RPLP2,-0.12705143150430442,False,B,125003,4942
LYL1,RPS29,-0.12703840268894184,False,B,125003,4942
CXXC5,CD74,-0.12701967715570023,False,B,125003,4942
IRF3,RPL21,-0.12693465851178906,False,B,125003,4942
IRF3,RPS19,-0.1269171260772233,False,B,125003,4942
