gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,pooled_rho,sign_consistent,meta_p_adj,neg_log10_adj_pval,trend
ZNF507,0.0002994296548463754,-0.11549918670190976,976,0.0014293528806817541,healthy,aging,onek1k,CD4T,7.368205959235821e-13,-0.20405303345721074,True,3.5172756748804955e-12,11.453793591481906,Decrease in aging
ZNF511,0.17541760032164458,0.043407671475212184,976,0.24251722885997856,healthy,aging,onek1k,CD4T,2.389130464146942e-09,0.13690979043586168,True,7.651265916825018e-09,8.116266704034878,Increase in aging
ZNF592,0.07330398338519546,-0.0573526874891426,976,0.11591192372784032,healthy,aging,onek1k,CD4T,0.033536419268479056,-0.06840129087551736,True,0.03673036396071516,1.4349747682148184,Decrease in aging
ZNF609,4.760504503683471e-09,-0.18602479959432458,976,2.007346065719864e-07,healthy,aging,onek1k,CD4T,8.803936439745182e-26,-0.2850103276098229,True,3.1819941703650445e-24,23.49730062034645,Decrease in aging
ZNF639,0.0030387763950370165,0.09477637495776892,976,0.009044828564051356,healthy,aging,onek1k,CD4T,5.5661220023177525e-06,-0.012554673264597652,False,9.711923217837181e-06,5.0126947597739075,Decrease in aging
ZNF644,0.06465669958309186,0.05916502179134006,976,0.10622172074365091,healthy,aging,onek1k,CD4T,1.746898667377668e-07,-0.13610288483233782,False,3.9111979012969033e-07,6.407690208781503,Decrease in aging
ZNF652,0.0363348131758231,-0.06701099376433921,976,0.06710005644878281,healthy,aging,onek1k,CD4T,0.0021889626306688657,-0.09322029467681507,True,0.0026625362767270337,2.5747044663043632,Decrease in aging
ZNF655,0.00011978840121585423,0.12281633418677017,976,0.0006588362066871983,healthy,aging,onek1k,CD4T,8.032949944292744e-08,0.04325650330087265,False,1.881792903616726e-07,6.725428173557758,Increase in aging
ZNF708,5.5850416972049e-07,-0.15938647043864007,976,1.4130155493928397e-05,healthy,aging,onek1k,CD4T,5.957480740639419e-21,-0.25264991180048635,True,6.028970509527092e-20,19.219756840463887,Decrease in aging
ZNF766,0.09444493486584285,-0.05356251600675601,976,0.1397343188365979,healthy,aging,onek1k,CD4T,3.029877941868524e-05,-0.1391077687332381,True,4.731846415387263e-05,4.324969359993449,Decrease in aging
ZNF770,5.808446036929102e-06,-0.1445283469822948,976,7.73440445970033e-05,healthy,aging,onek1k,CD4T,1.5712140064550792e-10,-0.18294614019074462,True,6.115648363586692e-10,9.213557493525284,Decrease in aging
ZNF800,0.038437721248087864,-0.06627615061351944,976,0.07046915562149442,healthy,aging,onek1k,CD4T,1.1847709659820773e-09,-0.18152906139276695,True,3.9440401893877046e-09,8.404058668289553,Decrease in aging
ZNF83,0.7637173768138071,-0.009634184802697322,976,0.8118508249323244,healthy,aging,onek1k,CD4T,4.724674817107817e-07,-0.15239321211836987,True,9.797891219084244e-07,6.008867386599805,Decrease in aging
ZNF830,0.06725303519664068,-0.058600962981766036,976,0.10907062759455187,healthy,aging,onek1k,CD4T,0.00010456095707207598,-0.13249987079554734,True,0.00014861754010806304,3.8279299313385233,Decrease in aging
ADNP,0.0004584869975692173,-0.1968980114939404,313,0.0008787667453409999,healthy,aging,abf300,CD4T,2.720242156107885e-06,-0.050870909820319374,False,5.023512886826971e-06,5.2989924793065795,Decrease in aging
AEBP2,6.201718269399692e-05,-0.2243806854245633,313,0.00015233346817069147,healthy,aging,abf300,CD4T,1.504388856552588e-06,-0.13464735111863774,True,2.9054227534946927e-06,5.536790666663674,Decrease in aging
AHR,0.012820745242872982,0.14053370383467356,313,0.018429821286629913,healthy,aging,abf300,CD4T,0.008461246280344741,0.07211739516508439,True,0.00986495534067843,2.0059048764879,Increase in aging
AKAP8,3.185992497716809e-05,-0.2328154856386948,313,8.309856720848996e-05,healthy,aging,abf300,CD4T,5.088729002422461e-06,-0.09460225065373169,False,8.940614150089463e-06,5.048632647553764,Decrease in aging
AKNA,0.034699630523209485,-0.11941893097480538,313,0.04548166754234546,healthy,aging,abf300,CD4T,6.424482837548363e-07,-0.15763259123876708,True,1.2802128939610899e-06,5.892717803020598,Decrease in aging
ARHGAP35,0.0022265430804111466,0.1722562235888665,313,0.0037060223641053954,healthy,aging,abf300,CD4T,0.026963913535136916,0.08017016216870004,True,0.029789825870697118,1.5259320353420696,Increase in aging
ARID2,0.006616102084489803,-0.15319914577702703,313,0.010144689862884365,healthy,aging,abf300,CD4T,1.033956952542207e-05,-0.1352262273688793,True,1.7209941381130157e-05,4.764220608922589,Decrease in aging
ARID5A,0.0001124471336136586,-0.21656535746822408,313,0.00026100114499317086,healthy,aging,abf300,CD4T,6.426365119883732e-07,0.0349808720819071,False,1.2802128939610899e-06,5.892717803020598,Increase in aging
ASH1L,0.0018411383896090783,-0.17538998220050595,313,0.003147351436291195,healthy,aging,abf300,CD4T,5.483511922196754e-07,-0.1524235915322373,True,1.1098628130526232e-06,5.954730699786595,Decrease in aging
ATF1,3.0491122998039305e-08,0.30670959563844813,313,1.4285655775007306e-07,healthy,aging,abf300,CD4T,2.452887473380128e-08,0.14909278731486905,True,6.273595672599016e-08,7.202483474611424,Increase in aging
ATF2,0.21666094590140883,-0.07002650528714341,313,0.240417628566037,healthy,aging,abf300,CD4T,0.010532291016434561,-0.08464010001913777,True,0.012057328629673956,1.9187489019721888,Decrease in aging
ATF3,0.08310363888700743,-0.09810851290688571,313,0.10206417785637321,healthy,aging,abf300,CD4T,3.38982508866186e-07,0.10410445583944747,False,7.146881228595422e-07,6.145883435219978,Increase in aging
ATF4,0.5355758361392576,-0.0351469713013372,313,0.5645861939301341,healthy,aging,abf300,CD4T,0.00023490359600370856,0.07330787379548472,True,0.0003127926830996751,3.5047434145847025,Increase in aging
ATF6,0.006205090434587516,-0.15437906429963177,313,0.009631213987427247,healthy,aging,abf300,CD4T,4.026696465476796e-12,-0.19529398717558855,True,1.8522803741193262e-11,10.732293274826421,Decrease in aging
BACH1,0.009789921465070702,-0.1458112122341204,313,0.014655917932916495,healthy,aging,abf300,CD4T,1.6354647441490712e-05,-0.13453026334258916,True,2.652388335062276e-05,4.576362890739378,Decrease in aging
BACH2,3.1070133525055177e-11,-0.3639018593615809,313,2.535723800593213e-10,healthy,aging,abf300,CD4T,8.580761615395893e-21,-0.27455413126400213,True,8.349741110366003e-20,19.0783269899155,Decrease in aging
BATF,2.38309377292509e-15,0.42766481562757275,313,6.029227245500477e-14,healthy,aging,abf300,CD4T,2.364269291263706e-22,0.27107763400736784,True,3.221775957760082e-21,20.491904663696925,Increase in aging
BCL11B,6.019990733119855e-08,-0.30035673053223066,313,2.6720309745251287e-07,healthy,aging,abf300,CD4T,2.681808567393895e-18,-0.2502218147826063,True,2.188701830808566e-17,16.659813398804207,Decrease in aging
BHLHE40,3.5614437399165005e-06,0.2585767964950364,313,1.251451758609548e-05,healthy,aging,abf300,CD4T,7.984819678007568e-08,0.15403308300805624,True,1.881792903616726e-07,6.725428173557758,Increase in aging
CAMTA1,0.42407269748768694,0.045341543533807885,313,0.4527020779087966,healthy,aging,abf300,CD4T,1.1709764620046356e-09,0.17868298260655854,True,3.9440401893877046e-09,8.404058668289553,Increase in aging
CC2D1A,3.9450576203853924e-07,0.28195439313759124,313,1.6916941999279732e-06,healthy,aging,abf300,CD4T,3.587349869187829e-10,0.17130623429736613,True,1.315361618702204e-09,8.8809548346898,Increase in aging
CDC5L,0.00028209518334046526,0.20390352987636648,313,0.0005855452478187537,healthy,aging,abf300,CD4T,3.1578947136219e-05,0.024854222647128846,False,4.871630259428906e-05,4.312325680634461,Increase in aging
CEBPB,0.7477317742731672,0.01825120296096958,313,0.7597435296831779,healthy,aging,abf300,CD4T,2.0085703322502219e-10,0.17618873929624512,True,7.58460140387024e-10,9.120067237902733,Increase in aging
CEBPD,0.04710913279506472,0.1123108711329087,313,0.05929657013508147,healthy,aging,abf300,CD4T,9.070342852153641e-05,0.014732833629751137,False,0.0001303861784997086,3.8847684432624408,Increase in aging
CEBPZ,0.0015238896507782547,-0.17845788403523122,313,0.002677389455881239,healthy,aging,abf300,CD4T,3.636917210189286e-05,0.00252877280348858,False,5.576606388956905e-05,4.2536300080342935,Increase in aging
CLOCK,0.009958766460285344,0.14548146744669815,313,0.014820987732071716,healthy,aging,abf300,CD4T,0.13930832586021624,0.06341075706170712,True,0.14685419351097795,0.8331136474205526,Increase in aging
CREB1,0.2583162357927403,-0.06408354490772722,313,0.28169830886018665,healthy,aging,abf300,CD4T,3.919791210262714e-05,-0.13001547995524676,True,5.974139615641366e-05,4.223724632151356,Decrease in aging
CREB3,4.3522355935713565e-16,0.43779587356212823,313,1.3763945064669415e-14,healthy,aging,abf300,CD4T,2.682064147835869e-25,0.2820768754958414,True,7.539580326694165e-24,23.122652827455614,Increase in aging
CREB3L2,4.674015886136825e-12,0.3777976264497305,313,4.730104076770467e-11,healthy,aging,abf300,CD4T,2.434291539283756e-15,0.21899879786702434,True,1.5791686139456163e-14,13.801571496212992,Increase in aging
CREM,0.00033316447423869426,-0.20152998358554386,313,0.0006749023392470729,healthy,aging,abf300,CD4T,1.967408462002748e-05,0.009833692752629804,False,3.1305304458282715e-05,4.504382068147538,Increase in aging
CTCF,0.2998908038162672,-0.058780416143648456,313,0.32286116325751324,healthy,aging,abf300,CD4T,0.048993134793411136,-0.09061467377518734,True,0.05297120984073939,1.275960107843017,Decrease in aging
CUX1,0.042172561348418396,-0.11492390757155824,313,0.05416070061497388,healthy,aging,abf300,CD4T,1.3059437170148033e-08,-0.15959528840753215,True,3.552728606502637e-08,7.449437967067404,Decrease in aging
DDIT3,0.00017535085479556154,-0.2105422398284149,313,0.00037917748942971856,healthy,aging,abf300,CD4T,3.6795064224709667e-07,0.03185465812957408,False,7.693513428802931e-07,6.113875283829573,Increase in aging
DMTF1,0.00019231905797503613,-0.209268655287782,313,0.00041234509887867917,healthy,aging,abf300,CD4T,6.680603768301921e-10,-0.18000210750697232,True,2.380553173775192e-09,8.623322113362235,Decrease in aging
DNMT1,3.1356651006694074e-08,0.3064511536055924,313,1.4407892800095435e-07,healthy,aging,abf300,CD4T,1.2127881529859063e-10,0.08474939233433144,False,4.870403217546576e-10,9.312435082336403,Increase in aging
DR1,2.8130370583037216e-09,0.3278535546400307,313,1.735849696953272e-08,healthy,aging,abf300,CD4T,7.612290413670474e-11,0.13580554176620763,True,3.1063056042881126e-10,9.507755819783563,Increase in aging
DRAP1,5.985500735859017e-07,0.2776893839082034,313,2.482510960938248e-06,healthy,aging,abf300,CD4T,4.529689794783993e-11,0.2049306897570041,True,1.910019196800584e-10,9.718962267818938,Increase in aging
E2F2,3.420131178053627e-18,0.464945531093087,313,2.1632329701189193e-16,healthy,aging,abf300,CD4T,7.575213011548816e-23,0.2568444312603765,True,1.1978305574511567e-21,20.92160461197051,Increase in aging
E2F4,1.1342663461553565e-10,0.35400272102182007,313,7.97137182159181e-10,healthy,aging,abf300,CD4T,2.5063519771367227e-13,0.19034972591983587,True,1.3210563546158144e-12,11.879078655529572,Increase in aging
EEA1,1.8885999390538026e-09,-0.33123435926673084,313,1.1945394614515301e-08,healthy,aging,abf300,CD4T,1.8282814635015166e-18,-0.2517175744858665,True,1.541850700886279e-17,16.811957677465603,Decrease in aging
EGR1,0.0015493578925477964,-0.1781909575326313,313,0.0027033623918247757,healthy,aging,abf300,CD4T,3.831366126982706e-09,0.046140029135028016,False,1.1821166221056396e-08,7.927339675875659,Increase in aging
ELF1,0.0009610934451485106,-0.18573835041007453,313,0.0017620046494389362,healthy,aging,abf300,CD4T,0.0004652807318531335,-0.01882067351525718,False,0.0005975432749179836,3.223630637028322,Decrease in aging
ELF2,1.2579242711061718e-05,-0.24408710386085025,313,3.788748102260255e-05,healthy,aging,abf300,CD4T,2.7966736942321212e-08,-0.13096612250421927,False,7.075584446407267e-08,7.150237681405587,Decrease in aging
ELF4,0.027230473107270513,0.12482559746323224,313,0.03645137405364783,healthy,aging,abf300,CD4T,0.2358617649278171,0.05562012710659473,True,0.2415912005131082,0.6169188880897982,Increase in aging
ELK3,1.0553519925820493e-13,0.403772962404502,313,1.7800270274883898e-12,healthy,aging,abf300,CD4T,5.885546613035517e-16,0.18467853395076972,True,4.024441332697259e-15,14.395294399262953,Increase in aging
ELK4,1.4495190334403667e-05,-0.2424025291533925,313,4.1673672211410544e-05,healthy,aging,abf300,CD4T,7.925436163750116e-28,-0.262811151317038,True,5.012838373571949e-26,25.299916297899898,Decrease in aging
EOMES,4.997773551296509e-05,0.22714867028180907,313,0.0001277208796442441,healthy,aging,abf300,CD4T,5.891295150731718e-06,0.05549677347388902,False,1.0208888172158388e-05,4.9910215534066396,Increase in aging
ETS1,0.00012381386987414617,-0.21527408407234697,313,0.00028143157626018606,healthy,aging,abf300,CD4T,1.0035656897481803e-09,-0.18884326652581893,True,3.431109723057968e-09,8.464565393469133,Decrease in aging
ETV3,5.607813567522208e-05,-0.2256759411447233,313,0.00013909576790030576,healthy,aging,abf300,CD4T,0.00015399902720260775,-0.012750753912208292,False,0.00021290575891945223,3.67181259110694,Decrease in aging
ETV6,0.002672975555097246,0.16919337389595013,313,0.004362985906061956,healthy,aging,abf300,CD4T,0.0017021623396594808,0.08740351946774226,True,0.002111015058499258,2.6755086687293836,Increase in aging
ETV7,1.8736378516988064e-16,0.4426949111706796,313,6.771862521139972e-15,healthy,aging,abf300,CD4T,8.539752309928897e-25,0.2825763189900664,True,1.9641430312836465e-23,22.706826889545287,Increase in aging
FLI1,1.4064602797935658e-12,0.3862768087622632,313,1.6944497656560578e-11,healthy,aging,abf300,CD4T,3.578125115890075e-15,0.185072429899633,True,2.229140315718297e-14,13.651862593509792,Increase in aging
FOS,0.001226349645867171,-0.18192262807738419,313,0.0022321328086647068,healthy,aging,abf300,CD4T,4.598170124436636e-06,0.03271931586891107,False,8.192514376637105e-06,5.086582787823074,Increase in aging
FOSB,0.0002956618252856009,-0.2032362077186036,313,0.0006081499333110327,healthy,aging,abf300,CD4T,2.7867494645083005e-06,-0.00771121553648884,False,5.109040684931885e-06,5.291660638877521,Decrease in aging
FOSL2,0.0009093853373891346,-0.1865939850050136,313,0.0016793758420397887,healthy,aging,abf300,CD4T,8.459680715406563e-06,0.03930018366513965,False,1.426866147331907e-05,4.845616765639157,Increase in aging
FOXJ3,0.0167554278596848,-0.13512555594646838,313,0.02329188598077063,healthy,aging,abf300,CD4T,1.530074100459192e-05,-0.142138225410823,True,2.497475789781778e-05,4.602498713078013,Decrease in aging
FOXK1,7.099133495325608e-06,-0.25076512073248763,313,2.2735199674903532e-05,healthy,aging,abf300,CD4T,1.7380005920897373e-07,-0.01655403264982931,False,3.9111979012969033e-07,6.407690208781503,Decrease in aging
FOXO1,5.52595352777194e-09,-0.32202791889743376,313,3.2513168430844204e-08,healthy,aging,abf300,CD4T,3.716680207404963e-17,-0.24945246012288594,True,2.6866288356384444e-16,15.570792328270333,Decrease in aging
FOXP1,1.7968924575064766e-08,-0.3115456946548969,313,9.277832484676298e-08,healthy,aging,abf300,CD4T,3.6124408278438805e-15,-0.23697830043997736,True,2.229140315718297e-14,13.651862593509792,Decrease in aging
GATA3,2.2994510961794116e-12,0.38283548979290644,313,2.6443687606063235e-11,healthy,aging,abf300,CD4T,1.3399681795393182e-20,0.25878967278563225,True,1.2555998126794353e-19,18.901148757763565,Increase in aging
GATAD2A,0.11953252928406964,-0.08817339460730203,313,0.14131649490125991,healthy,aging,abf300,CD4T,0.004585471238387301,-0.10566003922904277,True,0.005524401063390415,2.257714799808358,Decrease in aging
GATAD2B,0.005450266682107326,-0.15674143400158158,313,0.008564704786168656,healthy,aging,abf300,CD4T,6.58972073818893e-08,-0.161180875223353,True,1.6021471747923974e-07,6.795297591707227,Decrease in aging
GFI1,0.21010518570729458,0.07103405076146076,313,0.23417009684557502,healthy,aging,abf300,CD4T,2.093175298163979e-05,-0.033225319659630506,False,3.309833440221792e-05,4.4801938605483365,Decrease in aging
GFI1B,0.9691309980680699,-0.002196136370696663,313,0.9729767559969115,healthy,aging,abf300,CD4T,0.2922241393967819,-0.03731814601017388,True,0.29691850308187073,0.5273627376145776,Decrease in aging
GTF2I,0.17438620855452164,-0.07696651757522244,313,0.19873743587519807,healthy,aging,abf300,CD4T,0.00015813357142742583,-0.11925111925526284,True,0.0002174336607127105,3.662673222300425,Decrease in aging
GTF3A,3.0512013414892415e-05,0.23335221548487178,313,8.125830941018717e-05,healthy,aging,abf300,CD4T,4.60057748083877e-12,0.21245037439902437,True,2.0784751833075157e-11,10.682255156539988,Increase in aging
HBP1,3.353711459522246e-06,-0.25924557091480793,313,1.2121271417987547e-05,healthy,aging,abf300,CD4T,1.0683449797070027e-05,-0.042543031589118166,False,1.766609672325959e-05,4.752859396096389,Decrease in aging
HIF1A,7.376860524617131e-09,-0.3194969892417727,313,4.1474349171736314e-08,healthy,aging,abf300,CD4T,4.7724302895171165e-12,-0.19621446206960477,True,2.1182892337681238e-11,10.674014741087158,Decrease in aging
HIVEP1,3.419686485669373e-06,-0.25902898507170635,313,1.2185643392596498e-05,healthy,aging,abf300,CD4T,1.1755481277446831e-08,-0.172044994633348,True,3.2327573512978786e-08,7.490426892031558,Decrease in aging
HLF,6.958157386210705e-09,0.3200108097613853,313,4.000940497071155e-08,healthy,aging,abf300,CD4T,3.491608608352866e-10,0.1812220065327208,True,1.2990837910489338e-09,8.886362835981183,Increase in aging
HMBOX1,0.16017045946438935,-0.07957938974395018,313,0.18419602838404775,healthy,aging,abf300,CD4T,0.000202965124103798,-0.12288131507869075,True,0.0002745998737874914,3.561299666711094,Decrease in aging
