gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
CDC5L,1e-20,0.5299827256893572,621,1.9336135621254253e-45,healthy,aging,aida,CD8T
CEBPA,1e-20,0.5042116198917782,621,5.542689582264467e-41,healthy,aging,aida,CD8T
CEBPB,1e-20,0.5047666346476212,621,4.4443874792084237e-41,healthy,aging,aida,CD8T
CEBPD,1.0013995965971836e-20,0.38667586058461395,621,1.812965824723836e-23,healthy,aging,aida,CD8T
CEBPG,1e-20,0.5344997613376221,621,3.931376569163865e-46,healthy,aging,aida,CD8T
CEBPZ,0.10368973601313361,0.06536006146370252,621,0.1059728127693861,healthy,aging,aida,CD8T
CENPB,1e-20,0.4970612403556639,621,9.459339158702877e-40,healthy,aging,aida,CD8T
CENPT,1e-20,0.5389325861220519,621,1.0003772197200779e-46,healthy,aging,aida,CD8T
CENPX,1e-20,0.5493774400153938,621,2.0978248797775915e-48,healthy,aging,aida,CD8T
CGGBP1,1e-20,0.5261888257715207,621,8.356044888237336e-45,healthy,aging,aida,CD8T
CHAMP1,1e-20,0.48136659098490453,621,4.3184709633931155e-37,healthy,aging,aida,CD8T
CHCHD3,1e-20,0.5307797714904553,621,1.409451110779949e-45,healthy,aging,aida,CD8T
CLOCK,1e-20,0.5337455979139114,621,4.698056875880368e-46,healthy,aging,aida,CD8T
CREB1,0.0004641134764923265,0.14006564910634003,621,0.000499056383023602,healthy,aging,aida,CD8T
CREB3,1e-20,0.542712526084187,621,2.7685568907545566e-47,healthy,aging,aida,CD8T
CREB3L2,1e-20,0.5176603204110877,621,2.437892627356714e-43,healthy,aging,aida,CD8T
CREBL2,1.000000004280467e-20,-0.4282985336751168,621,5.945686045215718e-29,healthy,aging,aida,CD8T
CREBZF,1e-20,0.5255160160573366,621,1.0843006570720936e-44,healthy,aging,aida,CD8T
CREM,0.008223096459804903,0.10596546230652365,621,0.00865834542176055,healthy,aging,aida,CD8T
CSRNP1,0.8812645176386208,0.006005913796181366,621,0.8812645176386208,healthy,aging,aida,CD8T
CTCF,1e-20,0.5343089084423526,621,4.11430223904346e-46,healthy,aging,aida,CD8T
CUX1,9.196214051581636e-20,0.35437695919988854,621,1.0167686473788356e-19,healthy,aging,aida,CD8T
CXXC1,1e-20,0.5318578710496038,621,9.162527637002352e-46,healthy,aging,aida,CD8T
CXXC5,1e-20,0.47988315145527743,621,7.641263069640371e-37,healthy,aging,aida,CD8T
DBP,1.0000000006125201e-20,-0.43418645201090034,621,8.793137762501224e-30,healthy,aging,aida,CD8T
DDIT3,0.3772597130544737,0.03549217232880802,621,0.38275712235217096,healthy,aging,aida,CD8T
DEAF1,1.0000000001076647e-20,-0.4393553198456618,621,1.5781386207244495e-30,healthy,aging,aida,CD8T
DMTF1,1e-20,0.5169383626302426,621,3.2878854796376843e-43,healthy,aging,aida,CD8T
DNMT1,0.01162332973595801,0.10120348833318066,621,0.012192456992332602,healthy,aging,aida,CD8T
DR1,1e-20,0.5322278224070659,621,8.160019733419056e-46,healthy,aging,aida,CD8T
DRAP1,1e-20,0.5220738218097979,621,4.122956909232201e-44,healthy,aging,aida,CD8T
E2F3,1e-20,0.5515517344443124,621,1.1396273448816674e-48,healthy,aging,aida,CD8T
E2F4,1e-20,0.5364427515813217,621,2.2389794686459668e-46,healthy,aging,aida,CD8T
E4F1,1e-20,0.5141474241257872,621,1.0071432528601669e-42,healthy,aging,aida,CD8T
EEA1,1.0000140235972396e-20,-0.40245213935522783,621,1.8466060667773242e-25,healthy,aging,aida,CD8T
EGR1,0.005023182933426814,-0.11245185421895096,621,0.005309132626031756,healthy,aging,aida,CD8T
ELF1,0.01663616707997869,-0.09606527225034497,621,0.017385262783392363,healthy,aging,aida,CD8T
ELF2,1e-20,0.5290617194916728,621,2.7173349170667327e-45,healthy,aging,aida,CD8T
ELF4,1e-20,0.5109388147743631,621,3.633253016209396e-42,healthy,aging,aida,CD8T
ELK3,1.0000000000000294e-20,0.46261027520756226,621,4.710493393615434e-34,healthy,aging,aida,CD8T
ELK4,3.781584117782894e-17,-0.329071494366356,621,4.5678641076031927e-17,healthy,aging,aida,CD8T
EOMES,1e-20,0.5299214221855056,621,1.941882494301978e-45,healthy,aging,aida,CD8T
ETS1,1.0000016951614944e-20,-0.4094193602625004,621,2.2751926563658754e-26,healthy,aging,aida,CD8T
ETV3,3.08421788323124e-06,0.18594483048511742,621,3.428960800318952e-06,healthy,aging,aida,CD8T
ETV6,1e-20,0.5373158879129567,621,1.622140544119329e-46,healthy,aging,aida,CD8T
FAM200B,1e-20,-0.506209422385242,621,2.51344950229392e-41,healthy,aging,aida,CD8T
FLI1,1e-20,0.5441121557540923,621,1.708546693448056e-47,healthy,aging,aida,CD8T
FOS,4.00454286975096e-14,-0.29712645404903854,621,4.735732104992112e-14,healthy,aging,aida,CD8T
FOSB,1.1731456905736351e-05,-0.17486007427765565,621,1.296512201685544e-05,healthy,aging,aida,CD8T
FOSL2,1.0000003565036892e-20,0.4144573002542037,621,4.819722206578595e-27,healthy,aging,aida,CD8T
FOXJ3,0.00010277632608053442,0.1552243314166477,621,0.0001113743455775441,healthy,aging,aida,CD8T
FOXK1,1.7185016342990833e-05,-0.17156351971158926,621,1.8917102970446418e-05,healthy,aging,aida,CD8T
FOXK2,1.0000000000000002e-20,0.47445967107119974,621,6.0177860752822137e-36,healthy,aging,aida,CD8T
FOXN2,1e-20,0.5286338481025669,621,3.096782089296547e-45,healthy,aging,aida,CD8T
FOXN3,0.002631564234447013,0.12050108447547858,621,0.0028026410680439505,healthy,aging,aida,CD8T
FOXO1,1.0000000000000004e-20,-0.4740931783742166,621,6.877016390793652e-36,healthy,aging,aida,CD8T
FOXO3,1e-20,0.5217391086888098,621,4.620383033985075e-44,healthy,aging,aida,CD8T
FOXP1,1e-20,-0.4877475689409951,621,3.705146004212361e-38,healthy,aging,aida,CD8T
FOXP4,1e-20,0.5017257452666689,621,1.5060526187030497e-40,healthy,aging,aida,CD8T
GABPA,1e-20,0.5326500546758257,621,7.127058603341397e-46,healthy,aging,aida,CD8T
GATA3,1e-20,0.534760388948641,621,3.607314039584731e-46,healthy,aging,aida,CD8T
GATAD2A,1e-20,0.5319169189053169,621,9.038628722193597e-46,healthy,aging,aida,CD8T
GATAD2B,1.0000006580424405e-20,0.4124870667935431,621,8.874809669888808e-27,healthy,aging,aida,CD8T
GFI1,1e-20,0.5153708375505657,621,6.060827225438424e-43,healthy,aging,aida,CD8T
GLMP,1e-20,0.5219819668050492,621,4.2344724079550686e-44,healthy,aging,aida,CD8T
GLYR1,1e-20,0.5394596809664922,621,8.528043068008585e-47,healthy,aging,aida,CD8T
GMEB1,1e-20,0.5176715234635085,621,2.437892627356714e-43,healthy,aging,aida,CD8T
GPBP1,1.0022898864983038e-20,0.3849369313091723,621,2.952469397118591e-23,healthy,aging,aida,CD8T
GPBP1L1,1e-20,0.5325323599685131,621,7.413066691201416e-46,healthy,aging,aida,CD8T
GTF2B,0.0001779049078388638,0.1498731320240286,621,0.00019166931076643548,healthy,aging,aida,CD8T
GTF2I,1e-20,0.5228781859359675,621,3.031026168346844e-44,healthy,aging,aida,CD8T
GTF2IRD2,6.879812232290984e-18,-0.33634342827437536,621,8.336569528074245e-18,healthy,aging,aida,CD8T
GTF2IRD2B,4.84527192908807e-05,-0.16228623942022077,621,5.3126308356339654e-05,healthy,aging,aida,CD8T
GTF3A,1.2329572432309246e-17,0.3338746715123613,621,1.4917395314774457e-17,healthy,aging,aida,CD8T
HBP1,0.012795700412311452,0.09984781873921797,621,0.013397002123416315,healthy,aging,aida,CD8T
HES6,1e-20,0.5001249869710856,621,2.7949917619893993e-40,healthy,aging,aida,CD8T
HHEX,1e-20,0.49016828039766036,621,1.451402691779012e-38,healthy,aging,aida,CD8T
HIC2,1.0000037074412171e-20,-0.4068580968640529,621,4.9285077755634263e-26,healthy,aging,aida,CD8T
HIF1A,1.1464828988047697e-07,-0.21078485485666038,621,1.297949135435368e-07,healthy,aging,aida,CD8T
HIVEP1,1.0000000000000002e-20,-0.47442102429976113,621,6.088389182589472e-36,healthy,aging,aida,CD8T
HIVEP2,1.0038519021901826e-20,-0.38308860309901605,621,4.9435703224233263e-23,healthy,aging,aida,CD8T
HIVEP3,1e-20,0.5015271730422145,621,1.6163977347568658e-40,healthy,aging,aida,CD8T
HMBOX1,1.0000000000000002e-20,0.4749795979671114,621,4.9504733186961855e-36,healthy,aging,aida,CD8T
HMG20A,1e-20,0.4868490941619383,621,5.243388438089194e-38,healthy,aging,aida,CD8T
HMG20B,1e-20,0.5360600683432559,621,2.2953291031476924e-46,healthy,aging,aida,CD8T
HMGA1,1e-20,-0.5026589820898151,621,1.032451450114195e-40,healthy,aging,aida,CD8T
HMGN3,1.0000000000000024e-20,0.4692921566253214,621,4.114383913096768e-35,healthy,aging,aida,CD8T
HOXB2,1e-20,0.5890443408560792,621,1.5902259560803528e-56,healthy,aging,aida,CD8T
HOXB4,1e-20,0.5141422361350687,621,1.0071432528601669e-42,healthy,aging,aida,CD8T
HSF1,1.0000000001677865e-20,0.4380446880261967,621,2.4337793437631006e-30,healthy,aging,aida,CD8T
HSF2,1e-20,-0.5079739657984336,621,1.2322289678673248e-41,healthy,aging,aida,CD8T
IKZF1,1.0000000341134161e-20,-0.42188204179222416,621,4.657150206449936e-28,healthy,aging,aida,CD8T
IKZF2,1e-20,0.4935841336874935,621,3.7862609169979665e-39,healthy,aging,aida,CD8T
IKZF3,1e-20,0.5258423832802126,621,9.594994091773747e-45,healthy,aging,aida,CD8T
IKZF5,8.760735646727697e-09,-0.22827008784523178,621,9.999446219716716e-09,healthy,aging,aida,CD8T
IRF1,1.0000000000000011e-20,0.47128752803134716,621,1.9609824954904707e-35,healthy,aging,aida,CD8T
IRF2,1e-20,0.5307135556862135,621,1.4174027607041348e-45,healthy,aging,aida,CD8T
IRF3,1e-20,0.5416452285733461,621,3.839259684278031e-47,healthy,aging,aida,CD8T
IRF4,1e-20,0.5084164738376823,621,1.0252276599625752e-41,healthy,aging,aida,CD8T
IRF5,1e-20,0.5223805648938694,621,3.621433840533509e-44,healthy,aging,aida,CD8T
IRF7,1e-20,0.5275448462440827,621,4.784717156394354e-45,healthy,aging,aida,CD8T
IRF8,1e-20,0.5266351433498477,621,7.022620401914649e-45,healthy,aging,aida,CD8T
IRF9,1e-20,0.5251729570382362,621,1.2414739943816873e-44,healthy,aging,aida,CD8T
JAZF1,1e-20,0.4914401902574155,621,8.792671337317891e-39,healthy,aging,aida,CD8T
JUN,7.184319624335643e-05,-0.15862437010675456,621,7.831048983864877e-05,healthy,aging,aida,CD8T
JUNB,1.000000012665736e-20,-0.42496212932527117,621,1.7419296371242799e-28,healthy,aging,aida,CD8T
JUND,0.0008085769534524576,-0.1340871790291764,621,0.0008677791196011924,healthy,aging,aida,CD8T
KAT7,1e-20,0.518602479575759,621,1.670440263126606e-43,healthy,aging,aida,CD8T
KCMF1,1e-20,0.5373755623375972,621,1.622140544119329e-46,healthy,aging,aida,CD8T
KDM2A,8.367118893991467e-07,0.19616900680224808,621,9.377233851012458e-07,healthy,aging,aida,CD8T
KDM2B,1e-20,0.5268699563210598,621,6.3744650095876e-45,healthy,aging,aida,CD8T
KDM5B,1e-20,0.5131567685261391,621,1.481041968074668e-42,healthy,aging,aida,CD8T
KIN,1e-20,0.5356370340662692,621,2.5354409037263386e-46,healthy,aging,aida,CD8T
KLF10,1e-20,0.524303254304323,621,1.7137469154012797e-44,healthy,aging,aida,CD8T
KLF11,1e-20,0.5206013096422638,621,7.438577998552947e-44,healthy,aging,aida,CD8T
KLF12,1.0000001325330435e-20,0.41761072141450717,621,1.8005098843795442e-27,healthy,aging,aida,CD8T
KLF13,4.380095315324401e-19,-0.34778259692990104,621,5.262722054383425e-19,healthy,aging,aida,CD8T
KLF2,0.002965541994960483,-0.11904922401978976,621,0.0031462988403675976,healthy,aging,aida,CD8T
KLF3,1.0048396879530911e-20,0.38227353717556745,621,6.197025723843276e-23,healthy,aging,aida,CD8T
KLF6,1e-20,0.529523575979398,621,2.2502747874493503e-45,healthy,aging,aida,CD8T
KLF7,1e-20,-0.5139722354537013,621,1.0672150856657012e-42,healthy,aging,aida,CD8T
KLF9,1.4080080741200401e-18,-0.34296242723458614,621,1.7076545993089086e-18,healthy,aging,aida,CD8T
KMT2A,1.0000000000001755e-20,0.45770519289121336,621,2.7235603640772353e-33,healthy,aging,aida,CD8T
KMT2B,1e-20,0.4835098326577839,621,1.8908494398249246e-37,healthy,aging,aida,CD8T
L3MBTL3,1e-20,0.5244456358273731,621,1.6236369424517765e-44,healthy,aging,aida,CD8T
LCOR,1e-20,0.5154978305407601,621,5.797786435536372e-43,healthy,aging,aida,CD8T
LCORL,1e-20,0.5248722540786244,621,1.4011141537427318e-44,healthy,aging,aida,CD8T
LEF1,1e-20,-0.4937328310253312,621,3.5900664933729154e-39,healthy,aging,aida,CD8T
LIN54,1e-20,0.5027436440832781,621,1.0006234305758998e-40,healthy,aging,aida,CD8T
MAF,1e-20,0.5218378058262453,621,4.4524529109082807e-44,healthy,aging,aida,CD8T
MAFF,2.4478988333415894e-09,0.2364374388759426,621,2.8055136834685085e-09,healthy,aging,aida,CD8T
MAX,1.0000001133107077e-20,-0.4181070391932364,621,1.5431311557188647e-27,healthy,aging,aida,CD8T
MAZ,1e-20,0.5010937126582766,621,1.9056789156109996e-40,healthy,aging,aida,CD8T
MBD1,1e-20,0.536280695793953,621,2.2514419271048886e-46,healthy,aging,aida,CD8T
MBD2,1e-20,0.5384883236898065,621,1.1421900705596507e-46,healthy,aging,aida,CD8T
MBD4,1e-20,0.5317132840039295,621,9.536092683415363e-46,healthy,aging,aida,CD8T
MBNL2,1e-20,0.5186218029614784,621,1.6666815748531209e-43,healthy,aging,aida,CD8T
MECP2,1e-20,0.5163096633685438,621,4.255024807389469e-43,healthy,aging,aida,CD8T
MEF2A,3.065614437357162e-08,-0.21993471609096382,621,3.484790288994657e-08,healthy,aging,aida,CD8T
MEF2D,1e-20,0.5070521325297651,621,1.7822947368864972e-41,healthy,aging,aida,CD8T
MGA,1e-20,0.4988643553520228,621,4.6382666103662195e-40,healthy,aging,aida,CD8T
MLX,1e-20,0.5390788273096943,621,9.725418033675814e-47,healthy,aging,aida,CD8T
MLXIP,1e-20,-0.5121859876928665,621,2.1972590956978944e-42,healthy,aging,aida,CD8T
MTERF1,1.0123167668697676e-12,0.28085789260358746,621,1.182416208169222e-12,healthy,aging,aida,CD8T
MTERF2,1e-20,0.5145596814172237,621,8.53654337586627e-43,healthy,aging,aida,CD8T
MTERF4,1e-20,-0.4956511344532934,621,1.6610509997410256e-39,healthy,aging,aida,CD8T
MTF1,1e-20,0.528688083908918,621,3.052927150426163e-45,healthy,aging,aida,CD8T
MTF2,1e-20,0.5337203346547609,621,4.698056875880368e-46,healthy,aging,aida,CD8T
MXD1,1e-20,0.5246914262861924,621,1.4903246297605615e-44,healthy,aging,aida,CD8T
MXD4,1e-20,0.504903878305467,621,4.249156621033993e-41,healthy,aging,aida,CD8T
MXI1,1.000000000032141e-20,0.4428977149960616,621,4.761329693365476e-31,healthy,aging,aida,CD8T
MYBL1,1e-20,0.49711878444595137,621,9.272636535388078e-40,healthy,aging,aida,CD8T
MYC,1e-20,-0.49802638206859046,621,6.504156272677172e-40,healthy,aging,aida,CD8T
MYNN,1e-20,0.5335305093325322,621,5.047562423373334e-46,healthy,aging,aida,CD8T
MYSM1,1e-20,0.5212973775950309,621,5.547763911326889e-44,healthy,aging,aida,CD8T
MZF1,1e-20,-0.48827789688110074,621,3.0194674297801877e-38,healthy,aging,aida,CD8T
NACC2,1e-20,0.5276256235101962,621,4.657939172089824e-45,healthy,aging,aida,CD8T
NCOA1,1e-20,0.5113366108549564,621,3.137538254118239e-42,healthy,aging,aida,CD8T
NCOA2,1e-20,0.5012524350989519,621,1.7979995279054452e-40,healthy,aging,aida,CD8T
NCOA3,1.0000034216120975e-20,-0.4071217069431659,621,4.5692433393429e-26,healthy,aging,aida,CD8T
NFAT5,1e-20,0.5075958189194018,621,1.427584263795501e-41,healthy,aging,aida,CD8T
NFATC1,1.0028041772390976e-20,-0.38421825674950655,621,3.607221067384284e-23,healthy,aging,aida,CD8T
NFATC2,1e-20,0.503108758328621,621,8.627824991730453e-41,healthy,aging,aida,CD8T
NFATC3,1e-20,0.49183430211271606,621,7.553058795622843e-39,healthy,aging,aida,CD8T
NFE2L1,1e-20,0.5184679677584365,621,1.7506266267116567e-43,healthy,aging,aida,CD8T
NFE2L2,0.0001696166544275331,0.15034551486973324,621,0.00018309394673669756,healthy,aging,aida,CD8T
NFIC,1.0000000019878195e-20,-0.4306352347700034,621,2.8030772294430116e-29,healthy,aging,aida,CD8T
NFIL3,1e-20,0.5144813853640626,621,8.78460802592012e-43,healthy,aging,aida,CD8T
NFKB1,1.0000040520782575e-20,-0.40656576486531043,621,5.37382759381937e-26,healthy,aging,aida,CD8T
NFKB2,2.7012062261799044e-07,-0.20461362711468808,621,3.0456920404496983e-07,healthy,aging,aida,CD8T
NFX1,0.02015061020850764,-0.09322480973787217,621,0.021018520386027632,healthy,aging,aida,CD8T
NFXL1,1e-20,0.48622508163581596,621,6.606328945438141e-38,healthy,aging,aida,CD8T
NFYA,1e-20,0.4989910977146464,621,4.418426670436388e-40,healthy,aging,aida,CD8T
NFYB,1e-20,0.517152423638581,621,3.0109678067412013e-43,healthy,aging,aida,CD8T
NFYC,1e-20,0.536001847558527,621,2.3037988098344473e-46,healthy,aging,aida,CD8T
NME2,1e-20,-0.5161249759115193,621,4.586472635230486e-43,healthy,aging,aida,CD8T
NR1D1,1.0000002735163693e-20,-0.4153050480129027,621,3.706779020253249e-27,healthy,aging,aida,CD8T
NR1D2,1.0000000000000094e-20,0.4657075808547327,621,1.549623116089464e-34,healthy,aging,aida,CD8T
NR1H2,1e-20,0.48497505156300375,621,1.0724479483445412e-37,healthy,aging,aida,CD8T
NR2C1,1e-20,0.5155185574408768,621,5.797786435536372e-43,healthy,aging,aida,CD8T
NR2C2,1e-20,0.50737393833085,621,1.5616730194729618e-41,healthy,aging,aida,CD8T
NR3C1,1e-20,0.4996215012438276,621,3.4303221235241395e-40,healthy,aging,aida,CD8T
NR3C2,1.0000000000000057e-20,-0.467028463341849,621,9.520587321923349e-35,healthy,aging,aida,CD8T
NR4A1,0.027468270403960604,-0.0884801791924381,621,0.02849129723464815,healthy,aging,aida,CD8T
NR4A2,0.7354857537101915,0.013583688529016837,621,0.7394685285497774,healthy,aging,aida,CD8T
NR4A3,0.8041608579696432,-0.009970365776041422,621,0.8070587349352996,healthy,aging,aida,CD8T
PA2G4,1.0000000000000451e-20,-0.46145142344505735,621,7.135857518513137e-34,healthy,aging,aida,CD8T
PATZ1,1.0000000000000306e-20,-0.46250887129236057,621,4.8748292698235255e-34,healthy,aging,aida,CD8T
PBX2,1.0000000000085986e-20,-0.4467144470856106,621,1.2944383959459334e-31,healthy,aging,aida,CD8T
PBX4,0.0001693124928387962,0.15036325930175568,621,0.00018309394673669756,healthy,aging,aida,CD8T
PCGF6,1e-20,0.5185401735616239,621,1.7063080544192548e-43,healthy,aging,aida,CD8T
PHF1,0.041032117720169924,-0.08201807309163472,621,0.04232386957432342,healthy,aging,aida,CD8T
PHF19,1e-20,0.5159075815564873,621,5.011925695412072e-43,healthy,aging,aida,CD8T
PHF20,0.13265642946757356,0.060408337356402074,621,0.13532899489640746,healthy,aging,aida,CD8T
PHF21A,1e-20,0.5133952657226442,621,1.349477912419023e-42,healthy,aging,aida,CD8T
PIN1,1e-20,0.5280270035650538,621,3.959173947314777e-45,healthy,aging,aida,CD8T
PKNOX1,1e-20,0.5140475991642824,621,1.038311591212476e-42,healthy,aging,aida,CD8T
PLAG1,1e-20,-0.5158958020606532,621,5.011925695412072e-43,healthy,aging,aida,CD8T
PLSCR1,1e-20,0.5381614552117886,621,1.2404239592624285e-46,healthy,aging,aida,CD8T
POGK,1e-20,0.4935984445217941,621,3.7778208151027154e-39,healthy,aging,aida,CD8T
POU2F1,1e-20,0.5235530006707191,621,2.292587191585266e-44,healthy,aging,aida,CD8T
POU2F2,1.0000000000000054e-20,-0.46722059443773045,621,8.890236029760245e-35,healthy,aging,aida,CD8T
PPARA,1e-20,0.5232414956627998,621,2.6157426657734855e-44,healthy,aging,aida,CD8T
PPARD,1.0000000000000005e-20,-0.473286934541265,621,9.286634617539461e-36,healthy,aging,aida,CD8T
PRDM1,1e-20,0.5010731361347026,621,1.912470762018451e-40,healthy,aging,aida,CD8T
PRDM2,0.4905860221132776,0.02771427148057827,621,0.495029736081695,healthy,aging,aida,CD8T
PRDM4,1e-20,0.5229624719880741,621,2.9411368013324555e-44,healthy,aging,aida,CD8T
PREB,1e-20,0.535606282063315,621,2.5354409037263386e-46,healthy,aging,aida,CD8T
PRMT3,1.461597568892783e-12,-0.2789391631087546,621,1.7031586617223432e-12,healthy,aging,aida,CD8T
PURA,1e-20,0.5046633510256374,621,4.602642461168687e-41,healthy,aging,aida,CD8T
PURB,1.0000000000766985e-20,0.44035331883313833,621,1.1272055262430164e-30,healthy,aging,aida,CD8T
RARA,5.899018222810068e-06,0.18064804233814905,621,6.5323124256564656e-06,healthy,aging,aida,CD8T
RBAK,2.1059966595277417e-13,0.28889699750624914,621,2.469558070856741e-13,healthy,aging,aida,CD8T
RBCK1,1e-20,0.5409882585216452,621,4.723235611994273e-47,healthy,aging,aida,CD8T
RBPJ,1.1372265712701919e-06,-0.19381270663131403,621,1.269409218832648e-06,healthy,aging,aida,CD8T
RBSN,3.69423899847193e-06,0.18448585220641395,621,4.098986299101313e-06,healthy,aging,aida,CD8T
REL,1.0661658782870026e-20,0.37276768453950315,621,8.357005488857244e-22,healthy,aging,aida,CD8T
RELA,1e-20,0.536178389619496,621,2.2514419271048886e-46,healthy,aging,aida,CD8T
RELB,4.747479972397849e-11,0.2599636985833838,621,5.4861957345821625e-11,healthy,aging,aida,CD8T
REPIN1,1.0000000006362721e-20,-0.4340723412778521,621,9.110632288350969e-30,healthy,aging,aida,CD8T
REST,1.0019599569199753e-20,0.385487585145281,621,2.5329373652582443e-23,healthy,aging,aida,CD8T
REXO4,1.0000000000003585e-20,-0.4557176911909151,621,5.532476508173292e-33,healthy,aging,aida,CD8T
RFX2,1.0000000000000001e-20,-0.4783777318876791,621,1.3640592834351436e-36,healthy,aging,aida,CD8T
RFX3,1.3414729042428368e-05,0.1737092425974209,621,1.4796047676500189e-05,healthy,aging,aida,CD8T
RFX5,1e-20,0.5133544635540953,621,1.3664752544930216e-42,healthy,aging,aida,CD8T
RFX7,1e-20,0.5078653187464318,621,1.2846334372653288e-41,healthy,aging,aida,CD8T
RLF,1.0465776099633656e-09,0.24171723447360138,621,1.2019458324619064e-09,healthy,aging,aida,CD8T
RORA,1.0000000000000451e-20,0.4614512981312719,621,7.135857518513137e-34,healthy,aging,aida,CD8T
RREB1,1.0755425184414752e-06,0.1942430592333723,621,1.202966230465655e-06,healthy,aging,aida,CD8T
RUNX1,1e-20,0.5048190158099473,621,4.3848662390909436e-41,healthy,aging,aida,CD8T
RUNX2,1e-20,-0.5202604310830306,621,8.502480260591928e-44,healthy,aging,aida,CD8T
RUNX3,1e-20,0.48863606874272875,621,2.626100184915697e-38,healthy,aging,aida,CD8T
RXRA,1e-20,0.5186732066762779,621,1.6500729898140781e-43,healthy,aging,aida,CD8T
RXRB,1e-20,0.5323896025041066,621,7.801879746357892e-46,healthy,aging,aida,CD8T
SAFB,1e-20,0.4848867554697622,621,1.1068917095456797e-37,healthy,aging,aida,CD8T
SAFB2,1.1889970706614973e-20,0.36886255610568425,621,2.381705166480859e-21,healthy,aging,aida,CD8T
SATB1,1e-20,-0.501335793829046,621,1.743576606454736e-40,healthy,aging,aida,CD8T
SCML4,1e-20,-0.48597312573875157,621,7.275818678392844e-38,healthy,aging,aida,CD8T
SETBP1,1e-20,0.49830482929990294,621,5.82095739401172e-40,healthy,aging,aida,CD8T
SETDB1,1e-20,0.4821267945330747,621,3.219736501786731e-37,healthy,aging,aida,CD8T
SETDB2,1e-20,0.5050627761854419,621,3.9911426152596365e-41,healthy,aging,aida,CD8T
SGSM2,1.000006419952147e-20,-0.4050476886053797,621,8.493855928442271e-26,healthy,aging,aida,CD8T
SKIL,0.02658641804772541,0.08898937922831356,621,0.02762805009810271,healthy,aging,aida,CD8T
SLC2A4RG,1.2518457627933876e-20,0.3677850329899489,621,3.159416438646777e-21,healthy,aging,aida,CD8T
SMAD3,1e-20,0.5190004761584093,621,1.437297390049619e-43,healthy,aging,aida,CD8T
SMAD4,2.4157016998164332e-20,0.36121716205420956,621,1.7680400152415993e-20,healthy,aging,aida,CD8T
SMAD5,1e-20,0.5220295860435273,621,4.175090713966511e-44,healthy,aging,aida,CD8T
SMYD3,1e-20,0.5288673578104102,621,2.919583580958153e-45,healthy,aging,aida,CD8T
SNAI3,1e-20,0.5284685592195331,621,3.2710003631586245e-45,healthy,aging,aida,CD8T
SNAPC2,1e-20,0.5255119809534445,621,1.0843006570720936e-44,healthy,aging,aida,CD8T
SNAPC5,1e-20,0.5039105159280528,621,6.263936630463138e-41,healthy,aging,aida,CD8T
SON,1.0398831729609533e-20,-0.3746322784790133,621,5.048847122557047e-22,healthy,aging,aida,CD8T
SOX13,1e-20,0.5091073287369738,621,7.705332221008948e-42,healthy,aging,aida,CD8T
SOX4,1e-20,-0.5340642959331167,621,4.363099173914721e-46,healthy,aging,aida,CD8T
SP1,1e-20,0.4826787516325523,621,2.6109480076475025e-37,healthy,aging,aida,CD8T
SP100,1e-20,0.5130182216049244,621,1.5566476614725554e-42,healthy,aging,aida,CD8T
SP110,1.000000000118878e-20,-0.43906313822346177,621,1.7379286812565927e-30,healthy,aging,aida,CD8T
SP140,1e-20,0.526016118312387,621,8.951862732398245e-45,healthy,aging,aida,CD8T
SP140L,0.4075002995532252,-0.03329642417981706,621,0.41268666700208445,healthy,aging,aida,CD8T
SP2,1e-20,0.5344894856072135,621,3.931376569163865e-46,healthy,aging,aida,CD8T
SP3,1e-20,0.5180763621788453,621,2.054885112993545e-43,healthy,aging,aida,CD8T
SP4,1e-20,0.5205523871404167,621,7.519272216031866e-44,healthy,aging,aida,CD8T
SPEN,1e-20,0.4953929128669556,621,1.839173544950663e-39,healthy,aging,aida,CD8T
SRCAP,1e-20,0.5055897206533397,621,3.237585210070046e-41,healthy,aging,aida,CD8T
SREBF1,1e-20,-0.5111372366222751,621,3.352256212412575e-42,healthy,aging,aida,CD8T
SREBF2,1e-20,0.5262142143444567,621,8.337837364251332e-45,healthy,aging,aida,CD8T
STAT1,0.49690354386488844,-0.027312114480250577,621,0.500497782880186,healthy,aging,aida,CD8T
STAT2,1e-20,0.5343193094865465,621,4.11430223904346e-46,healthy,aging,aida,CD8T
STAT3,0.0010908963342772305,-0.1307592208284714,621,0.0011662749677397648,healthy,aging,aida,CD8T
STAT4,1e-20,0.4977366315338286,621,7.2462778965706835e-40,healthy,aging,aida,CD8T
STAT5A,1.0000000000074772e-20,-0.4471160777680394,621,1.1286935164551127e-31,healthy,aging,aida,CD8T
STAT5B,1e-20,0.5288471321654354,621,2.919583580958153e-45,healthy,aging,aida,CD8T
STAT6,1e-20,0.5350138486111308,621,3.27252868052064e-46,healthy,aging,aida,CD8T
TBP,1.0000000020979209e-20,0.43047160002893775,621,2.950863523607502e-29,healthy,aging,aida,CD8T
TBPL1,1e-20,0.5333872756757408,621,5.308353737238287e-46,healthy,aging,aida,CD8T
TBX21,1e-20,0.4900895582776286,621,1.4928419286779674e-38,healthy,aging,aida,CD8T
TCF12,1e-20,0.5152146213855998,621,6.4527587740017635e-43,healthy,aging,aida,CD8T
