gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
HOXB2,0.0832816242476202,0.0982096584236883,312,0.09385706859652435,healthy,aging,abf300,B
HSF1,0.009032725538081985,0.14759026919878693,312,0.04259115228285692,healthy,aging,abf300,B
IKZF1,0.04856259340183425,0.11176435684150382,312,0.058883296363893896,healthy,aging,abf300,B
IKZF2,0.4946226511952768,0.038807040900238184,312,0.5130907047301654,healthy,aging,abf300,B
IKZF3,0.045188269268057656,0.11348070429894931,312,0.055529430889017004,healthy,aging,abf300,B
IKZF5,0.024008924109051717,0.12776541854955745,312,0.04259115228285692,healthy,aging,abf300,B
IRF1,0.01772034216736845,-0.13418556591283104,312,0.04259115228285692,healthy,aging,abf300,B
IRF2,0.021619232234990376,0.13001099784247086,312,0.04259115228285692,healthy,aging,abf300,B
IRF3,0.004308237867129017,0.1612022780095396,312,0.04259115228285692,healthy,aging,abf300,B
IRF4,0.026965521132374156,0.125240006441475,312,0.04259115228285692,healthy,aging,abf300,B
IRF5,0.008963135711179975,0.14773809048815587,312,0.04259115228285692,healthy,aging,abf300,B
IRF7,0.029855232848325305,0.12299205568402627,312,0.04260147661948565,healthy,aging,abf300,B
IRF8,0.7977906834254712,-0.014562570845331017,312,0.8130594046393559,healthy,aging,abf300,B
IRF9,0.02811489031290384,0.1243222496663021,312,0.04259115228285692,healthy,aging,abf300,B
JAZF1,0.27654776716473656,0.06179107755461718,312,0.29257288612295806,healthy,aging,abf300,B
JDP2,0.07216181602120007,0.10194096024798628,312,0.08281394463728013,healthy,aging,abf300,B
JUN,0.003908624274317545,-0.1629172421126728,312,0.04259115228285692,healthy,aging,abf300,B
JUNB,0.0025030088706598026,-0.17057114390045214,312,0.04259115228285692,healthy,aging,abf300,B
JUND,0.001553737498617941,-0.17842839877213604,312,0.04259115228285692,healthy,aging,abf300,B
KAT7,0.028127490240008796,0.12431236856407155,312,0.04259115228285692,healthy,aging,abf300,B
KCMF1,0.015327202237173257,0.13716452061329543,312,0.04259115228285692,healthy,aging,abf300,B
KDM2A,0.12303413245925159,0.08749142921217269,312,0.13554967351976166,healthy,aging,abf300,B
KDM2B,0.021285795762202114,0.13034122427901562,312,0.04259115228285692,healthy,aging,abf300,B
KDM5B,0.01976145058118831,0.1319105409352706,312,0.04259115228285692,healthy,aging,abf300,B
KIN,0.02306185405391144,0.12863120072699769,312,0.04259115228285692,healthy,aging,abf300,B
KLF10,0.5339324319534764,0.035345493166834045,312,0.5511838837128779,healthy,aging,abf300,B
KLF11,0.012590099888648038,0.1411193329700483,312,0.04259115228285692,healthy,aging,abf300,B
KLF12,0.050572881903390605,0.11078869680725993,312,0.060516987895630335,healthy,aging,abf300,B
KLF13,0.024478473911330255,0.1273470526811162,312,0.04259115228285692,healthy,aging,abf300,B
KLF16,0.050201737782791966,0.1109663590253651,312,0.06040160242421387,healthy,aging,abf300,B
KLF2,0.010345462592784634,-0.14497572954858498,312,0.04259115228285692,healthy,aging,abf300,B
KLF3,0.6825134299633148,-0.02324726921780068,312,0.697801730794493,healthy,aging,abf300,B
KLF4,0.0018825781194480988,-0.17530379662479342,312,0.04259115228285692,healthy,aging,abf300,B
KLF6,0.07218680307193276,-0.10193206725597878,312,0.08281394463728013,healthy,aging,abf300,B
KLF7,0.05154335876931461,0.11032922555353963,312,0.061563002343162684,healthy,aging,abf300,B
KLF9,0.9726315360563657,-0.001950134336220148,312,0.9726315360563657,healthy,aging,abf300,B
KMT2A,0.015415555244314096,0.13704752836288578,312,0.04259115228285692,healthy,aging,abf300,B
KMT2B,0.021175645233879558,0.13045129975786388,312,0.04259115228285692,healthy,aging,abf300,B
L3MBTL3,0.022386927885977445,0.1292671484665555,312,0.04259115228285692,healthy,aging,abf300,B
LCOR,0.036707234595997895,0.11832580396667422,312,0.04729016715089245,healthy,aging,abf300,B
LCORL,0.024037532410048624,0.12773972768375802,312,0.04259115228285692,healthy,aging,abf300,B
LEF1,0.015133855696087058,0.13742261500355724,312,0.04259115228285692,healthy,aging,abf300,B
LIN54,0.024974575262341776,0.12691248180501688,312,0.04259115228285692,healthy,aging,abf300,B
LYL1,0.029699876906554856,0.12310805982421286,312,0.04260147661948565,healthy,aging,abf300,B
MAX,0.021405005112593703,0.1302226510522491,312,0.04259115228285692,healthy,aging,abf300,B
MAZ,0.00514497383618476,0.15803281565807037,312,0.04259115228285692,healthy,aging,abf300,B
MBD1,0.0166571961486372,0.13546259956510653,312,0.04259115228285692,healthy,aging,abf300,B
MBD2,0.006567699259870548,0.15357920526071958,312,0.04259115228285692,healthy,aging,abf300,B
MBD4,0.006638437467008651,0.1533811879720195,312,0.04259115228285692,healthy,aging,abf300,B
MBD6,0.02556347531762177,0.1264061741267238,312,0.04259115228285692,healthy,aging,abf300,B
MBNL2,0.06873418302064759,0.103185386262901,312,0.07913719450485371,healthy,aging,abf300,B
MECP2,0.014836410047570766,0.1378253687304742,312,0.04259115228285692,healthy,aging,abf300,B
MEF2A,0.11866634293667117,0.0885218305527738,312,0.1314960013913179,healthy,aging,abf300,B
MEF2C,0.6662429796912048,-0.02451284079148874,312,0.6822584359337819,healthy,aging,abf300,B
MEF2D,0.04762154033902049,0.11223272108723162,312,0.05796221766977923,healthy,aging,abf300,B
MGA,0.023863040784217686,0.12789683720922368,312,0.04259115228285692,healthy,aging,abf300,B
MLX,0.009042532492556188,0.14756951888410277,312,0.04259115228285692,healthy,aging,abf300,B
MLXIP,0.0262530062067671,0.12582595580374628,312,0.04259115228285692,healthy,aging,abf300,B
MNT,0.03966991382094425,0.11653495299841043,312,0.05019618798333342,healthy,aging,abf300,B
MTERF1,0.0241041052594757,0.12768004582628553,312,0.04259115228285692,healthy,aging,abf300,B
MTERF3,0.03185336513122782,0.12154427658520699,312,0.04342149670999545,healthy,aging,abf300,B
MTERF4,0.006224027959217138,0.1545692917042201,312,0.04259115228285692,healthy,aging,abf300,B
MTF1,0.02571873886788814,0.12627436022296834,312,0.04259115228285692,healthy,aging,abf300,B
MTF2,0.02255872618905189,0.1291037150356623,312,0.04259115228285692,healthy,aging,abf300,B
MXD1,0.050473163463440086,0.11083632372001115,312,0.06051097833609421,healthy,aging,abf300,B
MXD3,0.21637058721522,0.07018349292310734,312,0.2323711012277741,healthy,aging,abf300,B
MXD4,0.010918479625630967,0.1439257636255674,312,0.04259115228285692,healthy,aging,abf300,B
MXI1,0.9122135442195388,0.006266595034610954,312,0.9179597712697406,healthy,aging,abf300,B
MYBL1,0.02083394716639886,0.13079595260366525,312,0.04259115228285692,healthy,aging,abf300,B
MYC,0.8738146542895409,-0.009027177375780314,312,0.882249355148848,healthy,aging,abf300,B
MYNN,0.028486591060884605,0.12403233812685793,312,0.04260147661948565,healthy,aging,abf300,B
MYSM1,0.02517162484071746,0.12674193398051767,312,0.04259115228285692,healthy,aging,abf300,B
MZF1,0.024343928907999638,0.12746621877401654,312,0.04259115228285692,healthy,aging,abf300,B
NCOA1,0.023328510998512884,0.1283843707932787,312,0.04259115228285692,healthy,aging,abf300,B
NCOA2,0.029369000552276692,0.12335686597837796,312,0.04260147661948565,healthy,aging,abf300,B
NCOA3,0.14441152858344233,0.08282162029801764,312,0.15855492571274854,healthy,aging,abf300,B
NFAT5,0.03700429443409959,0.11814082973291844,312,0.04747972574820172,healthy,aging,abf300,B
NFATC1,0.040210713101598954,0.11622033870338991,312,0.05067977450083182,healthy,aging,abf300,B
NFATC2,0.018636366694754037,0.13313777383230416,312,0.04259115228285692,healthy,aging,abf300,B
NFATC3,0.11873739092768455,0.08850483505693728,312,0.1314960013913179,healthy,aging,abf300,B
NFE2L1,0.008167201234809768,0.14950562205515555,312,0.04259115228285692,healthy,aging,abf300,B
NFE2L2,0.10287690906280084,0.09251399347595816,312,0.11492717638309394,healthy,aging,abf300,B
NFIC,0.02931281329267234,0.1233993547179693,312,0.04260147661948565,healthy,aging,abf300,B
NFKB1,0.027270848944398542,-0.12499297888571143,312,0.04259115228285692,healthy,aging,abf300,B
NFKB2,0.3086236574872093,0.057823222142919954,312,0.32489376793134556,healthy,aging,abf300,B
NFX1,0.03342453624485815,0.12045933156029326,312,0.04449167591685982,healthy,aging,abf300,B
NFXL1,0.02721371176096023,0.12503902482210574,312,0.04259115228285692,healthy,aging,abf300,B
NFYA,0.023578981329078944,0.12815473397744087,312,0.04259115228285692,healthy,aging,abf300,B
NFYB,0.02025715684031413,0.1313890163595425,312,0.04259115228285692,healthy,aging,abf300,B
NFYC,0.014718328870616318,0.1379872211850105,312,0.04259115228285692,healthy,aging,abf300,B
NKRF,0.02212612612411624,0.12951733797503284,312,0.04259115228285692,healthy,aging,abf300,B
NME2,0.6283032101050848,0.02751294105072649,312,0.6444394081174145,healthy,aging,abf300,B
NR1D2,0.1971309314832676,0.073214619843349,312,0.21206509295927273,healthy,aging,abf300,B
NR1H2,0.5261969676395188,0.036016024764198754,312,0.5449592582198582,healthy,aging,abf300,B
NR2C1,0.02339747205645174,0.1283209341169586,312,0.04259115228285692,healthy,aging,abf300,B
NR2C2,0.02274614421008144,0.12892664568369094,312,0.04259115228285692,healthy,aging,abf300,B
NR3C1,0.2381123149546394,0.06698221342245574,312,0.25486393510220196,healthy,aging,abf300,B
NR3C2,0.35057545772250187,0.05302318030136634,312,0.36724215981094865,healthy,aging,abf300,B
NR4A1,0.002397851588567218,-0.171291871497148,312,0.04259115228285692,healthy,aging,abf300,B
NR4A2,0.004882711329416549,-0.1589729037242843,312,0.04259115228285692,healthy,aging,abf300,B
NR4A3,0.004216115732719386,-0.16158447904381704,312,0.04259115228285692,healthy,aging,abf300,B
NRF1,0.019309258723898996,0.13239629592092414,312,0.04259115228285692,healthy,aging,abf300,B
PA2G4,0.0050349752118433785,0.15842173584186456,312,0.04259115228285692,healthy,aging,abf300,B
PATZ1,0.027068025903525163,0.12515680756069383,312,0.04259115228285692,healthy,aging,abf300,B
PAX5,0.3961790703502337,0.048200411924682454,312,0.4123101399899012,healthy,aging,abf300,B
PBX2,0.021223046127508877,0.1304038704671573,312,0.04259115228285692,healthy,aging,abf300,B
PBX3,0.022285053135836078,0.12936457613454866,312,0.04259115228285692,healthy,aging,abf300,B
PBX4,0.1813120077536239,0.07587263634336532,312,0.1960378560990959,healthy,aging,abf300,B
PHF1,0.04312983110042752,0.11458126146538729,312,0.053365281465838216,healthy,aging,abf300,B
PHF19,0.022514785727302724,0.12914541328707518,312,0.04259115228285692,healthy,aging,abf300,B
PHF20,0.2640315512707999,0.06342363326514765,312,0.27979462895860885,healthy,aging,abf300,B
PHF21A,0.024531978212263054,0.12729982101245418,312,0.04259115228285692,healthy,aging,abf300,B
PIN1,0.009480395127909118,0.14666282894342808,312,0.04259115228285692,healthy,aging,abf300,B
PKNOX1,0.024747005031383457,0.1271108943378062,312,0.04259115228285692,healthy,aging,abf300,B
PLAG1,0.11317833060525077,0.08985933655070023,312,0.12599469208493946,healthy,aging,abf300,B
PLAGL1,0.023963211943007073,0.1278065239348365,312,0.04259115228285692,healthy,aging,abf300,B
PLSCR1,0.09619314802121341,0.09435108800266089,312,0.10764872431796037,healthy,aging,abf300,B
POGK,0.020950178286959394,0.1306781698650772,312,0.04259115228285692,healthy,aging,abf300,B
POU2AF1,0.06443147675991827,0.10482149917023446,312,0.07472180335678362,healthy,aging,abf300,B
POU2F1,0.024988004329467822,0.12690082210438483,312,0.04259115228285692,healthy,aging,abf300,B
POU2F2,0.008155685830742665,0.149532301031178,312,0.04259115228285692,healthy,aging,abf300,B
PPARA,0.015687398011212227,0.13669121581645235,312,0.04259115228285692,healthy,aging,abf300,B
PRDM1,0.012717785909703207,0.1409187465947683,312,0.04259115228285692,healthy,aging,abf300,B
PRDM10,0.023982322789201278,0.12778933081695534,312,0.04259115228285692,healthy,aging,abf300,B
PRDM15,0.022529146729377315,0.12913177736599704,312,0.04259115228285692,healthy,aging,abf300,B
PRDM2,0.8212410956010441,-0.012842863813127152,312,0.835625891861572,healthy,aging,abf300,B
PRDM4,0.23493927823218036,0.06743615125892692,312,0.25188959528584437,healthy,aging,abf300,B
PRDM8,0.023765193400101928,0.12798537188520934,312,0.04259115228285692,healthy,aging,abf300,B
PREB,0.01280447446119933,0.14078357311625445,312,0.04259115228285692,healthy,aging,abf300,B
PRMT3,0.029046207432967788,0.12360191731369545,312,0.04260147661948565,healthy,aging,abf300,B
PRR12,0.01909954152794343,0.13262494462653893,312,0.04259115228285692,healthy,aging,abf300,B
PURA,0.006330086539533817,0.1542586298500918,312,0.04259115228285692,healthy,aging,abf300,B
PURB,0.04000582790287632,0.11633910955220106,312,0.05052119373505528,healthy,aging,abf300,B
RARA,0.01769062021921545,0.13422034739268254,312,0.04259115228285692,healthy,aging,abf300,B
RBAK,0.024619727790568178,0.12722255079301134,312,0.04259115228285692,healthy,aging,abf300,B
RBCK1,0.018561097090560884,0.133222158445353,312,0.04259115228285692,healthy,aging,abf300,B
RBPJ,0.020188905247967417,0.1314601602956024,312,0.04259115228285692,healthy,aging,abf300,B
RBSN,0.031880849271732924,0.1215249096248351,312,0.04342149670999545,healthy,aging,abf300,B
REL,0.017692982872346483,-0.13421758068405798,312,0.04259115228285692,healthy,aging,abf300,B
RELA,0.018098483242198187,0.13374743783992873,312,0.04259115228285692,healthy,aging,abf300,B
RELB,0.8580999172997799,-0.01016271364411442,312,0.8689791555539768,healthy,aging,abf300,B
REPIN1,0.014493848172404582,0.13829808066118343,312,0.04259115228285692,healthy,aging,abf300,B
REST,0.02153500124107872,0.13009399910120742,312,0.04259115228285692,healthy,aging,abf300,B
REXO4,0.022691830839351782,0.12897782979324515,312,0.04259115228285692,healthy,aging,abf300,B
RFX1,0.013583189008633714,0.1396041647540167,312,0.04259115228285692,healthy,aging,abf300,B
RFX3,0.023521224619424293,0.128207499063352,312,0.04259115228285692,healthy,aging,abf300,B
RFX5,0.025947863940695395,0.1260810858633389,312,0.04259115228285692,healthy,aging,abf300,B
RFX7,0.025306188940032504,0.1266261274623757,312,0.04259115228285692,healthy,aging,abf300,B
RLF,0.367121078484848,0.05123094597879028,312,0.3826922824662608,healthy,aging,abf300,B
RORA,0.05385907530581988,0.10926127602446245,312,0.06385148259817978,healthy,aging,abf300,B
RREB1,0.02088302344044532,0.13074615184842328,312,0.04259115228285692,healthy,aging,abf300,B
RUNX1,0.05359777201098881,0.10937984925122897,312,0.06365980727699228,healthy,aging,abf300,B
RUNX2,0.019552068897755796,0.1321342490897701,312,0.04259115228285692,healthy,aging,abf300,B
RUNX3,0.16878057726889314,0.07810260349475447,312,0.18341970897078694,healthy,aging,abf300,B
RXRB,0.022952249718914138,0.1287333713240615,312,0.04259115228285692,healthy,aging,abf300,B
SAFB,0.023335806961281902,0.12837765164376191,312,0.04259115228285692,healthy,aging,abf300,B
SAFB2,0.02375080769577735,0.12799841494015365,312,0.04259115228285692,healthy,aging,abf300,B
SATB1,0.4210445194160962,-0.04571175751689767,312,0.43747552505184634,healthy,aging,abf300,B
SCML4,0.015377592534669386,0.13709772436221693,312,0.04259115228285692,healthy,aging,abf300,B
SETBP1,0.02340801429851314,0.12831125063677268,312,0.04259115228285692,healthy,aging,abf300,B
SETDB1,0.022004464572327898,0.12963492309157634,312,0.04259115228285692,healthy,aging,abf300,B
SETDB2,0.022258874611719753,0.12938967413421423,312,0.04259115228285692,healthy,aging,abf300,B
SGSM2,0.026407566825835126,0.12569769909679382,312,0.04259115228285692,healthy,aging,abf300,B
SKI,0.0288230940419585,0.12377266276023924,312,0.04260147661948565,healthy,aging,abf300,B
SKIL,0.013112515140545233,-0.14030967545327755,312,0.04259115228285692,healthy,aging,abf300,B
SLC2A4RG,0.00881697434977832,0.14805191429499792,312,0.04259115228285692,healthy,aging,abf300,B
SMAD3,0.07719804331266743,0.1001971433263399,312,0.0879314610994554,healthy,aging,abf300,B
SMAD4,0.021941307662664007,0.1296961859254057,312,0.04259115228285692,healthy,aging,abf300,B
SMAD5,0.028049448699332267,0.12437363139790092,312,0.04259115228285692,healthy,aging,abf300,B
SMYD3,0.016529376599631492,0.13562089482283984,312,0.04259115228285692,healthy,aging,abf300,B
SNAPC2,0.01346408242581685,0.13978064123985423,312,0.04259115228285692,healthy,aging,abf300,B
SNAPC5,0.013493739365977088,0.139736571523906,312,0.04259115228285692,healthy,aging,abf300,B
SON,0.026646528325668665,-0.12550066991831677,312,0.04259115228285692,healthy,aging,abf300,B
SOX4,0.5349924080807456,0.0352539941601792,312,0.551387336715478,healthy,aging,abf300,B
SP1,0.022466349830371785,0.12919145922346953,312,0.04259115228285692,healthy,aging,abf300,B
SP100,0.1826806230102364,0.0756360827559661,312,0.19718398328300854,healthy,aging,abf300,B
SP110,0.02553122084724392,0.12643364359092474,312,0.04259115228285692,healthy,aging,abf300,B
SP140,0.04561319099659312,0.1132587747428513,312,0.0558368372544502,healthy,aging,abf300,B
SP140L,0.09549942007987246,0.0945475243150041,312,0.1070598761948044,healthy,aging,abf300,B
SP2,0.03635506490672563,0.11854674541254917,312,0.04721724893373512,healthy,aging,abf300,B
SP3,0.02549228379806783,0.12646684409441933,312,0.04259115228285692,healthy,aging,abf300,B
SP4,0.020584864701890696,0.13105029217507946,312,0.04259115228285692,healthy,aging,abf300,B
SPEN,0.11052170532111065,0.09052512521899429,312,0.12325195410155272,healthy,aging,abf300,B
SPI1,0.014363953423851057,0.13847989294222543,312,0.04259115228285692,healthy,aging,abf300,B
SPIB,0.09341067744068617,0.09514592386608585,312,0.10490232492899554,healthy,aging,abf300,B
SRCAP,0.021468220647415125,0.13016000486410745,312,0.04259115228285692,healthy,aging,abf300,B
SREBF2,0.02269623044430115,0.12897367973030835,312,0.04259115228285692,healthy,aging,abf300,B
STAT1,0.03378692938602963,0.12021526833519881,312,0.044607123714200274,healthy,aging,abf300,B
STAT2,0.026975975426776662,0.12523150869355673,312,0.04259115228285692,healthy,aging,abf300,B
STAT3,0.058429593108259875,0.10726074806686652,312,0.06863329043415085,healthy,aging,abf300,B
STAT4,0.03653709035343699,0.11843232224871948,312,0.04726153995110575,healthy,aging,abf300,B
STAT5A,0.01259636329144559,0.1411094518678178,312,0.04259115228285692,healthy,aging,abf300,B
STAT5B,0.02087737067334983,0.13075188288771702,312,0.04259115228285692,healthy,aging,abf300,B
STAT6,0.013615357253582067,0.1395567354633101,312,0.04259115228285692,healthy,aging,abf300,B
TBP,0.026605171096267092,0.12553466090998983,312,0.04259115228285692,healthy,aging,abf300,B
TBPL1,0.027690607148683117,0.12465721903191754,312,0.04259115228285692,healthy,aging,abf300,B
TBX21,0.002315315215558462,0.17187801848146386,312,0.04259115228285692,healthy,aging,abf300,B
TCF12,0.02111809792894422,0.13050900539489027,312,0.04259115228285692,healthy,aging,abf300,B
TCF20,0.022206802997672626,0.1294396725115008,312,0.04259115228285692,healthy,aging,abf300,B
TCF3,0.008566284459215999,0.14860110595697154,312,0.04259115228285692,healthy,aging,abf300,B
TCF4,0.08049153474873774,0.09910607201804324,312,0.09106672754662255,healthy,aging,abf300,B
TCF7,0.2932832600143411,0.05968462418110982,312,0.30925413060918144,healthy,aging,abf300,B
TERF1,0.024829982437531404,0.12703836704743401,312,0.04259115228285692,healthy,aging,abf300,B
TERF2,0.044916836060272254,0.11362338741515834,312,0.055302231681144454,healthy,aging,abf300,B
TET2,0.03756999968292823,0.11779202682418022,312,0.048014459594782274,healthy,aging,abf300,B
TET3,0.032407473710421214,0.12115654213368042,312,0.043491212559496985,healthy,aging,abf300,B
TFAP4,0.002521682600143262,0.17044604914621345,312,0.04259115228285692,healthy,aging,abf300,B
TFCP2,0.01819804477637458,0.13363340992018824,312,0.04259115228285692,healthy,aging,abf300,B
TFDP1,0.03910155765019881,0.11686952711993666,312,0.04965901111230335,healthy,aging,abf300,B
TFDP2,0.02322294077982691,0.12848179846127183,312,0.04259115228285692,healthy,aging,abf300,B
TFE3,0.02618940881369484,0.125878918511702,312,0.04259115228285692,healthy,aging,abf300,B
TFEB,0.00474813417292868,0.15947308511919445,312,0.04259115228285692,healthy,aging,abf300,B
TFEC,0.04038526970105669,0.11611955146063836,312,0.05072776570941845,healthy,aging,abf300,B
TGIF1,0.14949610572362773,-0.08178983560310424,312,0.16385593749124894,healthy,aging,abf300,B
TGIF2,0.027320959184216034,0.1249526639886108,312,0.04259115228285692,healthy,aging,abf300,B
THAP1,0.022260934947176174,0.12938769791376814,312,0.04259115228285692,healthy,aging,abf300,B
THAP11,0.0037429511987385235,0.16367512265375553,312,0.04259115228285692,healthy,aging,abf300,B
THAP12,0.020108210236643793,0.13154454490865128,312,0.04259115228285692,healthy,aging,abf300,B
THAP3,0.004567081695602649,0.160166540873734,312,0.04259115228285692,healthy,aging,abf300,B
THAP4,0.014122736956733387,0.138821383835313,312,0.04259115228285692,healthy,aging,abf300,B
THAP5,0.015356554115172437,0.1371255890705071,312,0.04259115228285692,healthy,aging,abf300,B
THAP6,0.02274068683152605,0.12893178385685083,312,0.04259115228285692,healthy,aging,abf300,B
THAP7,0.017873351653475058,0.13400731082859202,312,0.04259115228285692,healthy,aging,abf300,B
THRA,0.03349060425040622,0.1204146689782112,312,0.04449167591685982,healthy,aging,abf300,B
THYN1,0.0028426768627304905,0.168417854102372,312,0.04259115228285692,healthy,aging,abf300,B
TMF1,0.033572026200165285,0.12035973004980938,312,0.04450731274254277,healthy,aging,abf300,B
TOPORS,0.02740637734712617,0.12488408913913082,312,0.04259115228285692,healthy,aging,abf300,B
TP53,0.013326527748065288,0.13998616816624954,312,0.04259115228285692,healthy,aging,abf300,B
TRAFD1,0.007360837814695409,0.15146030169840174,312,0.04259115228285692,healthy,aging,abf300,B
TRERF1,0.16244631663124356,0.07927707130587693,312,0.17683679101765695,healthy,aging,abf300,B
TRPS1,0.02655115337562415,0.12557912587002729,312,0.04259115228285692,healthy,aging,abf300,B
TSC22D1,0.060446572840515536,0.10641887815682417,312,0.07048423365892231,healthy,aging,abf300,B
TSHZ2,0.058886247115430876,0.10706806657337091,312,0.06904277414084464,healthy,aging,abf300,B
TTF1,0.025534004023300153,0.12643127212638938,312,0.04259115228285692,healthy,aging,abf300,B
UBP1,0.016221157519625422,0.1360070482980095,312,0.04259115228285692,healthy,aging,abf300,B
USF1,0.018808342126061302,0.1329460804490316,312,0.04259115228285692,healthy,aging,abf300,B
USF2,0.025442759466402762,0.12650913521196608,312,0.04259115228285692,healthy,aging,abf300,B
USF3,0.08052065894184936,0.09909658615990193,312,0.09106672754662255,healthy,aging,abf300,B
VEZF1,0.0220884410210427,0.1295537004312413,312,0.04259115228285692,healthy,aging,abf300,B
XBP1,0.013866122026603013,0.1391903441926015,312,0.04259115228285692,healthy,aging,abf300,B
XPA,0.017604907560834635,0.13432093701338949,312,0.04259115228285692,healthy,aging,abf300,B
YBX1,0.03916767073646461,-0.11683039795510371,312,0.04965901111230335,healthy,aging,abf300,B
YBX3,0.1744139261770682,-0.07708544283114228,312,0.18921986218530829,healthy,aging,abf300,B
YY1,0.008676808460045793,0.14835724035392175,312,0.04259115228285692,healthy,aging,abf300,B
ZBED1,0.03501378003840466,0.11940521557433884,312,0.045754203363068666,healthy,aging,abf300,B
ZBED4,0.049208674625676026,0.11144717345990338,312,0.059328949218503735,healthy,aging,abf300,B
ZBED5,0.022217702542845177,0.1294291985431364,312,0.04259115228285692,healthy,aging,abf300,B
ZBED6,0.03225216976477937,0.12126464139208258,312,0.043491212559496985,healthy,aging,abf300,B
ZBTB1,0.25691698556240206,-0.06437538103199364,312,0.2736165896239582,healthy,aging,abf300,B
ZBTB10,0.036529214945313096,-0.11843726279983474,312,0.04726153995110575,healthy,aging,abf300,B
ZBTB11,0.021607784173730413,0.13002226229901365,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB16,0.2866824205758347,-0.06050554615442341,312,0.302793498756956,healthy,aging,abf300,B
ZBTB17,0.02660493080867594,0.12553485853203444,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB18,0.02439182765752089,0.12742373003442523,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB2,0.024883921481880043,0.12699133300081664,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB20,0.06456366208256152,0.10476991981659102,312,0.07473945664992175,healthy,aging,abf300,B
ZBTB21,0.5417730427311556,0.034670811506532506,312,0.557476609187131,healthy,aging,abf300,B
ZBTB24,0.02623543247257757,0.12584057983504748,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB25,0.018492405729294174,0.13329942866479585,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB33,0.02389281317487875,0.12786996061115657,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB37,0.022359197994172846,0.12929362982053336,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB38,0.06813712194404087,0.103407315818999,312,0.0785913735058522,healthy,aging,abf300,B
ZBTB4,0.027484610960205786,0.12482144295098918,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB40,0.022776390200798007,0.12889818810926698,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB41,0.02009199177798459,0.1315615404044878,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB43,0.026943408404792518,0.1252579900475346,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB44,0.02527099568323287,0.12665636363520116,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB48,0.020034940491576596,0.1316214198840049,312,0.04259115228285692,healthy,aging,abf300,B
ZBTB5,0.03226974082109446,0.12125238882531672,312,0.043491212559496985,healthy,aging,abf300,B
ZBTB7A,0.05216704199410705,0.11003773303773859,312,0.062191678795213444,healthy,aging,abf300,B
ZBTB7B,0.011014716086130761,0.14375422769084514,312,0.04259115228285692,healthy,aging,abf300,B
ZC3H8,0.015747358054831937,0.13661335273087566,312,0.04259115228285692,healthy,aging,abf300,B
ZEB1,0.07509965659608693,0.10091213988374205,312,0.08600121965035762,healthy,aging,abf300,B
ZEB2,0.1601202841645679,0.07971697797718073,312,0.17460215286887182,healthy,aging,abf300,B
ZFAT,0.017006844377439094,0.1350349454605686,312,0.04259115228285692,healthy,aging,abf300,B
ZFHX3,0.05246436376730923,0.10989979285060018,312,0.062429661913055115,healthy,aging,abf300,B
ZFP14,0.01381915366276933,0.1392585237979923,312,0.04259115228285692,healthy,aging,abf300,B
ZFP62,0.029572038795104855,0.12320390651584914,312,0.04260147661948565,healthy,aging,abf300,B
ZFP64,0.01731264417169312,0.13466717083554777,312,0.04259115228285692,healthy,aging,abf300,B
ZFP82,0.020557541345240824,0.13107835450541422,312,0.04259115228285692,healthy,aging,abf300,B
ZFP90,0.01783626636023678,0.1340503924343172,312,0.04259115228285692,healthy,aging,abf300,B
ZFP91,0.037758784376138894,0.11767661555012748,312,0.04815940761747057,healthy,aging,abf300,B
ZFX,0.017036867701615107,0.13499858300436018,312,0.04259115228285692,healthy,aging,abf300,B
ZFY,0.2588492703166233,0.0641151127992411,312,0.27521577992066937,healthy,aging,abf300,B
ZGPAT,0.015197277610211868,0.13733763752437453,312,0.04259115228285692,healthy,aging,abf300,B
ZHX1,0.026050810339483487,0.12599472502984396,312,0.04259115228285692,healthy,aging,abf300,B
ZHX2,0.02875315923688263,0.12382641595637339,312,0.04260147661948565,healthy,aging,abf300,B
ZKSCAN1,0.01562839505742403,0.136768090791806,312,0.04259115228285692,healthy,aging,abf300,B
ZKSCAN5,0.030203911649577114,0.12273356604967524,312,0.04269134453116145,healthy,aging,abf300,B
ZKSCAN8,0.021251134942580317,0.1303758081368225,312,0.04259115228285692,healthy,aging,abf300,B
ZMAT1,0.021672726019562705,0.12995843037860436,312,0.04259115228285692,healthy,aging,abf300,B
ZNF10,0.07936051753314105,-0.09947661335168861,312,0.09007348259978176,healthy,aging,abf300,B
ZNF100,0.02495569405195373,0.12692888443471959,312,0.04259115228285692,healthy,aging,abf300,B
