gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
ZNF814,5.3842817216735063e-17,0.26374887094864613,976,3.400784703018744e-16,healthy,aging,onek1k,CD4T
ZNF821,2.3127632927564866e-12,0.22199611657822435,976,4.590590564262875e-12,healthy,aging,onek1k,CD4T
ZNF827,2.1240825765712532e-12,0.2223629872210717,976,4.254640994625956e-12,healthy,aging,onek1k,CD4T
ZNF83,1.816606127370019e-10,0.20224043069821973,976,2.401429025385116e-10,healthy,aging,onek1k,CD4T
ZNF830,1.0535854172087708e-12,0.2253612922911384,976,2.2547414089125812e-12,healthy,aging,onek1k,CD4T
ZNF831,1.049569947637279e-14,0.24408989271751003,976,3.6679085031792144e-14,healthy,aging,onek1k,CD4T
ZNF836,1.2538866270624739e-20,0.2969617867001927,976,1.6680351398004534e-19,healthy,aging,onek1k,CD4T
ZNF84,3.40514158952743e-06,0.1480440789534615,976,3.5967492352403776e-06,healthy,aging,onek1k,CD4T
ZNF841,1.5578765199365767e-10,0.20297034395936472,976,2.0803351088061607e-10,healthy,aging,onek1k,CD4T
ZNF844,0.0010813125514567599,0.10446861037093291,976,0.0011100349161048302,healthy,aging,onek1k,CD4T
ZNF880,3.3200490616270708e-18,0.27351305125414793,976,3.0269516257368926e-17,healthy,aging,onek1k,CD4T
ZNF891,1.5126802285659156e-16,0.26002697240838585,976,8.212935621221542e-16,healthy,aging,onek1k,CD4T
ZNF91,2.005339257302952e-05,0.13603610819073939,976,2.108012627276862e-05,healthy,aging,onek1k,CD4T
ZNF92,4.276305707053923e-12,0.2193270280747852,976,7.912814809322398e-12,healthy,aging,onek1k,CD4T
ZSCAN16,5.0141818347966295e-20,0.28819761809628097,976,9.767842464671799e-19,healthy,aging,onek1k,CD4T
ZSCAN18,3.175144836085504e-12,0.22062423133492345,976,6.117507773425736e-12,healthy,aging,onek1k,CD4T
ZSCAN25,2.4171412854035117e-14,0.24081709311135177,976,7.301705950292781e-14,healthy,aging,onek1k,CD4T
ZSCAN29,2.0910770302106868e-15,0.2502864638836998,976,8.863426057086588e-15,healthy,aging,onek1k,CD4T
ZXDA,3.3784901670387874e-13,0.23013616225205416,976,7.743577223075907e-13,healthy,aging,onek1k,CD4T
ZXDB,3.6465324896998724e-13,0.22981897200875903,976,8.318652014002835e-13,healthy,aging,onek1k,CD4T
ZXDC,3.3826586434136757e-13,0.23013104315683003,976,7.743577223075907e-13,healthy,aging,onek1k,CD4T
ZZZ3,1.4251583398129554e-19,0.28430880993922975,976,2.2348424230524526e-18,healthy,aging,onek1k,CD4T
ADNP,0.7617674416780456,0.017203213891613132,313,0.8470222513194301,healthy,aging,abf300,CD4T
ADNP2,0.45721093793461454,0.042172154776317146,313,0.7893929716753307,healthy,aging,abf300,CD4T
AEBP1,3.938024326567652e-09,-0.32496636356779207,313,2.3592345738195392e-07,healthy,aging,abf300,CD4T
AEBP2,0.5994204708720074,0.029800622569000138,313,0.7893929716753307,healthy,aging,abf300,CD4T
AHCTF1,0.7782265965045623,0.01598164105824501,313,0.8547522118275109,healthy,aging,abf300,CD4T
AHR,0.00032822203609309664,0.20174428993879553,313,0.004806629373007794,healthy,aging,abf300,CD4T
AKAP8,0.8911147043478913,-0.007768662995734776,313,0.9262532967906315,healthy,aging,abf300,CD4T
AKAP8L,0.5387758664408206,0.034871882069037734,313,0.7893929716753307,healthy,aging,abf300,CD4T
AKNA,0.34856132439390775,0.053159263870284905,313,0.7893929716753307,healthy,aging,abf300,CD4T
ANKZF1,0.4411748743147377,0.043688893742151076,313,0.7893929716753307,healthy,aging,abf300,CD4T
ARHGAP35,0.0005857711898065177,0.19327176924256537,313,0.007569082629068534,healthy,aging,abf300,CD4T
ARID2,0.7934738649236381,0.014856564845106097,313,0.8641523917646038,healthy,aging,abf300,CD4T
ARID3A,0.30195806396468494,0.05852999563999935,313,0.7893929716753307,healthy,aging,abf300,CD4T
ARID3B,0.44713217452358567,0.043121853764860996,313,0.7893929716753307,healthy,aging,abf300,CD4T
ARID5A,0.049796735946887605,-0.11098344447469292,313,0.31282661524531086,healthy,aging,abf300,CD4T
ARID5B,0.0004363798265851114,0.1976217507597538,313,0.005868863382032417,healthy,aging,abf300,CD4T
ARNT,0.3885663361190471,0.0489020600366434,313,0.7893929716753307,healthy,aging,abf300,CD4T
ASH1L,0.20182837076785173,-0.07233899474176525,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATF1,0.4049726885811077,0.0472338233343847,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATF2,0.4819818412830541,0.039886378851293446,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATF3,0.6609081250182935,0.02489025601384775,313,0.8049725407512704,healthy,aging,abf300,CD4T
ATF4,0.8461896159535301,0.011008248313003769,313,0.8950866082076667,healthy,aging,abf300,CD4T
ATF5,0.5252533901283138,0.03604001965428705,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATF6,0.8134034335871201,0.013394631261958122,313,0.8787423979244462,healthy,aging,abf300,CD4T
ATF6B,0.32451709246249283,0.05586782417602886,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATF7,0.47459768218149456,0.04056087652534993,313,0.7893929716753307,healthy,aging,abf300,CD4T
ATMIN,0.5318819477088655,0.03546554180363243,313,0.7893929716753307,healthy,aging,abf300,CD4T
BACH1,0.7358694638266776,0.019141758570619363,313,0.8389930392072328,healthy,aging,abf300,CD4T
BACH2,2.4777117338539853e-10,-0.3478593548497558,313,2.3325886179198234e-08,healthy,aging,abf300,CD4T
BATF,8.332302542847591e-11,0.3563917699999213,313,9.15164562512927e-09,healthy,aging,abf300,CD4T
BAZ2A,0.48438648955989594,-0.03966794025458798,313,0.7893929716753307,healthy,aging,abf300,CD4T
BAZ2B,0.2151421650485692,0.07025795606777553,313,0.7893929716753307,healthy,aging,abf300,CD4T
BBX,0.4054308135720601,-0.04718782595963042,313,0.7893929716753307,healthy,aging,abf300,CD4T
BCL11A,5.84291551389012e-11,-0.35911638045345184,313,9.15164562512927e-09,healthy,aging,abf300,CD4T
BCL11B,1.21160779728085e-08,-0.31509434827797395,313,4.696761990631889e-07,healthy,aging,abf300,CD4T
BCL6,0.5225194896899235,0.03627803160195178,313,0.7893929716753307,healthy,aging,abf300,CD4T
BHLHE40,1.0774039613926848e-05,0.24591410091401592,313,0.0002101382932110894,healthy,aging,abf300,CD4T
BPTF,0.7927079842834688,-0.014912936095868799,313,0.8641523917646038,healthy,aging,abf300,CD4T
BRF2,0.6920581365344496,0.022473925837925707,313,0.8192062424381977,healthy,aging,abf300,CD4T
CAMTA1,0.03522853836589176,0.11907506776125569,313,0.23933615240332648,healthy,aging,abf300,CD4T
CAMTA2,0.43960524993054484,0.04383902134400869,313,0.7893929716753307,healthy,aging,abf300,CD4T
CARF,0.44453968742938854,0.04336808651992863,313,0.7893929716753307,healthy,aging,abf300,CD4T
CASZ1,0.23274038162594077,0.06764432651418403,313,0.7893929716753307,healthy,aging,abf300,CD4T
CC2D1A,0.4392557429979922,0.04387249177414905,313,0.7893929716753307,healthy,aging,abf300,CD4T
CDC5L,0.3015177754306198,0.05858323515460857,313,0.7893929716753307,healthy,aging,abf300,CD4T
CEBPB,0.23194601776281865,0.06775922208431495,313,0.7893929716753307,healthy,aging,abf300,CD4T
CEBPD,0.0005591835629824883,0.1939642743995044,313,0.007370039360109196,healthy,aging,abf300,CD4T
CEBPG,0.47224089661945445,0.04077735778695948,313,0.7893929716753307,healthy,aging,abf300,CD4T
CEBPZ,0.6673245950124641,-0.02438898249578081,313,0.8079440188764325,healthy,aging,abf300,CD4T
CENPB,0.10101719010819811,0.09286615509328183,313,0.5738821403560566,healthy,aging,abf300,CD4T
CENPT,0.4306203293300438,0.04470435918991807,313,0.7893929716753307,healthy,aging,abf300,CD4T
CENPX,0.38701888658716566,0.049061582846961466,313,0.7893929716753307,healthy,aging,abf300,CD4T
CGGBP1,0.6427230882151693,0.026321655169499258,313,0.7989503225850655,healthy,aging,abf300,CD4T
CHAMP1,0.44084717938462104,0.043720211103685916,313,0.7893929716753307,healthy,aging,abf300,CD4T
CHCHD3,0.47684107193156045,0.040355356340277586,313,0.7893929716753307,healthy,aging,abf300,CD4T
CIC,0.5214602682218826,0.03637041781847954,313,0.7893929716753307,healthy,aging,abf300,CD4T
CLOCK,0.18267584734812112,0.0755153581354358,313,0.7893929716753307,healthy,aging,abf300,CD4T
CREB1,0.571990029964512,0.03206271473936312,313,0.7893929716753307,healthy,aging,abf300,CD4T
CREB3,0.13104275369807222,0.08553613089254432,313,0.6799777534411778,healthy,aging,abf300,CD4T
CREB3L2,1.0841732881907505e-05,0.24584050511440905,313,0.0002101382932110894,healthy,aging,abf300,CD4T
CREBL2,0.27140330122673373,0.06235541135147933,313,0.7893929716753307,healthy,aging,abf300,CD4T
CREBZF,0.9246513121982958,-0.005367208566541781,313,0.9468113543456094,healthy,aging,abf300,CD4T
CREM,0.07403802610253392,-0.10111769265718183,313,0.43563445715687366,healthy,aging,abf300,CD4T
CSRNP1,0.16864879937799637,-0.07800117370726325,313,0.7893929716753307,healthy,aging,abf300,CD4T
CSRNP2,0.3941604578285124,0.048328560853536755,313,0.7893929716753307,healthy,aging,abf300,CD4T
CTCF,0.40555953387416543,0.0471749075479973,313,0.7893929716753307,healthy,aging,abf300,CD4T
CUX1,0.8416924751516172,0.011334340339985228,313,0.8917609985931121,healthy,aging,abf300,CD4T
CXXC1,0.42583967695684655,0.04516903054169118,313,0.7893929716753307,healthy,aging,abf300,CD4T
CXXC5,0.6102229751730088,0.02892275777847682,313,0.791855985516019,healthy,aging,abf300,CD4T
DBP,0.33183281971172407,0.05503047622199123,313,0.7893929716753307,healthy,aging,abf300,CD4T
DDIT3,0.010034859422652071,-0.14533447967470448,313,0.08588275791594435,healthy,aging,abf300,CD4T
DEAF1,0.5595425779439851,0.033105974345492284,313,0.7893929716753307,healthy,aging,abf300,CD4T
DMTF1,0.9923277554473682,-0.0005457050247444837,313,0.9947784021821058,healthy,aging,abf300,CD4T
DNMT1,0.060044473420183854,0.10641404569325104,313,0.36638248133241813,healthy,aging,abf300,CD4T
DNTTIP1,0.4692562445720386,0.04105236336793724,313,0.7893929716753307,healthy,aging,abf300,CD4T
DOT1L,0.5214714830232445,0.03636943915093158,313,0.7893929716753307,healthy,aging,abf300,CD4T
DR1,0.16269749061046454,0.07910256616574145,313,0.7826105570240594,healthy,aging,abf300,CD4T
DRAP1,4.676603795772655e-07,0.2802226619424458,313,1.6220431060074283e-05,healthy,aging,abf300,CD4T
E2F3,0.5413282453907103,0.03465305200531308,313,0.7893929716753307,healthy,aging,abf300,CD4T
E2F4,0.3544916333687619,0.05250962435194669,313,0.7893929716753307,healthy,aging,abf300,CD4T
E4F1,0.5097133512920886,0.03740154194701396,313,0.7893929716753307,healthy,aging,abf300,CD4T
EEA1,0.008180179331486308,-0.14923740585598316,313,0.07592588985140108,healthy,aging,abf300,CD4T
EGR1,0.03814548488836313,-0.11725376745449549,313,0.2565089238921562,healthy,aging,abf300,CD4T
ELF1,0.13332333031656715,-0.08503505310798698,313,0.6835631484102822,healthy,aging,abf300,CD4T
ELF2,0.7574544825082967,0.01752460831436437,313,0.8470222513194301,healthy,aging,abf300,CD4T
ELF4,0.2075034129833025,0.07144018646571551,313,0.7893929716753307,healthy,aging,abf300,CD4T
ELK1,0.5423298291959351,0.03456732072811147,313,0.7893929716753307,healthy,aging,abf300,CD4T
ELK3,5.398019290529608e-05,0.2261645897961112,313,0.0009361301874892136,healthy,aging,abf300,CD4T
ELK4,0.7556338356953032,0.017660447370021707,313,0.8470222513194301,healthy,aging,abf300,CD4T
EOMES,7.763688069532218e-06,0.24973286168616976,313,0.00016504098186521693,healthy,aging,abf300,CD4T
ERF,0.5306569616799652,0.03557143363232209,313,0.7893929716753307,healthy,aging,abf300,CD4T
ESRRA,0.3983114842888462,0.047906167939835674,313,0.7893929716753307,healthy,aging,abf300,CD4T
ETS1,0.00010691860287923855,-0.2172383588246451,313,0.0017185209584736146,healthy,aging,abf300,CD4T
ETS2,0.5374472713891429,0.03498599470513029,313,0.7893929716753307,healthy,aging,abf300,CD4T
ETV3,0.017867984239318402,-0.1337995124873867,313,0.14359758065501008,healthy,aging,abf300,CD4T
ETV6,0.10455181356408673,0.09192076224194903,313,0.5838952977858742,healthy,aging,abf300,CD4T
FAM200B,0.5615630512040082,0.03293588192565621,313,0.7893929716753307,healthy,aging,abf300,CD4T
FLI1,5.3844997990006886e-05,0.22619669009168436,313,0.0009361301874892136,healthy,aging,abf300,CD4T
FLYWCH1,0.508703055462391,0.03749079642738823,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOS,0.04209210853110501,-0.11496857873000058,313,0.27194803452939414,healthy,aging,abf300,CD4T
FOSB,0.024651940530871552,-0.12699092235620418,313,0.18673136563039489,healthy,aging,abf300,CD4T
FOSL2,0.23681780902754526,-0.06705888758699223,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOXJ2,0.46125083269897427,0.041794780569822394,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOXJ3,0.721579777021765,0.020220837409003985,313,0.8313305473030475,healthy,aging,abf300,CD4T
FOXK1,0.380389759428826,-0.04974939039967025,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOXK2,0.5372946905117304,0.034999108850273,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOXN2,0.13432883956165148,0.08481622304426233,313,0.6835631484102822,healthy,aging,abf300,CD4T
FOXN3,0.031566582384276155,-0.12155246679217065,313,0.22130189139614878,healthy,aging,abf300,CD4T
FOXO1,0.0007480611153089965,-0.1895863029904442,313,0.009301363679030731,healthy,aging,abf300,CD4T
FOXO3,0.5756295489477139,0.0317597192665136,313,0.7893929716753307,healthy,aging,abf300,CD4T
FOXP1,6.7197542766210405e-09,-0.32031690978092675,313,3.1630843344904826e-07,healthy,aging,abf300,CD4T
GABPA,0.4392782211198606,0.04387033870554353,313,0.7893929716753307,healthy,aging,abf300,CD4T
GATA3,4.723754149112709e-10,0.34268357365559565,313,3.458837760221528e-08,healthy,aging,abf300,CD4T
GATAD2A,0.4343712266296744,0.04434186073015237,313,0.7893929716753307,healthy,aging,abf300,CD4T
GATAD2B,0.8691545708249647,0.009348428151657562,313,0.9120586977287448,healthy,aging,abf300,CD4T
GFI1,0.14725183037273393,0.08210981580712388,313,0.7296162121476064,healthy,aging,abf300,CD4T
GLI4,0.5316984487341752,0.035481396217909446,313,0.7893929716753307,healthy,aging,abf300,CD4T
GLMP,0.4230169338824372,0.04544481905670731,313,0.7893929716753307,healthy,aging,abf300,CD4T
GLYR1,0.44137975415198105,0.043669320391191806,313,0.7893929716753307,healthy,aging,abf300,CD4T
GMEB1,0.5122125424582329,0.03718114601521256,313,0.7893929716753307,healthy,aging,abf300,CD4T
GMEB2,0.6521989640220156,0.025573757429345503,313,0.8003707956992706,healthy,aging,abf300,CD4T
GPBP1,0.9222872836131066,0.005536126585320292,313,0.9468113543456094,healthy,aging,abf300,CD4T
GPBP1L1,0.5120125511325602,0.03719876203107591,313,0.7893929716753307,healthy,aging,abf300,CD4T
GTF2B,0.11498205950128736,-0.0892707262555733,313,0.6110740097689384,healthy,aging,abf300,CD4T
GTF2I,0.4328580818779322,0.044487877928308536,313,0.7893929716753307,healthy,aging,abf300,CD4T
GTF2IRD2,0.5334304978658235,0.03533185581658061,313,0.7893929716753307,healthy,aging,abf300,CD4T
GTF2IRD2B,0.8072234757970793,0.013846971402626881,313,0.8743219949796907,healthy,aging,abf300,CD4T
GTF3A,2.1661172767497046e-08,0.3098465371522837,313,7.930396029874425e-07,healthy,aging,abf300,CD4T
GZF1,0.8842946665445759,0.008258583970245337,313,0.9206164064026469,healthy,aging,abf300,CD4T
HBP1,0.14462904678057872,-0.0826439725548024,313,0.7220495593060711,healthy,aging,abf300,CD4T
HIF1A,0.0026848510254878204,-0.1691184498923342,313,0.0276455754030699,healthy,aging,abf300,CD4T
HINFP,0.6948957352396852,0.022255878708239422,313,0.8192062424381977,healthy,aging,abf300,CD4T
HIVEP1,0.0269907364557073,-0.1250192987140768,313,0.19333581874251204,healthy,aging,abf300,CD4T
HIVEP2,0.561183799772802,-0.03296778648771982,313,0.7893929716753307,healthy,aging,abf300,CD4T
HIVEP3,0.026273614720833706,0.12560767364391248,313,0.19333581874251204,healthy,aging,abf300,CD4T
HMBOX1,0.7374588924443932,0.019022165396258214,313,0.8393530399323923,healthy,aging,abf300,CD4T
HMG20A,0.573869559301396,0.03190612793168895,313,0.7893929716753307,healthy,aging,abf300,CD4T
HMG20B,0.4412752586591562,0.043679302800181036,313,0.7893929716753307,healthy,aging,abf300,CD4T
HMGA1,0.6580373617808037,0.02511515381636977,313,0.8041889863885159,healthy,aging,abf300,CD4T
HMGN3,0.5606604959056283,0.033011826527378184,313,0.7893929716753307,healthy,aging,abf300,CD4T
HOXB2,0.4099936534663876,0.04673137541526021,313,0.7893929716753307,healthy,aging,abf300,CD4T
HSF1,0.49955670814350694,0.038303090492197996,313,0.7893929716753307,healthy,aging,abf300,CD4T
HSF2,0.10254581677745792,-0.09245413605558916,313,0.5775871218491005,healthy,aging,abf300,CD4T
IKZF1,0.0023462670135330163,-0.1713834780653411,313,0.024938547772875123,healthy,aging,abf300,CD4T
IKZF2,0.24418263313854785,-0.06601915118403574,313,0.7893929716753307,healthy,aging,abf300,CD4T
IKZF3,0.025813281689479224,0.12599268145728135,313,0.19330627992462285,healthy,aging,abf300,CD4T
IKZF5,0.3823256139060516,-0.04954778488478977,313,0.7893929716753307,healthy,aging,abf300,CD4T
IRF1,0.829950595885637,-0.012187542708299864,313,0.8842094072188893,healthy,aging,abf300,CD4T
IRF2,0.1112555132870883,0.09019497988787009,313,0.5960762866357008,healthy,aging,abf300,CD4T
IRF3,0.034842504241873656,0.11932560665353437,313,0.23917927391036187,healthy,aging,abf300,CD4T
IRF4,0.46859487213998663,0.041113432222930166,313,0.7893929716753307,healthy,aging,abf300,CD4T
IRF5,1.5585836855423245e-06,0.2676164452571272,313,4.279611036551605e-05,healthy,aging,abf300,CD4T
IRF7,0.31765314537574046,0.05666465529358081,313,0.7893929716753307,healthy,aging,abf300,CD4T
IRF9,0.3320981350856199,0.055000333261513955,313,0.7893929716753307,healthy,aging,abf300,CD4T
JAZF1,0.0001717621198950341,0.21082632478389743,313,0.0026950294526387497,healthy,aging,abf300,CD4T
JRKL,0.5491455520756182,0.03398599220462112,313,0.7893929716753307,healthy,aging,abf300,CD4T
JUN,0.02685515955274278,-0.1251294966799775,313,0.19333581874251204,healthy,aging,abf300,CD4T
JUNB,0.0017032769452819784,-0.1766584961488647,313,0.019352750119669377,healthy,aging,abf300,CD4T
JUND,0.041331503269946834,-0.11539449484687432,313,0.27172347603288916,healthy,aging,abf300,CD4T
KAT7,0.6288465440224119,-0.027425200696582972,313,0.7989503225850655,healthy,aging,abf300,CD4T
KCMF1,0.480137508339725,0.04005431820252399,313,0.7893929716753307,healthy,aging,abf300,CD4T
KDM2A,0.09047630644761327,-0.09585089538106112,313,0.5184685734693665,healthy,aging,abf300,CD4T
KDM2B,0.483694167624646,0.039730770711167235,313,0.7893929716753307,healthy,aging,abf300,CD4T
KDM5B,0.5591593406394317,0.03313827037457508,313,0.7893929716753307,healthy,aging,abf300,CD4T
KIN,0.4199641660746637,0.04574429132638417,313,0.7893929716753307,healthy,aging,abf300,CD4T
KLF10,0.01257489730554086,0.14091814449776408,313,0.10358571655439283,healthy,aging,abf300,CD4T
KLF11,0.1182930939650342,0.08846900180028154,313,0.6186916581187105,healthy,aging,abf300,CD4T
KLF12,0.47998076651159727,-0.04006860674872426,313,0.7893929716753307,healthy,aging,abf300,CD4T
KLF13,0.5372628106766306,0.0350018491194073,313,0.7893929716753307,healthy,aging,abf300,CD4T
KLF16,0.6035891449060449,0.029461024929856777,313,0.7893929716753307,healthy,aging,abf300,CD4T
KLF2,0.009743431504451264,-0.1459028897865617,313,0.08448580738728136,healthy,aging,abf300,CD4T
KLF3,0.0036590875932309788,-0.16380956991165105,313,0.03653543521120023,healthy,aging,abf300,CD4T
KLF4,0.9639152720759611,-0.0025674364453276153,313,0.9742640556718686,healthy,aging,abf300,CD4T
KLF6,1.049762558677526e-05,0.24621924945547094,313,0.0002101382932110894,healthy,aging,abf300,CD4T
KLF7,0.14387077916497557,-0.08279977642843821,313,0.7220495593060711,healthy,aging,abf300,CD4T
KLF9,0.026647997873079414,-0.12529880616577518,313,0.19333581874251204,healthy,aging,abf300,CD4T
KMT2A,0.1955771380633683,0.0733505455193404,313,0.7893929716753307,healthy,aging,abf300,CD4T
KMT2B,0.47166014730786265,0.04083079303507829,313,0.7893929716753307,healthy,aging,abf300,CD4T
L3MBTL3,0.45807675463400477,0.04209112110334577,313,0.7893929716753307,healthy,aging,abf300,CD4T
LCOR,0.7665170518154829,0.016849914906798283,313,0.8475415052792,healthy,aging,abf300,CD4T
LCORL,0.480582119024745,0.040013801366038305,313,0.7893929716753307,healthy,aging,abf300,CD4T
LEF1,1.0668922163775006e-08,-0.3162297983671213,313,4.3942623162007116e-07,healthy,aging,abf300,CD4T
LIN54,0.46383637997019256,0.04155422408653295,313,0.7893929716753307,healthy,aging,abf300,CD4T
LYL1,6.247410226887556e-05,0.22428593957104032,313,0.0010556521383381793,healthy,aging,abf300,CD4T
MAF,1.0415875851989154e-08,0.31644353935959657,313,4.3942623162007116e-07,healthy,aging,abf300,CD4T
MAFF,0.20657122235739656,0.07158659513089086,313,0.7893929716753307,healthy,aging,abf300,CD4T
MAX,0.42119569091649944,0.04562332801745586,313,0.7893929716753307,healthy,aging,abf300,CD4T
MAZ,9.048732253050624e-05,0.21945112615059073,313,0.00149077863869009,healthy,aging,abf300,CD4T
MBD1,0.4100819991121636,0.04672256740732854,313,0.7893929716753307,healthy,aging,abf300,CD4T
MBD2,0.013669057339739362,0.13925519260026437,313,0.11120875045541036,healthy,aging,abf300,CD4T
MBD4,0.517822012018871,0.036688484771567706,313,0.7893929716753307,healthy,aging,abf300,CD4T
MBD6,0.4824725877720597,0.039841751611106306,313,0.7893929716753307,healthy,aging,abf300,CD4T
MBNL2,0.021501167374335807,0.12991948712673035,313,0.16868177737722972,healthy,aging,abf300,CD4T
MECP2,0.2435246195364092,0.06611114593354431,313,0.7893929716753307,healthy,aging,abf300,CD4T
MEF2A,0.15274498940323505,-0.08101409962042389,313,0.7436021572833277,healthy,aging,abf300,CD4T
MEF2C,0.7559354348575695,0.01763793801641855,313,0.8470222513194301,healthy,aging,abf300,CD4T
MEF2D,0.4714220045791896,0.04085271518815267,313,0.7893929716753307,healthy,aging,abf300,CD4T
MGA,0.6274532054174728,0.027536573063541226,313,0.7989503225850655,healthy,aging,abf300,CD4T
MLX,0.2948018980291663,0.059401792691725304,313,0.7893929716753307,healthy,aging,abf300,CD4T
MLXIP,0.22139416844330143,-0.06931256321644272,313,0.7893929716753307,healthy,aging,abf300,CD4T
MNT,0.5418838050548744,0.03460548876248205,313,0.7893929716753307,healthy,aging,abf300,CD4T
MSANTD4,0.4683660552140718,0.04113457144196618,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTERF1,0.4432302194266212,0.04349276876553918,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTERF2,0.5186447909633604,0.03661645484003759,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTERF3,0.5968464986705966,0.03001084035830271,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTERF4,0.5398253128590284,-0.03478184465462508,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTF1,0.440102190848603,0.04379145810117766,313,0.7893929716753307,healthy,aging,abf300,CD4T
MTF2,0.470616636272717,0.040926898188288305,313,0.7893929716753307,healthy,aging,abf300,CD4T
MXD1,0.5138272872358506,0.03703904348724825,313,0.7893929716753307,healthy,aging,abf300,CD4T
MXD4,1.4525059565305903e-05,0.24237797932971397,313,0.0002658892848204606,healthy,aging,abf300,CD4T
MXI1,0.17330729385102178,-0.07715912814899539,313,0.7893929716753307,healthy,aging,abf300,CD4T
MYBL1,2.3052662975832984e-06,0.2633762702388202,313,5.84296342348995e-05,healthy,aging,abf300,CD4T
MYC,0.9278189942150663,0.005140940629452606,313,0.9468113543456094,healthy,aging,abf300,CD4T
MYNN,0.448210419366754,0.04301968087285359,313,0.7893929716753307,healthy,aging,abf300,CD4T
MYSM1,0.674589479590982,0.02382370412007705,313,0.8126317652730766,healthy,aging,abf300,CD4T
MZF1,0.9912903348330606,-0.0006194965578609365,313,0.9947784021821058,healthy,aging,abf300,CD4T
NACC2,0.32243318296435686,0.0561085763928279,313,0.7893929716753307,healthy,aging,abf300,CD4T
NCOA1,0.5813858927171123,0.03128232523661697,313,0.7893929716753307,healthy,aging,abf300,CD4T
NCOA2,0.8775973738806554,-0.008740284137353003,313,0.9165398880940601,healthy,aging,abf300,CD4T
NCOA3,0.1950216766333756,-0.073441561601301,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFAT5,0.5797877667696586,0.03141464108910165,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFATC1,0.9435060413431561,0.00402154068809188,313,0.9595223476005245,healthy,aging,abf300,CD4T
NFATC2,0.0004163085509993133,0.19830897111193385,313,0.005837177342735052,healthy,aging,abf300,CD4T
NFATC3,0.6338232890995406,-0.02702825313912895,313,0.7989503225850655,healthy,aging,abf300,CD4T
NFE2,0.16576897413454944,0.07853043711720195,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFE2L1,0.39987243315361065,0.047748015264084766,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFE2L2,0.9016914754464297,-0.00700999991255342,313,0.9342998149672911,healthy,aging,abf300,CD4T
NFE2L3,0.2771192362297562,0.06161847468786277,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFIA,0.46826861485124827,0.041143575183407444,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFIC,0.5062834975889283,0.03770492888688266,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFKB1,0.10569537708117703,-0.09162031130472423,313,0.5853214579537451,healthy,aging,abf300,CD4T
NFKB2,0.4259641364137353,-0.04515689506409643,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFX1,0.591563391773599,0.030443607148012197,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFXL1,0.45636065297459627,0.042251818314721384,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFYA,0.4843131342072472,0.039674595193914135,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFYB,0.4654688201135003,0.0414027263501082,313,0.7893929716753307,healthy,aging,abf300,CD4T
NFYC,0.32474294739408827,0.05584179161925303,313,0.7893929716753307,healthy,aging,abf300,CD4T
NKRF,0.543648378734622,0.03445457822658607,313,0.7893929716753307,healthy,aging,abf300,CD4T
NME2,8.698930423222936e-07,0.27380240709429526,313,2.8662975744519245e-05,healthy,aging,abf300,CD4T
NR1D1,0.010824422272792934,0.14386491248468236,313,0.091452490740648,healthy,aging,abf300,CD4T
NR1D2,0.20042615564940253,-0.07256389254428729,313,0.7893929716753307,healthy,aging,abf300,CD4T
NR1H2,0.23490170728762055,-0.06733311023393161,313,0.7893929716753307,healthy,aging,abf300,CD4T
NR2C1,0.70755548476393,0.021286997835755495,313,0.8275695217676733,healthy,aging,abf300,CD4T
NR2C2,0.7303425950641087,0.019558279479032655,313,0.8341347836174136,healthy,aging,abf300,CD4T
NR3C1,0.029980933464433757,0.12270200969400866,313,0.21244553928023488,healthy,aging,abf300,CD4T
NR3C2,0.40399703394011777,-0.04733188582269065,313,0.7893929716753307,healthy,aging,abf300,CD4T
NR4A1,0.006365406291285339,-0.15391073913101877,313,0.0616882756758388,healthy,aging,abf300,CD4T
