gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
IRF2,0.001239209716789236,0.3200778410949148,99,0.03012232850041528,healthy,aging,perez_sle,NK
IRF3,0.14280133471665826,0.14834990197211345,99,0.20418318524624182,healthy,aging,perez_sle,NK
IRF7,0.003487486142701742,0.290903289302361,99,0.045822882145872205,healthy,aging,perez_sle,NK
IRF8,0.03791702343874261,0.2089655914107712,99,0.07305963052830894,healthy,aging,perez_sle,NK
IRF9,0.026904941051405964,0.22243505652408146,99,0.05816560400185324,healthy,aging,perez_sle,NK
JAZF1,0.00987429943204724,0.2581864230064446,99,0.045822882145872205,healthy,aging,perez_sle,NK
JUN,0.001484832535267489,-0.3151854836514595,99,0.03401261583572342,healthy,aging,perez_sle,NK
JUNB,0.003208340849698721,-0.29336804659665866,99,0.045822882145872205,healthy,aging,perez_sle,NK
JUND,0.0047310484927331605,-0.28170689588016984,99,0.045822882145872205,healthy,aging,perez_sle,NK
KAT7,0.0361983062417186,0.21082964152530287,99,0.0703917832146651,healthy,aging,perez_sle,NK
KCMF1,0.01403652817680924,0.24618466512617096,99,0.04693696194573249,healthy,aging,perez_sle,NK
KDM2A,0.3815580790886475,-0.08889846974784756,99,0.45499001129061356,healthy,aging,perez_sle,NK
KDM2B,0.030696173207825146,0.21734452763987866,99,0.06198077146116771,healthy,aging,perez_sle,NK
KDM5B,0.2757967922159167,0.1105982425097046,99,0.35284124024384483,healthy,aging,perez_sle,NK
KIN,0.016187274157699903,0.24116225767472518,99,0.04739147186354913,healthy,aging,perez_sle,NK
KLF10,0.37760803359997486,0.08963541979312753,99,0.45198537355148505,healthy,aging,perez_sle,NK
KLF11,0.5135986276926853,0.06642458979557041,99,0.5838922036823032,healthy,aging,perez_sle,NK
KLF12,0.6888592168872805,-0.04074280964619221,99,0.7429334898852582,healthy,aging,perez_sle,NK
KLF13,0.1748978122456829,0.13744427987347466,99,0.23771057492316472,healthy,aging,perez_sle,NK
KLF2,0.0006778603212103953,0.3358386634918686,99,0.02244841582202096,healthy,aging,perez_sle,NK
KLF3,0.18622158998481436,-0.13395150823029905,99,0.24987695301571694,healthy,aging,perez_sle,NK
KLF4,0.8795415116230008,0.015426408090692323,99,0.9038540412125796,healthy,aging,perez_sle,NK
KLF6,0.641899595840594,0.04731343147847826,99,0.7006572445099403,healthy,aging,perez_sle,NK
KLF7,0.05386267261951016,0.194381411943256,99,0.09403648921417242,healthy,aging,perez_sle,NK
KLF9,0.012942192781722922,0.24900241529930028,99,0.04693696194573249,healthy,aging,perez_sle,NK
KMT2A,0.3212193262510281,-0.10072063475994376,99,0.3975770137818125,healthy,aging,perez_sle,NK
KMT2B,0.4095884830254607,0.08379555514859807,99,0.4856658935686513,healthy,aging,perez_sle,NK
L3MBTL3,0.03997049790309668,0.20682905556521164,99,0.07490375206820697,healthy,aging,perez_sle,NK
LCOR,0.17333348985844974,0.13793970847534356,99,0.23609216722099188,healthy,aging,perez_sle,NK
LCORL,0.01816741244326933,0.23702542884912,99,0.0482555286331375,healthy,aging,perez_sle,NK
LEF1,0.00020178507851024597,-0.36519900101012326,99,0.012752816961847544,healthy,aging,perez_sle,NK
LIN54,0.017058082317984193,0.23929201470267014,99,0.04812799192895907,healthy,aging,perez_sle,NK
MAF,0.004107674963486082,0.2860047390013824,99,0.045822882145872205,healthy,aging,perez_sle,NK
MAFF,0.007091310995612768,-0.26901773081480307,99,0.045822882145872205,healthy,aging,perez_sle,NK
MAX,0.05743850397152589,0.1916132046303136,99,0.098913173051783,healthy,aging,perez_sle,NK
MAZ,0.13677732857657834,0.1505979092530935,99,0.19672004323622447,healthy,aging,perez_sle,NK
MBD1,0.01393225054124213,0.24644476514215213,99,0.04693696194573249,healthy,aging,perez_sle,NK
MBD2,0.17534946889377842,0.13730184415043736,99,0.2378130136070128,healthy,aging,perez_sle,NK
MBD4,0.059886137872820336,0.1897986973759688,99,0.10119796560326857,healthy,aging,perez_sle,NK
MBD6,0.06699598912436962,0.18485060421480337,99,0.11058285265122066,healthy,aging,perez_sle,NK
MBNL2,0.019197523643236073,0.2350251358690744,99,0.04872624474909718,healthy,aging,perez_sle,NK
MECP2,0.012096883226997097,0.2513247368705606,99,0.045937164048959984,healthy,aging,perez_sle,NK
MEF2A,0.4856382587992627,0.07088964006991369,99,0.5621307317969487,healthy,aging,perez_sle,NK
MEF2C,0.9715616244599048,0.0036290145086895625,99,0.9761954636862636,healthy,aging,perez_sle,NK
MEF2D,0.1658169008095002,0.14036730862450109,99,0.2283143383695079,healthy,aging,perez_sle,NK
MGA,0.021770425481747877,0.23040526415664708,99,0.052117079183578253,healthy,aging,perez_sle,NK
MLX,0.014614520168932638,0.24477269361084467,99,0.04739147186354913,healthy,aging,perez_sle,NK
MLXIP,0.9761219426417889,-0.0030468859014936263,99,0.9792207424596994,healthy,aging,perez_sle,NK
MNT,0.08255717728415948,0.17535076077396752,99,0.13142603537427908,healthy,aging,perez_sle,NK
MTERF1,0.0525440394878187,0.1954403905797507,99,0.0922439804341706,healthy,aging,perez_sle,NK
MTERF2,0.005383507343480357,0.27771869563512536,99,0.045822882145872205,healthy,aging,perez_sle,NK
MTERF3,0.18425738167935768,0.1345460225525417,99,0.2477673728113916,healthy,aging,perez_sle,NK
MTERF4,0.059352792350430984,0.19018884739994055,99,0.10063706916599621,healthy,aging,perez_sle,NK
MTF1,0.21139454922222256,0.12670586492796665,99,0.2777574950279515,healthy,aging,perez_sle,NK
MTF2,0.4334592936856899,0.07960918346280603,99,0.5120491095501982,healthy,aging,perez_sle,NK
MXD1,0.010759222203367998,0.2553067442580818,99,0.04592208611004602,healthy,aging,perez_sle,NK
MXD4,0.01978304013804029,0.23392900008743947,99,0.04876482576876484,healthy,aging,perez_sle,NK
MXI1,0.6322855117584651,-0.04868205299114105,99,0.6925553612328422,healthy,aging,perez_sle,NK
MYBL1,0.9358984593049,0.008186957645883279,99,0.9463805220491148,healthy,aging,perez_sle,NK
MYC,7.617627749048996e-05,-0.3869173523445504,99,0.0060179259217487055,healthy,aging,perez_sle,NK
MYNN,0.019830000352171778,0.23384230008211243,99,0.04876482576876484,healthy,aging,perez_sle,NK
MYSM1,0.022004311983649702,0.23000892127515193,99,0.05247820820251552,healthy,aging,perez_sle,NK
MZF1,0.5166326738560953,0.0659477397662716,99,0.5861972170144565,healthy,aging,perez_sle,NK
NACC2,0.003799968033902423,0.28834563914521283,99,0.045822882145872205,healthy,aging,perez_sle,NK
NCOA1,0.774980663420711,-0.029094044644750117,99,0.8245585509796117,healthy,aging,perez_sle,NK
NCOA2,0.4572888459304516,0.0755590546425279,99,0.538187245117403,healthy,aging,perez_sle,NK
NCOA3,0.0735824528955073,0.1806332682413945,99,0.1192413082819503,healthy,aging,perez_sle,NK
NFAT5,0.8102580958934678,0.02443701578718262,99,0.8464183745531763,healthy,aging,perez_sle,NK
NFATC1,0.01082656776961528,0.25509618710228754,99,0.04592208611004602,healthy,aging,perez_sle,NK
NFATC2,0.20766042088617154,0.12774007213436794,99,0.2738586132662869,healthy,aging,perez_sle,NK
NFATC3,0.7901754147594542,-0.02708136594965778,99,0.8337076162403589,healthy,aging,perez_sle,NK
NFE2L1,0.011545760019508798,0.2529163012540644,99,0.045937164048959984,healthy,aging,perez_sle,NK
NFE2L2,0.7206513611120957,0.036389230807269406,99,0.7719519664793975,healthy,aging,perez_sle,NK
NFE2L3,0.16289372534121532,-0.1413333943981454,99,0.2247791144446465,healthy,aging,perez_sle,NK
NFIC,0.8370668085622124,-0.020931858428960275,99,0.8686801691483058,healthy,aging,perez_sle,NK
NFIL3,0.07238543902738695,0.1813764111441978,99,0.1176835978246229,healthy,aging,perez_sle,NK
NFKB1,0.003823613404032629,-0.28815985341951206,99,0.045822882145872205,healthy,aging,perez_sle,NK
NFKB2,0.47443652865191266,-0.0727165330393052,99,0.5521986852817842,healthy,aging,perez_sle,NK
NFX1,0.031574087597101126,0.21624219900072042,99,0.06334864559164416,healthy,aging,perez_sle,NK
NFYA,0.007433796975880463,0.2675004807215796,99,0.045822882145872205,healthy,aging,perez_sle,NK
NFYB,0.02482388616004425,0.22549432814062179,99,0.05534915992066169,healthy,aging,perez_sle,NK
NFYC,0.009752205340481313,0.25860134446050986,99,0.045822882145872205,healthy,aging,perez_sle,NK
NME2,0.0005516837869944116,-0.34103447095396844,99,0.02067276188377777,healthy,aging,perez_sle,NK
NR1D2,0.5825567685660722,-0.055909117720903366,99,0.6459225925153642,healthy,aging,perez_sle,NK
NR1H2,0.022277422553365508,0.22955064981842324,99,0.05253481736465299,healthy,aging,perez_sle,NK
NR2C1,0.03050660209871593,0.21758604908328977,99,0.0617954247640656,healthy,aging,perez_sle,NK
NR2C2,0.015482202298883965,0.2427414363431822,99,0.04739147186354913,healthy,aging,perez_sle,NK
NR3C1,0.8073812712345949,0.024814780096107644,99,0.8448095420865298,healthy,aging,perez_sle,NK
NR3C2,0.5212206459025293,-0.06522936829356171,99,0.5903430971512518,healthy,aging,perez_sle,NK
NR4A1,0.7046691964031981,-0.03856911665549249,99,0.7573995444333694,healthy,aging,perez_sle,NK
NR4A2,0.10356180252254554,-0.1645751886833193,99,0.15765471567777534,healthy,aging,perez_sle,NK
NR4A3,0.30230262747013675,-0.10471502786251163,99,0.3790778979387429,healthy,aging,perez_sle,NK
NRF1,0.005777501692114833,0.2755140383568088,99,0.045822882145872205,healthy,aging,perez_sle,NK
PA2G4,0.000710392905760157,0.3346434419898599,99,0.02244841582202096,healthy,aging,perez_sle,NK
PATZ1,0.7779663597501157,0.028697701763255007,99,0.8263440997681901,healthy,aging,perez_sle,NK
PBX2,0.025134824204477695,0.22502367096884635,99,0.05534915992066169,healthy,aging,perez_sle,NK
PBX3,0.07390433348071677,0.18043509680064693,99,0.11945662086908697,healthy,aging,perez_sle,NK
PCGF6,0.011888387593232732,0.2519192511928033,99,0.045937164048959984,healthy,aging,perez_sle,NK
PHF1,0.7849298789321315,0.027774965992274213,99,0.8295579991389751,healthy,aging,perez_sle,NK
PHF19,0.013863106712463222,0.24661816515280627,99,0.04693696194573249,healthy,aging,perez_sle,NK
PHF20,0.5763807307480451,0.05682566063436081,99,0.6420663161010389,healthy,aging,perez_sle,NK
PHF21A,0.10728812609918852,0.1628473814343016,99,0.16105960972609773,healthy,aging,perez_sle,NK
PIN1,0.0011337006373481262,0.3224558983838854,99,0.029696888793471193,healthy,aging,perez_sle,NK
PKNOX1,0.007293684760987588,0.2681135736163924,99,0.045822882145872205,healthy,aging,perez_sle,NK
PLSCR1,0.033257805341599264,0.21419855601801124,99,0.06589007202473585,healthy,aging,perez_sle,NK
POGK,0.4668475407744146,0.07396749025902412,99,0.5453745762836044,healthy,aging,perez_sle,NK
POU2F1,0.036030646309120284,0.21101542725100367,99,0.07028200144248155,healthy,aging,perez_sle,NK
POU2F2,0.025077298035826905,0.22511037097417338,99,0.05534915992066169,healthy,aging,perez_sle,NK
PRDM1,0.0031117341013369385,0.294266010937546,99,0.045822882145872205,healthy,aging,perez_sle,NK
PRDM10,0.0056029178997774485,0.2764739312729298,99,0.045822882145872205,healthy,aging,perez_sle,NK
PRDM2,0.4611438630525343,-0.07491499746009836,99,0.5417154673776983,healthy,aging,perez_sle,NK
PRDM4,0.009519079464891413,0.2594064159385468,99,0.045822882145872205,healthy,aging,perez_sle,NK
PRDM8,0.15031676964251378,-0.14564362323440466,99,0.21017743011962103,healthy,aging,perez_sle,NK
PREB,0.0005310102631278423,0.3419881710125661,99,0.02067276188377777,healthy,aging,perez_sle,NK
PRMT3,0.03284799817494448,0.21468779176235675,99,0.0654887534591953,healthy,aging,perez_sle,NK
PRR12,0.01866200687277565,0.2360531502179523,99,0.04832151036401898,healthy,aging,perez_sle,NK
PURA,0.500699754440705,0.06846823277827953,99,0.574305344476453,healthy,aging,perez_sle,NK
PURB,0.19503669187365646,0.1313381223554407,99,0.2611508247121841,healthy,aging,perez_sle,NK
RARA,0.2752290811123421,-0.11072829251769518,99,0.3528291668620694,healthy,aging,perez_sle,NK
RBAK,0.009427207791469718,0.2597284445297615,99,0.045822882145872205,healthy,aging,perez_sle,NK
RBCK1,0.0038744972015793046,0.2877635105380169,99,0.045822882145872205,healthy,aging,perez_sle,NK
RBPJ,0.4683824961667217,-0.07371358310056632,99,0.5461581874121183,healthy,aging,perez_sle,NK
RBSN,0.03536650997317768,0.21175857015380703,99,0.06941501336350402,healthy,aging,perez_sle,NK
REL,0.008471667560538222,-0.26325218046055393,99,0.045822882145872205,healthy,aging,perez_sle,NK
RELA,0.014655845604845312,0.24467360789047088,99,0.04739147186354913,healthy,aging,perez_sle,NK
RELB,0.5306981041651189,-0.06375546820300179,99,0.598930717557777,healthy,aging,perez_sle,NK
REPIN1,0.13985603931297458,0.14943984489622497,99,0.20042860962766423,healthy,aging,perez_sle,NK
REST,0.8845832622072803,-0.014776158050739415,99,0.9049269359627659,healthy,aging,perez_sle,NK
REXO4,0.043370586072311534,0.20348491250259668,99,0.07899196080029074,healthy,aging,perez_sle,NK
RFX1,0.6266152836969113,0.04949331732670134,99,0.6875362140563333,healthy,aging,perez_sle,NK
RFX2,0.07566417369235068,-0.1793637324491055,99,0.1217283227808195,healthy,aging,perez_sle,NK
RFX3,0.08128771599328431,0.1760691322466774,99,0.1300603455892549,healthy,aging,perez_sle,NK
RFX5,0.012079387562123308,0.2513742797307475,99,0.045937164048959984,healthy,aging,perez_sle,NK
RFX7,0.01558282709609683,0.2425123006148179,99,0.04739147186354913,healthy,aging,perez_sle,NK
RLF,0.5838123648232019,0.05572333199520254,99,0.6461811113279572,healthy,aging,perez_sle,NK
RORA,0.29644638243153776,-0.10598456365480066,99,0.37396030677990394,healthy,aging,perez_sle,NK
RREB1,0.04983279484223687,0.19768839786073072,99,0.08879448935859112,healthy,aging,perez_sle,NK
RUNX1,0.04179926447000373,0.20500216259582016,99,0.07679399751465801,healthy,aging,perez_sle,NK
RUNX2,0.0011747187022733859,-0.32150839118281116,99,0.029696888793471193,healthy,aging,perez_sle,NK
RUNX3,0.011957534908299433,-0.2517210797520557,99,0.045937164048959984,healthy,aging,perez_sle,NK
RXRB,0.009772159304564142,0.25853322302775283,99,0.045822882145872205,healthy,aging,perez_sle,NK
SAFB,0.032167685057888834,0.2155114418129638,99,0.06433537011577767,healthy,aging,perez_sle,NK
SAFB2,0.28653845797811994,0.10817064236054708,99,0.36437083589974206,healthy,aging,perez_sle,NK
SATB1,0.013971895702009124,-0.24634567942177835,99,0.04693696194573249,healthy,aging,perez_sle,NK
SCMH1,0.8064857327259006,-0.0249324443890515,99,0.8448095420865298,healthy,aging,perez_sle,NK
SCML4,0.22365484617077272,-0.12339887901049186,99,0.29204517103290983,healthy,aging,perez_sle,NK
SETBP1,0.003561699750378229,0.2902778106925015,99,0.045822882145872205,healthy,aging,perez_sle,NK
SETDB1,0.0295640865147781,0.21880604201539186,99,0.0605522571328648,healthy,aging,perez_sle,NK
SETDB2,0.02570371793843259,0.22417524948814588,99,0.055823882258039165,healthy,aging,perez_sle,NK
SGSM2,0.7942565535548242,0.02654258734512537,99,0.8346753337792521,healthy,aging,perez_sle,NK
SKI,0.3809257305639613,0.08901613404079144,99,0.45499001129061356,healthy,aging,perez_sle,NK
SKIL,0.5729720156482434,-0.05733347495127641,99,0.6409173697162652,healthy,aging,perez_sle,NK
SLC2A4RG,0.0021408015732132793,0.3050291973131475,99,0.04146031224285071,healthy,aging,perez_sle,NK
SMAD3,0.834453010331424,-0.02127246559274513,99,0.8673919449497697,healthy,aging,perez_sle,NK
SMAD4,0.015689503813458263,0.2422707791714068,99,0.04739147186354913,healthy,aging,perez_sle,NK
SMAD5,0.02491355545911932,0.22535808527510784,99,0.05534915992066169,healthy,aging,perez_sle,NK
SMYD3,0.22011516343741708,0.12434019335404273,99,0.2880181848704919,healthy,aging,perez_sle,NK
SNAI1,0.08435646468351182,0.17434751785518304,99,0.13262011363178974,healthy,aging,perez_sle,NK
SNAPC2,0.055719076727473324,0.19292609042526612,99,0.09700952201587643,healthy,aging,perez_sle,NK
SNAPC5,0.008087213129758311,0.26476943055377744,99,0.045822882145872205,healthy,aging,perez_sle,NK
SON,0.5019819888169009,0.06826386848000862,99,0.5747330016889156,healthy,aging,perez_sle,NK
SOX13,0.883478477959437,0.014918593773776719,99,0.9049269359627659,healthy,aging,perez_sle,NK
SOX4,0.05903297227016824,-0.1904241759858283,99,0.10063706916599621,healthy,aging,perez_sle,NK
SP1,0.009009817816601491,0.26122711605041493,99,0.045822882145872205,healthy,aging,perez_sle,NK
SP100,0.10826652940518983,-0.1624014956926196,99,0.16214323835090041,healthy,aging,perez_sle,NK
SP110,0.14312207446848912,0.14823223767916957,99,0.20418318524624182,healthy,aging,perez_sle,NK
SP140,0.016494166405068764,0.24049342906220222,99,0.04739147186354913,healthy,aging,perez_sle,NK
SP140L,0.06643010945445332,0.18522836852372837,99,0.11019377736276773,healthy,aging,perez_sle,NK
SP2,0.00964040471199883,0.2589853016269582,99,0.045822882145872205,healthy,aging,perez_sle,NK
SP3,0.3434958611151029,0.09620604162541359,99,0.4182839773116474,healthy,aging,perez_sle,NK
SP4,0.009772159304564142,0.25853322302775283,99,0.045822882145872205,healthy,aging,perez_sle,NK
SPEN,0.795054669201123,0.026437308767228232,99,0.8346753337792521,healthy,aging,perez_sle,NK
SPI1,0.08407677604464696,0.17450233929326708,99,0.13262011363178974,healthy,aging,perez_sle,NK
SRCAP,0.016226775715792247,0.24107555766939812,99,0.04739147186354913,healthy,aging,perez_sle,NK
SREBF1,0.16877874466312479,0.13940122285085677,99,0.23138430938632293,healthy,aging,perez_sle,NK
SREBF2,0.00817060328161262,0.2644350162475159,99,0.045822882145872205,healthy,aging,perez_sle,NK
STAT1,0.25464660093006025,0.11557110710096352,99,0.3297882208766354,healthy,aging,perez_sle,NK
STAT2,0.016497031344906345,0.2404872362046788,99,0.04739147186354913,healthy,aging,perez_sle,NK
STAT3,0.48300563630047666,0.07131694723902561,99,0.5611259294344002,healthy,aging,perez_sle,NK
STAT4,0.3251824844066571,0.09990317756686011,99,0.40061467864523836,healthy,aging,perez_sle,NK
STAT5A,0.6734042744427506,0.042885538349275124,99,0.7300025753821928,healthy,aging,perez_sle,NK
STAT5B,0.015547408075783305,0.24259280776262157,99,0.04739147186354913,healthy,aging,perez_sle,NK
STAT6,0.0475957335832727,0.1996205694080194,99,0.08594037974726064,healthy,aging,perez_sle,NK
TBP,0.05619330244222954,0.19256071183138784,99,0.0975663932513436,healthy,aging,perez_sle,NK
TBPL1,0.005635221156008397,0.27629433840475226,99,0.045822882145872205,healthy,aging,perez_sle,NK
TBX21,6.78886931156339e-07,0.4749674006116975,99,0.00042905654049079994,healthy,aging,perez_sle,NK
TCF12,0.040147261387272544,0.2066494626970342,99,0.07490375206820697,healthy,aging,perez_sle,NK
TCF20,0.01481955175787974,0.24428345786649913,99,0.04739147186354913,healthy,aging,perez_sle,NK
TCF4,0.37374866059991874,-0.09035998412336078,99,0.4490668317474309,healthy,aging,perez_sle,NK
TCF7,1.1385780783222774e-05,-0.4253749975646224,99,0.0014391626909993572,healthy,aging,perez_sle,NK
TERF1,0.10377272424359894,0.16447610296294557,99,0.15765471567777534,healthy,aging,perez_sle,NK
TERF2,0.01040108727219101,0.2564462300423802,99,0.04592208611004602,healthy,aging,perez_sle,NK
TET2,0.9924279076536708,-0.0009660857736443205,99,0.9940006935612044,healthy,aging,perez_sle,NK
TET3,0.032992756670311874,0.21451439175170264,99,0.06557051011206637,healthy,aging,perez_sle,NK
TFCP2,0.007208519072515895,0.2684913379253174,99,0.045822882145872205,healthy,aging,perez_sle,NK
TFDP1,0.0011326459706198484,0.3224806698139788,99,0.029696888793471193,healthy,aging,perez_sle,NK
TFDP2,0.09364357106848317,0.169424196124111,99,0.14505572773353276,healthy,aging,perez_sle,NK
TFE3,0.009618896276326791,0.2590596159172386,99,0.045822882145872205,healthy,aging,perez_sle,NK
