gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
IRF3,4.4617835302982125e-13,0.2846444704986038,623,1.0890056838764896e-11,healthy,aging,aida,CD4T,2.07662346517243e-29,3.60130227249639e-28,27.443540424930347,Increase in aging
IRF4,0.15482906997994306,0.05706660262285897,623,0.1648341795101494,healthy,aging,aida,CD4T,3.19320289347735e-06,3.31911783407188e-06,5.4789773291584964,Inconsistent
IRF5,2.462029940168728e-12,0.27576108177348335,623,4.635650658774834e-11,healthy,aging,aida,CD4T,1.857481926019e-31,4.08026863082173e-30,29.389311243517213,Increase in aging
IRF7,7.714016606597859e-05,0.15770284355437938,623,9.738576520590018e-05,healthy,aging,aida,CD4T,4.19937303375879e-16,5.291370610415e-16,15.276431819185882,Increase in aging
IRF9,6.376332734963509e-08,0.21456597871911734,623,1.9453718853430334e-07,healthy,aging,aida,CD4T,3.60794670446835e-22,1.18881843912232e-21,20.92488446742353,Increase in aging
JAZF1,6.224505783355126e-14,0.2945111652974105,623,1.849353994939803e-12,healthy,aging,aida,CD4T,2.47853876867998e-31,5.2688937050326e-30,29.278280562820918,Increase in aging
JRKL,2.89356141875873e-06,0.18616249744013544,623,4.594836084245791e-06,healthy,aging,aida,CD4T,1.07475522284606e-24,6.81022780630343e-24,23.16683836042704,Increase in aging
JUN,0.4943044251695039,0.027432933808866935,623,0.5097756121857638,healthy,aging,aida,CD4T,1.68416598250523e-07,1.7901054555983e-07,6.74712138386067,Inconsistent
JUNB,0.2613950854828491,-0.04506368568017601,623,0.2738622596712203,healthy,aging,aida,CD4T,8.24450726430547e-06,8.50255131013663e-06,5.070450738561137,Inconsistent
JUND,0.946844322672971,-0.002676452198597038,623,0.9497266493782159,healthy,aging,aida,CD4T,4.39391542473931e-07,4.61816629171165e-07,6.3355304329882465,Inconsistent
KAT7,1.5467035983593369e-06,0.1911189915279245,623,2.64747447095793e-06,healthy,aging,aida,CD4T,1.38661655523105e-16,1.7987801375930399e-16,15.74502191662409,Inconsistent
KCMF1,1.2327282479647687e-08,0.22567417996972117,623,5.7209008127379053e-08,healthy,aging,aida,CD4T,3.42519188326573e-19,6.542612901658311e-19,18.18424877428317,Increase in aging
KDM2A,0.21044257119553675,0.05024352979702121,623,0.22224624105426077,healthy,aging,aida,CD4T,1.78918471986683e-09,1.9553444948461703e-09,8.708776717024874,Inconsistent
KDM2B,3.701881744064377e-08,0.21830673178411125,623,1.3258369942056653e-07,healthy,aging,aida,CD4T,2.01568369468022e-18,3.3714100375489002e-18,17.47218842451392,Increase in aging
KDM5B,5.842838918802675e-08,0.21517164005596656,623,1.829494377083528e-07,healthy,aging,aida,CD4T,1.12280633136428e-17,1.68096943170421e-17,16.77444018409943,Increase in aging
KIN,6.178827598833237e-09,0.23017531105650618,623,3.6683309798478406e-08,healthy,aging,aida,CD4T,3.5331815553703803e-20,8.198474102074221e-20,19.086266970874217,Increase in aging
KLF10,4.8604066972242454e-08,0.2164419650656359,623,1.5857806158380686e-07,healthy,aging,aida,CD4T,7.622116792392589e-26,7.07461262843199e-25,24.150297335017832,Increase in aging
KLF11,2.002103955427426e-08,0.2224563558958503,623,8.403735710997922e-08,healthy,aging,aida,CD4T,2.7866554967987e-26,3.11255249557685e-25,24.506883315126057,Increase in aging
KLF12,0.0541497804153575,0.07718888140753857,623,0.059276919092559124,healthy,aging,aida,CD4T,5.67963509461879e-08,6.11581622116631e-08,7.213545573510298,Inconsistent
KLF13,2.6120216510486267e-08,0.22067102017237158,623,1.0086504054851136e-07,healthy,aging,aida,CD4T,1.7194190106230702e-17,2.4686211939010902e-17,16.60754554677118,Increase in aging
KLF16,2.7607869806571365e-05,0.16711603701612723,623,3.6387172405061055e-05,healthy,aging,aida,CD4T,7.68151714115975e-24,3.80610510979269e-23,22.41951922236202,Increase in aging
KLF2,0.5095392336824942,-0.026473059878704654,623,0.5205989999949825,healthy,aging,aida,CD4T,1.55047024504139e-07,1.65066218333162e-07,6.78234179828574,Inconsistent
KLF3,0.6151643283627788,0.020179344990147494,623,0.6236819882939557,healthy,aging,aida,CD4T,9.483098878044961e-10,1.0415603601052701e-09,8.982315556920213,Inconsistent
KLF4,1.6286333243991205e-12,0.27793984914405473,623,3.3539667524344384e-11,healthy,aging,aida,CD4T,7.26609618972402e-24,3.6552346481130804e-23,22.437084738238354,Inconsistent
KLF6,4.146810726585828e-12,0.2729843727658891,623,7.19144281268437e-11,healthy,aging,aida,CD4T,2.83415832967149e-34,1.24514022616901e-32,31.90478173610071,Increase in aging
KLF7,0.0438801875785271,0.0807688859964081,623,0.04827553191026605,healthy,aging,aida,CD4T,9.0420742058582e-07,9.44330729264747e-07,6.024875877799836,Inconsistent
KLF9,0.17051349567286256,0.054979031963418114,623,0.18123934459422006,healthy,aging,aida,CD4T,4.3162660067887495e-11,4.8374477865200395e-11,10.315383709548971,Inconsistent
KMT2A,1.4412965549732592e-07,0.20882537659978195,623,3.667237180414586e-07,healthy,aging,aida,CD4T,1.3945612260323702e-23,6.33804033072643e-23,22.198045001599457,Increase in aging
KMT2B,1.703561350577251e-07,0.20762840114955475,623,4.0675613406898853e-07,healthy,aging,aida,CD4T,7.58010321960052e-24,3.78430910736117e-23,22.422013397075073,Increase in aging
L3MBTL3,1.4853634372569913e-07,0.2086102675364567,623,3.764825019816759e-07,healthy,aging,aida,CD4T,5.2389929431648403e-17,7.03156079337196e-17,16.152948264067962,Increase in aging
LCOR,3.46755013252942e-07,0.2024587341289435,623,7.185897916153735e-07,healthy,aging,aida,CD4T,9.10786453922348e-18,1.3893710026269102e-17,16.8571817694681,Increase in aging
LCORL,1.5234162747319773e-07,0.20842941308972376,623,3.8317989505663094e-07,healthy,aging,aida,CD4T,3.6807099787317904e-19,6.97008010340301e-19,18.156762230759092,Increase in aging
LEF1,8.775797381427045e-12,-0.2689353033293786,623,1.4458126185901058e-10,healthy,aging,aida,CD4T,8.17053345071455e-39,4.89489231274626e-37,36.31025685820089,Decrease in aging
LIN54,2.784144722900665e-07,0.20406966917403274,623,5.956984975297202e-07,healthy,aging,aida,CD4T,1.38120280556157e-17,2.03172466264525e-17,16.692135147567242,Increase in aging
LYL1,3.5973320421442715e-14,0.2971908692023652,623,1.3826229597936837e-12,healthy,aging,aida,CD4T,2.88194773530928e-31,5.93501111740255e-30,29.226578463192617,Increase in aging
MAF,5.429307645109028e-10,0.24532784070610664,623,5.963189563544749e-09,healthy,aging,aida,CD4T,1.00401879305118e-33,3.89204932129839e-32,31.409821664849726,Increase in aging
MAFF,1.090198988287469e-06,0.19383153518487317,623,1.9364990115402752e-06,healthy,aging,aida,CD4T,5.41512516748417e-21,1.47240521321408e-20,19.831972653554832,Increase in aging
MAX,1.989381281848911e-09,0.23736535507922835,623,1.72334549132898e-08,healthy,aging,aida,CD4T,2.7590904120729903e-23,1.1730584397136099e-22,21.930680351556305,Increase in aging
MAZ,0.008713658783125031,-0.1050120199793264,623,0.009866496800823703,healthy,aging,aida,CD4T,1.13647605864002e-11,1.28462731156736e-11,10.89122284899099,Inconsistent
MBD1,9.435620988890204e-09,0.22742744542896998,623,4.827893469170878e-08,healthy,aging,aida,CD4T,3.9068286002123103e-20,8.93958349840247e-20,19.04868271482368,Increase in aging
MBD2,2.262607157588411e-06,0.18812444301655196,623,3.7183494185804564e-06,healthy,aging,aida,CD4T,1.92684520677877e-18,3.23926273282451e-18,17.489553825442005,Increase in aging
MBD4,1.708115335952616e-08,0.22351541928101462,623,7.504320042618494e-08,healthy,aging,aida,CD4T,1.04644150104769e-21,3.31540840956936e-21,20.479462965269104,Increase in aging
MBD6,4.227586496984293e-06,0.1830973794541456,623,6.33177159434693e-06,healthy,aging,aida,CD4T,4.6891847798686103e-20,1.0510791734467401e-19,18.97836456913258,Increase in aging
MBNL2,4.3335115907542805e-11,0.2600751729924806,623,6.208226387624067e-10,healthy,aging,aida,CD4T,3.32950512823508e-27,4.2195074605902197e-26,25.374738240894228,Increase in aging
MECP2,2.7113069063995333e-09,0.2354243097833703,623,2.143206230962489e-08,healthy,aging,aida,CD4T,2.2876868162187398e-22,7.879881906837069e-22,21.103480291088278,Increase in aging
MEF2A,0.01630657991829493,0.09620322192294502,623,0.01827557171115027,healthy,aging,aida,CD4T,6.73072026018995e-05,6.86616819112256e-05,4.163285562462586,Inconsistent
MEF2C,0.00014700637705078462,0.15151186769341318,623,0.00018040447388541352,healthy,aging,aida,CD4T,3.9016359252880004e-16,4.925628495718e-16,15.307538346931336,Increase in aging
MEF2D,1.6021577859999753e-07,0.20806862261713754,623,3.941354192825287e-07,healthy,aging,aida,CD4T,2.92459160463425e-17,4.06604613386914e-17,16.390827698110392,Increase in aging
MGA,1.609288255233968e-07,0.20803680057476706,623,3.9424571011122117e-07,healthy,aging,aida,CD4T,1.6999383087390202e-17,2.4459811036223102e-17,16.611546902420034,Increase in aging
MLX,1.7878940414566112e-09,0.2380309123507422,623,1.614002977150557e-08,healthy,aging,aida,CD4T,7.52951733775657e-21,1.97687327712413e-20,19.704021169234448,Increase in aging
MLXIP,0.001062427779729811,0.13084657876918793,623,0.0012413828135495486,healthy,aging,aida,CD4T,2.81055473096402e-07,2.97774207026574e-07,6.526112923209632,Inconsistent
MNT,1.880754189337781e-05,0.17050401717459243,623,2.508941317355461e-05,healthy,aging,aida,CD4T,4.68561312929063e-20,1.0510791734467401e-19,18.97836456913258,Increase in aging
MSANTD4,3.918377840888891e-06,0.18371547670614896,623,5.9497949242990306e-06,healthy,aging,aida,CD4T,1.69368423430235e-22,6.099114264509569e-22,21.214733230229587,Increase in aging
MTERF1,7.340825639205121e-09,0.22906104312981923,623,4.2066122575966734e-08,healthy,aging,aida,CD4T,1.92477178420294e-25,1.57101344721771e-24,23.803820097565083,Increase in aging
MTERF2,1.7690334700776805e-06,0.19006707693230987,623,2.989212966105619e-06,healthy,aging,aida,CD4T,1.51831570396857e-24,9.179541733167751e-24,23.037178999378742,Increase in aging
MTERF3,8.755442679797621e-07,0.19551274183834846,623,1.6116862363091154e-06,healthy,aging,aida,CD4T,1.2073782672916701e-25,1.06088303752694e-24,23.974332494474417,Increase in aging
MTERF4,7.225719276002971e-06,0.17867530702956813,623,1.0262390092426634e-05,healthy,aging,aida,CD4T,2.1141669878503497e-12,2.4062798704548898e-12,11.618653861981414,Inconsistent
MTF1,2.5335595428110215e-07,0.20475786427912065,623,5.492157035238366e-07,healthy,aging,aida,CD4T,1.3840348394753102e-19,2.82377386753632e-19,18.54917008524537,Increase in aging
MTF2,3.707091488169644e-09,0.23344565887581856,623,2.5715508323197847e-08,healthy,aging,aida,CD4T,4.3706139381291e-23,1.75624060074822e-22,21.755415987052114,Increase in aging
MXD1,2.9582163766672406e-07,0.203625898133861,623,6.248283949434973e-07,healthy,aging,aida,CD4T,2.61889760823321e-20,6.16376258509173e-20,19.210154097722974,Increase in aging
MXD4,8.360573630320723e-12,0.269199163165883,623,1.4127225698413736e-10,healthy,aging,aida,CD4T,1.4785678573063898e-30,2.70660060545809e-29,28.56757582536832,Increase in aging
MXI1,0.01640383835100006,0.09611646838309715,623,0.018353360735668997,healthy,aging,aida,CD4T,7.57515798039924e-16,9.38351336293816e-16,15.027634523193335,Inconsistent
MYBL1,1.0379185728824884e-09,0.24138990019603362,623,1.0522897531223998e-08,healthy,aging,aida,CD4T,1.4157424055772101e-31,3.58836248182838e-30,29.445103692744325,Increase in aging
MYC,0.049081048978799245,-0.07887726167274954,623,0.053817656034989524,healthy,aging,aida,CD4T,8.90498825654989e-10,9.79697372465172e-10,9.008908056721356,Inconsistent
MYNN,1.1757760833686273e-07,0.21027377597135938,623,3.1625977099588794e-07,healthy,aging,aida,CD4T,1.8240547475168602e-20,4.4031211670828304e-20,19.35623936326375,Increase in aging
MYSM1,4.2981427433385317e-07,0.20087008940682516,623,8.569204904419044e-07,healthy,aging,aida,CD4T,8.07633230521316e-18,1.24063006739755e-17,16.90635769766194,Increase in aging
MZF1,1.437480868949596e-05,0.17283802249601032,623,1.9491767338226004e-05,healthy,aging,aida,CD4T,8.1338456630728e-21,2.11031665037991e-20,19.675652374467777,Inconsistent
NACC2,2.4168677690134187e-06,0.18760037220487583,623,3.903715342597654e-06,healthy,aging,aida,CD4T,4.1481705343681805e-21,1.1732379322526301e-20,19.930613904179644,Increase in aging
NCOA1,2.691853328944883e-08,0.22046794986922555,623,1.0136750535855303e-07,healthy,aging,aida,CD4T,2.18516832107159e-18,3.6364290999651e-18,17.439324875518395,Increase in aging
NCOA2,1.624497645816501e-05,0.17177977824298188,623,2.1937375995759718e-05,healthy,aging,aida,CD4T,1.03075976499673e-17,1.55796028700193e-17,16.807443616853273,Inconsistent
NCOA3,0.07223613971780217,0.07207146508832354,623,0.07855382190434262,healthy,aging,aida,CD4T,0.0126106686705821,0.0127070805105712,1.895954218430392,Inconsistent
NFAT5,5.16068053064974e-07,0.1995069294217535,623,1.0002613146171114e-06,healthy,aging,aida,CD4T,1.80419912331236e-16,2.32220160598212e-16,15.634100078927865,Increase in aging
NFATC1,6.75656365441366e-07,0.19748119082748036,623,1.2721644137881723e-06,healthy,aging,aida,CD4T,7.44991961749194e-18,1.1551757712769801e-17,16.937351928596335,Increase in aging
NFATC2,1.0658786402678442e-11,0.26787420452496746,623,1.7132049364305106e-10,healthy,aging,aida,CD4T,9.51655725809803e-31,1.84453271561371e-29,28.73411363749085,Increase in aging
NFATC3,0.00014228618533473629,0.1518309072492543,623,0.00017493767935744628,healthy,aging,aida,CD4T,1.5904095549719e-10,1.75557771645977e-10,9.755579940290028,Inconsistent
NFE2,7.703572799058845e-07,-0.19648738496914295,623,1.4260265378033087e-06,healthy,aging,aida,CD4T,5.21950449227455e-06,5.39130636427731e-06,5.268305988420923,Inconsistent
NFE2L1,4.862073022309815e-08,0.21643960695797196,623,1.5857806158380686e-07,healthy,aging,aida,CD4T,3.87792436238453e-19,7.32249901092094e-19,18.135340678308243,Increase in aging
NFE2L2,2.48072523751949e-07,0.20491131503257975,623,5.395372711304766e-07,healthy,aging,aida,CD4T,1.7139954879090299e-18,2.9111418209589e-18,17.53593663669119,Inconsistent
NFE2L3,1.778417442183163e-08,0.223246942517926,623,7.761437711249699e-08,healthy,aging,aida,CD4T,1.87061215461177e-18,3.1608548971516797e-18,17.50019544051371,Increase in aging
NFIA,6.281847613550205e-08,0.21466958652321605,623,1.9422479148088193e-07,healthy,aging,aida,CD4T,1.12154994145529e-27,1.57255619450859e-26,25.803393826309442,Increase in aging
NFIC,1.2927436871548257e-08,0.22536089916101731,623,5.916097846076598e-08,healthy,aging,aida,CD4T,5.7258382936307e-21,1.54644567028796e-20,19.81066533302169,Increase in aging
NFKB1,0.6186806645782472,0.01997890583871071,623,0.6262834991659983,healthy,aging,aida,CD4T,7.11679320722678e-07,7.46809987828415e-07,6.126789882434581,Inconsistent
NFKB2,0.0015303415644691931,0.12670045458566592,623,0.0017755195263823912,healthy,aging,aida,CD4T,1.0127073486814e-17,1.53419343168055e-17,16.814119880924526,Inconsistent
NFX1,8.041140238635009e-08,0.21294933457126267,623,2.3762831467535744e-07,healthy,aging,aida,CD4T,1.0974402658470901e-17,1.6474103307362902e-17,16.78319821492894,Increase in aging
NFXL1,4.844918636620863e-06,0.18198298741652894,623,7.17483456524303e-06,healthy,aging,aida,CD4T,2.86073621364241e-17,3.98567688116352e-17,16.399497912463367,Increase in aging
NFYA,9.730596172385243e-07,0.1947049037970469,623,1.7568391445484587e-06,healthy,aging,aida,CD4T,1.01530248949584e-16,1.33549768578395e-16,15.874356860208787,Increase in aging
NFYB,9.431283664864237e-07,0.19494426413603205,623,1.7121806983871988e-06,healthy,aging,aida,CD4T,1.7706358483306e-22,6.3415707828797e-22,21.197803155707707,Increase in aging
NFYC,3.477897872205437e-09,0.23385078177248725,623,2.4644459115950353e-08,healthy,aging,aida,CD4T,1.4473834738918801e-19,2.93484833629153e-19,18.532414336805996,Increase in aging
NKRF,1.4865821622213178e-06,0.1914284000756223,623,2.551191783603772e-06,healthy,aging,aida,CD4T,2.40963704184931e-25,1.91319374768517e-24,23.71824104707159,Increase in aging
NME2,0.07975857686108333,0.0702502861283526,623,0.08659127207817778,healthy,aging,aida,CD4T,3.60132030033341e-17,4.9340334260285104e-17,16.306797912671463,Increase in aging
NR1D1,9.320918068256734e-07,0.19503436867098134,623,1.6968190627019857e-06,healthy,aging,aida,CD4T,2.73983942424497e-27,3.68480445015803e-26,25.43358555487976,Increase in aging
NR1D2,0.012635401770795059,0.09986600850191257,623,0.01423372609735717,healthy,aging,aida,CD4T,8.68443739809956e-14,1.01292818501728e-13,12.994421344330052,Inconsistent
NR1H2,0.00020647513219749619,0.14815275573719205,623,0.00025058400021758743,healthy,aging,aida,CD4T,1.98192894442375e-17,2.82703717397241e-17,16.548668480741135,Inconsistent
NR2C1,5.938939923164046e-07,0.1984535254949827,623,1.1443746811009083e-06,healthy,aging,aida,CD4T,8.73949720815083e-21,2.2409839144635802e-20,19.649561260771844,Increase in aging
NR2C2,1.8096969298445596e-06,0.18988850612668312,623,3.042322134611135e-06,healthy,aging,aida,CD4T,8.898140904828941e-17,1.17512522169985e-16,15.929915852374698,Increase in aging
NR3C1,1.7696837234472557e-07,0.20735476137179137,623,4.1259921038140953e-07,healthy,aging,aida,CD4T,2.55567168040629e-25,1.98139722045617e-24,23.703028450580067,Increase in aging
NR3C2,0.044648268931161285,0.08047804444379078,623,0.049038682042725476,healthy,aging,aida,CD4T,9.070521255011219e-11,1.0097083626777701e-10,9.995804046781021,Inconsistent
NR4A1,0.14330563848947017,0.05870486689466425,623,0.1535583996171721,healthy,aging,aida,CD4T,7.75496567006285e-08,8.28285636397313e-08,7.081819869834452,Inconsistent
NR4A2,0.43493400546030736,0.031336396302674256,623,0.44995527409472924,healthy,aging,aida,CD4T,4.23763950153182e-07,4.46102944330586e-07,6.350564910355544,Inconsistent
NR4A3,0.34563374527411217,0.03784665994134095,623,0.3592628361760882,healthy,aging,aida,CD4T,9.732618427383421e-09,1.05838210291183e-08,7.975357512615294,Inconsistent
NRF1,3.523499792735488e-05,0.16492798614801565,623,4.561859260142803e-05,healthy,aging,aida,CD4T,3.77444100421288e-16,4.77419697077982e-16,15.321099667114328,Increase in aging
PA2G4,5.529768616556942e-10,0.24521735715650353,623,5.973963144772172e-09,healthy,aging,aida,CD4T,6.44208420116948e-20,1.39649127913509e-19,18.854961772054157,Increase in aging
PATZ1,1.80655673629036e-06,0.18990215832894816,623,3.042322134611135e-06,healthy,aging,aida,CD4T,3.459369954221e-25,2.55097818585308e-24,23.593293255151142,Increase in aging
PBX2,1.1603315018962239e-07,0.21036747972326944,623,3.1338461465148017e-07,healthy,aging,aida,CD4T,5.16798442601692e-19,9.52316151591242e-19,18.021218849831943,Increase in aging
PBX3,4.325617761844042e-09,0.23246302300115257,623,2.901823710969274e-08,healthy,aging,aida,CD4T,9.88359148059119e-28,1.47644950028825e-26,25.830781402827732,Increase in aging
PBX4,9.655361376791796e-06,0.17623843856962965,623,1.3423804108240071e-05,healthy,aging,aida,CD4T,3.11336277317286e-17,4.30127058180485e-17,16.366403236244217,Increase in aging
PCGF6,6.473075877954284e-07,0.1978048473099056,623,1.2257922424057108e-06,healthy,aging,aida,CD4T,4.85298364188291e-23,1.92657603614508e-22,21.71521384601948,Increase in aging
