gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
ASH1L,0.7787243455878093,0.016190775113879036,RPMI,RPMI + ruxolitinib,0.8131258227021302,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ATF2,0.3753671211187538,-0.046608037765585565,RPMI,RPMI + ruxolitinib,0.46920890139844224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ATF3,0.2478732781479972,-0.08371088740818947,RPMI,RPMI + ruxolitinib,0.35803917954710707,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ATF4,0.4279667801440401,-0.04292950543157455,RPMI,RPMI + ruxolitinib,0.5199596394273385,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ATF6,0.09677623001852835,0.05815720052303815,RPMI,RPMI + ruxolitinib,0.1965767172251357,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BACH1,0.1325339773557016,0.05339244825396257,RPMI,RPMI + ruxolitinib,0.24613452937487443,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BACH2,0.1995387595712046,0.22470697194879302,RPMI,RPMI + ruxolitinib,0.3069827070326224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BATF,0.03829376176401654,-0.23969802251566064,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BCL11B,0.06889438953439632,0.20349675197899736,RPMI,RPMI + ruxolitinib,0.1674069278405892,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BHLHE40,0.03161426099234002,-0.3474340340975324,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
BNC2,0.22788996574503795,-0.10334993366536896,RPMI,RPMI + ruxolitinib,0.3424935901370513,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CC2D1A,0.30443605153747055,-0.07605063461110799,RPMI,RPMI + ruxolitinib,0.41012110569814686,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CDC5L,0.5350835927135127,-0.031042607796384757,RPMI,RPMI + ruxolitinib,0.6128710753546841,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CEBPA,0.05594039920781051,-0.15031157298449518,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CEBPB,0.25143757326625704,-0.1365541517303726,RPMI,RPMI + ruxolitinib,0.3591965332375101,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CEBPD,0.29516351354750725,-0.11933968205846027,RPMI,RPMI + ruxolitinib,0.40144406503924673,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CEBPG,0.5719070479327859,-0.048973410300410435,RPMI,RPMI + ruxolitinib,0.6364660682876656,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CEBPZ,0.12610113179317703,0.01920634454221748,RPMI,RPMI + ruxolitinib,0.23931601654179582,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CREB1,0.13507091243569447,0.07314834985489341,RPMI,RPMI + ruxolitinib,0.2475729605015515,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CREB3,0.5613915185159555,-0.04232091769323632,RPMI,RPMI + ruxolitinib,0.6291456673023639,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CREB3L2,0.00018303556000162852,-0.1261633970038491,RPMI,RPMI + ruxolitinib,0.011735960097042187,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CREM,0.6495774286645992,-0.06202083524773881,RPMI,RPMI + ruxolitinib,0.7007889271900241,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
CUX1,0.32885430844086605,0.03641662303223407,RPMI,RPMI + ruxolitinib,0.4340209146935288,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
DDIT3,0.19769028212381,-0.08863380319522941,RPMI,RPMI + ruxolitinib,0.3069827070326224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
DEAF1,0.04478936058460938,0.11122884192598105,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
DNMT1,0.1474924180488314,0.04334086027466404,RPMI,RPMI + ruxolitinib,0.260870943487729,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
DR1,0.2701658388309023,-0.10606509850392422,RPMI,RPMI + ruxolitinib,0.3776511725593258,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
DRAP1,0.09027572644821868,-0.1476043717640521,RPMI,RPMI + ruxolitinib,0.19271102331013182,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
E2F3,0.024728025930302613,-0.07899052559914665,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
E2F4,0.5382504993560776,-0.03834469818569579,RPMI,RPMI + ruxolitinib,0.6137944290902639,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
EEA1,0.04402770208643775,0.0962826226764798,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
EGR1,0.1654382482721547,-0.05528094389874573,RPMI,RPMI + ruxolitinib,0.27938202710294796,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ELF1,0.49141368238663785,-0.05600581244085515,RPMI,RPMI + ruxolitinib,0.5731869776208636,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ELF2,0.40991815792089115,-0.07035929693437891,RPMI,RPMI + ruxolitinib,0.502729816318074,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ELF4,0.023012075022738374,-0.18382993973122666,RPMI,RPMI + ruxolitinib,0.13380654009080442,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ELK3,0.08522853152126293,0.1030086840313132,RPMI,RPMI + ruxolitinib,0.18621359828175096,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ELK4,0.09647828608724755,0.08415824134457559,RPMI,RPMI + ruxolitinib,0.1965767172251357,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
EOMES,0.07410117766470269,-0.19356781978685325,RPMI,RPMI + ruxolitinib,0.17347187186310578,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ESR2,0.05979018278819784,-0.06600382981787245,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ETS1,0.2394410596179225,0.09689153392668512,RPMI,RPMI + ruxolitinib,0.35172133051220256,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
ETV3,0.09190833419406287,-0.046991988401276594,RPMI,RPMI + ruxolitinib,0.19271102331013182,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FLI1,0.06493322560338671,-0.049117899624454786,RPMI,RPMI + ruxolitinib,0.15929753739934283,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOS,0.11509625211023929,0.03857747343607011,RPMI,RPMI + ruxolitinib,0.2233210861840464,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOSB,0.9172394989250656,0.0048313618649054035,RPMI,RPMI + ruxolitinib,0.9261906340284564,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOSL2,0.07964843348498452,-0.21170355365756718,RPMI,RPMI + ruxolitinib,0.18116417465633844,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOXJ3,0.04665867075035371,0.04567756455262626,RPMI,RPMI + ruxolitinib,0.14441969517966624,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOXK1,0.00022569154032773438,0.05654193513607579,RPMI,RPMI + ruxolitinib,0.011735960097042187,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOXO1,0.06309503134749499,0.21429872989687726,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOXO3,0.19944711213167143,-0.07180573972308667,RPMI,RPMI + ruxolitinib,0.3069827070326224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
FOXP1,0.09170632038558478,0.2853423461074393,RPMI,RPMI + ruxolitinib,0.19271102331013182,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GATA3,0.014637128659866036,-0.1634628653950539,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GATAD2A,0.17883712783248173,-0.08456136639861418,RPMI,RPMI + ruxolitinib,0.2892862863282241,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GATAD2B,0.9498495936247127,0.001739139138424558,RPMI,RPMI + ruxolitinib,0.9535169665730706,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GFI1,0.018932076640126368,-0.20911811166159908,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GLIS3,0.015863403913100257,0.15756941899370028,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
GTF3A,0.5412697553898214,-0.028948439374232755,RPMI,RPMI + ruxolitinib,0.6145420803552557,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HBP1,0.5728194614588991,-0.015212810295767251,RPMI,RPMI + ruxolitinib,0.6364660682876656,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HES6,0.18506693616127012,-0.07166966714826759,RPMI,RPMI + ruxolitinib,0.2951987938768726,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HIF1A,0.04158770443136121,0.051764905040780275,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HIVEP1,0.025492874290023834,0.18007600666429724,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HMG20B,0.6739789640660374,-0.018091821882560817,RPMI,RPMI + ruxolitinib,0.7212249321552052,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HMGA1,0.48012810841387554,0.013878073089913795,RPMI,RPMI + ruxolitinib,0.5674241281254893,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HOXA10,0.006339981032938187,-0.10614183288480299,RPMI,RPMI + ruxolitinib,0.10302469178524552,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
HSF2,0.019200147541475848,0.13800125646959016,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IKZF1,0.521377975389959,0.05112156356529392,RPMI,RPMI + ruxolitinib,0.6051708642919167,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IKZF2,0.01317392048124794,-0.255441086165514,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IKZF3,0.060059903266128464,-0.2074618206998448,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IKZF5,0.028815106880549897,0.07163264366914986,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF1,0.04536290046289997,-0.3276829597322331,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF2,0.0038083171020511937,-0.11003352076054604,RPMI,RPMI + ruxolitinib,0.09012293194051829,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF3,0.0031063185368249485,-0.0653002954759436,RPMI,RPMI + ruxolitinib,0.09012293194051829,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF4,0.24935045058171124,-0.08574542807671903,RPMI,RPMI + ruxolitinib,0.35818296768643604,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF7,2.0567519375358127e-09,-0.6147948851067983,RPMI,RPMI + ruxolitinib,5.347555037593112e-07,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
IRF9,5.336156407820646e-09,-0.3516480052683484,RPMI,RPMI + ruxolitinib,6.93700333016684e-07,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
JUN,0.22596446928638814,-0.12983182468567023,RPMI,RPMI + ruxolitinib,0.3415741977584937,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
JUNB,0.017845420397702243,0.1666342342187196,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
JUND,0.683741218828676,-0.04055757270375916,RPMI,RPMI + ruxolitinib,0.7256029261039011,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KAT7,0.344579358076444,-0.08823389235870495,RPMI,RPMI + ruxolitinib,0.4479531654993772,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KDM2A,0.2789164186351383,-0.08374870916320766,RPMI,RPMI + ruxolitinib,0.3836945441541585,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF10,0.039145901300641,-0.21169830081394153,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF11,0.29645100187513607,-0.0626867406033564,RPMI,RPMI + ruxolitinib,0.40144406503924673,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF12,0.23414602524634986,-0.1046105332245226,RPMI,RPMI + ruxolitinib,0.34787409465171976,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF13,0.4428844293239228,0.051711748738691804,RPMI,RPMI + ruxolitinib,0.5329303069464012,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF2,0.3345092174422305,-0.11985149023661937,RPMI,RPMI + ruxolitinib,0.439104624665295,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF3,0.12095325560306401,-0.18304598835739677,RPMI,RPMI + ruxolitinib,0.23123416512350473,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF6,0.05981847961360859,-0.34917698145747245,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF7,0.04406995903341676,0.2636375046378648,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KLF9,0.04032480890714251,0.10537573791563282,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
KMT2A,0.32712564566119195,-0.055881942962257784,RPMI,RPMI + ruxolitinib,0.4339421830199485,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
LCOR,0.3480704670346896,-0.08945950890957505,RPMI,RPMI + ruxolitinib,0.4480114922228678,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
LCORL,0.27649986601056165,-0.057218515697449596,RPMI,RPMI + ruxolitinib,0.3823934317167342,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
LEF1,0.09397291847893972,0.33643285697470604,RPMI,RPMI + ruxolitinib,0.1948245769331825,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MAF,0.05833692339396679,-0.1396508655919723,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MAFF,0.2418220636110755,-0.128875363936303,RPMI,RPMI + ruxolitinib,0.3532232389824698,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MAX,0.1731421796146556,0.08801516388787509,RPMI,RPMI + ruxolitinib,0.286732271973315,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MAZ,0.6043144562912468,-0.03908971167681839,RPMI,RPMI + ruxolitinib,0.6620951834142793,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MEF2A,0.2630800084441922,0.06770293163026382,RPMI,RPMI + ruxolitinib,0.3737748753851911,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MEF2D,0.1763878275241748,-0.1364768012951302,RPMI,RPMI + ruxolitinib,0.28843292551122923,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MSC,0.15006273981972507,-0.12186250015349673,RPMI,RPMI + ruxolitinib,0.26362373211573326,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MTF2,0.7878440054222388,-0.011342454081681809,RPMI,RPMI + ruxolitinib,0.8193577656391283,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MXD1,0.3092790665913657,-0.09378397133203187,RPMI,RPMI + ruxolitinib,0.41449771811213965,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MXD4,0.018017241107380743,-0.2273008999690186,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MXI1,0.6377866566403209,-0.018283305371138557,RPMI,RPMI + ruxolitinib,0.6909355446936809,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MYB,0.15607440029548994,0.11355934079282862,RPMI,RPMI + ruxolitinib,0.26948041642072196,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MYBL1,0.004506146597025915,-0.13205630064368232,RPMI,RPMI + ruxolitinib,0.09012293194051829,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MYC,0.1297014333338273,0.27422719415292757,RPMI,RPMI + ruxolitinib,0.24436501932460217,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
MZF1,0.03128964661682959,0.14744577083684351,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NCOA1,0.0507075055613201,-0.174577992596307,RPMI,RPMI + ruxolitinib,0.1515396717924509,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NCOA2,0.2129622936171166,-0.0732621159410644,RPMI,RPMI + ruxolitinib,0.3257070372967666,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NCOA3,0.15906781123957514,0.07102137424734042,RPMI,RPMI + ruxolitinib,0.2720896771203259,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFAT5,0.08048738936864447,-0.1584361404759577,RPMI,RPMI + ruxolitinib,0.18116417465633844,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFATC1,0.019751794821578576,0.0935850195883211,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFATC2,0.04033461148483364,-0.26820548478738127,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFATC3,0.04014194169694382,-0.1822000180233964,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFE2L2,0.8851768323887191,0.008476597131224138,RPMI,RPMI + ruxolitinib,0.9060865213427834,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFIC,0.027553598792624985,0.11463535847457781,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFIL3,0.35222703535806754,-0.06245597136093668,RPMI,RPMI + ruxolitinib,0.4489168097700861,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFKB1,0.022983313091443563,0.13074484612287102,RPMI,RPMI + ruxolitinib,0.13380654009080442,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NFKB2,0.5956115720513862,0.017554629408095046,RPMI,RPMI + ruxolitinib,0.6561822403955949,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NPAS2,0.0696858926943288,0.08563310175050647,RPMI,RPMI + ruxolitinib,0.16776233426412487,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR1D1,0.03593990050408247,0.14942282105261437,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR1D2,0.2178033906524086,-0.08607345714007739,RPMI,RPMI + ruxolitinib,0.3311630501147733,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR1H2,0.7609426654857063,-0.01880581584630603,RPMI,RPMI + ruxolitinib,0.7977624718801759,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR3C1,0.14257665209159584,-0.1284506739345257,RPMI,RPMI + ruxolitinib,0.2556546865090684,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR3C2,0.19497409222978035,0.09072147914714401,RPMI,RPMI + ruxolitinib,0.3069827070326224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR4A1,0.5240900531943677,-0.017103378788287178,RPMI,RPMI + ruxolitinib,0.6056151725801583,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
NR4A2,0.85742068126584,-0.015878977142155852,RPMI,RPMI + ruxolitinib,0.8846403854330096,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PATZ1,0.007940036142902118,0.13779577586812233,RPMI,RPMI + ruxolitinib,0.10865312616602898,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PBX2,0.018433887488676543,0.12183777316995936,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PHF20,0.39812050512085007,0.03416410529516841,RPMI,RPMI + ruxolitinib,0.4905750300067347,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PHF21A,0.037703070539828167,-0.13515043258605072,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PLAG1,0.04533556935730896,0.24956198879853295,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
POU2F2,0.04362040299922218,0.14578140219580965,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PPARD,0.02957509952323618,0.13200656230075947,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PRDM1,0.03727860532314234,-0.3122098997599168,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
PRDM2,0.6179357894102855,0.016934483111732655,RPMI,RPMI + ruxolitinib,0.6722314027057499,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RARA,0.0614316140487275,-0.07918288324272035,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RARG,0.5763323374334032,0.04091110421177447,RPMI,RPMI + ruxolitinib,0.6376442882241907,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RBPJ,0.10194515176353186,0.056768436494592525,RPMI,RPMI + ruxolitinib,0.20389030352706372,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
REL,0.11699435775828894,-0.21467611514510457,RPMI,RPMI + ruxolitinib,0.22532246679374165,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RELA,0.48885840966624206,-0.06678354093334958,RPMI,RPMI + ruxolitinib,0.5731869776208636,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RELB,0.14501746932765525,-0.12120793156596198,RPMI,RPMI + ruxolitinib,0.25825028784376963,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
REST,0.2878361074711717,0.03533324280632754,RPMI,RPMI + ruxolitinib,0.3938809891710771,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RFX2,0.08082709330821254,0.09060609878961275,RPMI,RPMI + ruxolitinib,0.18116417465633844,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RFX3,0.3509818804276954,0.016813419976439245,RPMI,RPMI + ruxolitinib,0.4489168097700861,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RLF,0.4916180615748176,-0.02803041245779186,RPMI,RPMI + ruxolitinib,0.5731869776208636,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RORA,0.08990116268899576,-0.18749631540786232,RPMI,RPMI + ruxolitinib,0.19271102331013182,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RORC,0.8167972067714496,0.03242613139622324,RPMI,RPMI + ruxolitinib,0.8460847560182346,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RUNX1,0.06494438063203976,-0.1410079442040872,RPMI,RPMI + ruxolitinib,0.15929753739934283,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RUNX2,0.23228766558441194,0.0868076370033859,RPMI,RPMI + ruxolitinib,0.3470965117927995,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
RUNX3,0.060593279253157495,-0.28971694853615915,RPMI,RPMI + ruxolitinib,0.15849511222169738,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SAFB,0.37198878315780504,0.01849551754842998,RPMI,RPMI + ruxolitinib,0.46920890139844224,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SAFB2,0.45887639988827167,0.018643639769423567,RPMI,RPMI + ruxolitinib,0.5472837796832598,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SATB1,0.24653191595149326,0.1612189167866376,RPMI,RPMI + ruxolitinib,0.35803917954710707,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SKIL,0.4187102403855698,-0.07991619533884642,RPMI,RPMI + ruxolitinib,0.5111017018790993,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SMAD3,0.028200889435716112,-0.22028182478772723,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SMAD5,0.03563372418053353,-0.15428494592785214,RPMI,RPMI + ruxolitinib,0.14210065205245775,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SNAI3,0.002334571460243402,-0.107607483958871,RPMI,RPMI + ruxolitinib,0.09012293194051829,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SOX13,0.015156079314937395,-0.17706287743839633,RPMI,RPMI + ruxolitinib,0.1325499534807142,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SOX4,0.031664587850591945,0.1979346193141266,RPMI,RPMI + ruxolitinib,0.13953886171447297,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SP110,0.6795261170129069,-0.013877814139572564,RPMI,RPMI + ruxolitinib,0.7240852066530975,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SP140L,0.1103785710379298,0.052688523716123765,RPMI,RPMI + ruxolitinib,0.21577765766813348,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SP3,0.6740679173604418,-0.034345045343022955,RPMI,RPMI + ruxolitinib,0.7212249321552052,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
SP4,0.1755832731713135,-0.11157706682380668,RPMI,RPMI + ruxolitinib,0.28843292551122923,All age groups,CXCL9,Ruxolitinib (ctr: RPMI),CD8T
