gene,p_value,slope,ctrl,condition,p_value_adj,age_group,dataset,comparison,cell_type
ZKSCAN8,0.0006978118250377272,0.24642522119470006,PBS,IL-10,0.0015644490916168399,All age groups,parsebioscience,IL-10,CD8T
ZMAT1,6.168099784240888e-12,0.6389186884900296,PBS,IL-10,1.1062785419477204e-10,All age groups,parsebioscience,IL-10,CD8T
ZNF10,6.790041349643637e-17,1.0463110605704364,PBS,IL-10,7.550525980803725e-15,All age groups,parsebioscience,IL-10,CD8T
ZNF100,0.000193225139465278,0.27819415821100363,PBS,IL-10,0.000490562454532852,All age groups,parsebioscience,IL-10,CD8T
ZNF101,4.1606872555026785e-08,0.649685892083057,PBS,IL-10,2.7539787072136777e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF107,3.6143699222334186e-06,0.6059758946663842,PBS,IL-10,1.3578308626768789e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF12,4.150509298870378e-07,0.29940725872420837,PBS,IL-10,2.0242834826069565e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF121,1.9934380993705212e-07,0.5317631603677131,PBS,IL-10,1.0358426011682334e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF124,0.008962962854083725,0.14546076339110253,PBS,IL-10,0.014654683471622064,All age groups,parsebioscience,IL-10,CD8T
ZNF131,3.463062773657638e-06,0.7402958929442025,PBS,IL-10,1.3188102069545527e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF134,0.0007965584179323842,0.258679538552527,PBS,IL-10,0.0017300253139468967,All age groups,parsebioscience,IL-10,CD8T
ZNF138,8.498382497855267e-09,0.505573577252661,PBS,IL-10,6.948677454128719e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF14,1.15327981366562e-05,0.3780947231949897,PBS,IL-10,3.862792628904125e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF141,6.415969306166801e-07,0.5206903945533232,PBS,IL-10,3.0231177408718145e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF142,0.034049241246667784,0.3905625347930801,PBS,IL-10,0.04312386818484576,All age groups,parsebioscience,IL-10,CD8T
ZNF143,0.0024560566310234725,0.3748054072657644,PBS,IL-10,0.004758074867069863,All age groups,parsebioscience,IL-10,CD8T
ZNF146,1.0154889585413125e-05,0.601691050083847,PBS,IL-10,3.4638764475396916e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF148,0.00015861492900584774,0.6569285493282546,PBS,IL-10,0.00041599009682665724,All age groups,parsebioscience,IL-10,CD8T
ZNF160,2.2273797210312327e-06,0.5359677982799983,PBS,IL-10,8.909518884124931e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF195,0.0001308462538561731,0.41735314760994796,PBS,IL-10,0.0003497621016540011,All age groups,parsebioscience,IL-10,CD8T
ZNF207,0.028952970864842234,0.4517931940286104,PBS,IL-10,0.03872831932100579,All age groups,parsebioscience,IL-10,CD8T
ZNF217,0.001814051718090331,0.5532358696437809,PBS,IL-10,0.003628103436180662,All age groups,parsebioscience,IL-10,CD8T
ZNF22,1.4464697466794541e-12,0.4535779247862006,PBS,IL-10,3.0932199198222175e-11,All age groups,parsebioscience,IL-10,CD8T
ZNF224,0.00379455837918721,0.5033290978651339,PBS,IL-10,0.006894687773948002,All age groups,parsebioscience,IL-10,CD8T
ZNF226,7.291879357367281e-05,0.23949138007485027,PBS,IL-10,0.00019873945699491218,All age groups,parsebioscience,IL-10,CD8T
ZNF236,0.0055758880075698035,0.3430242076701664,PBS,IL-10,0.009701926565167272,All age groups,parsebioscience,IL-10,CD8T
ZNF24,2.8053866019048236e-07,0.6856165744273288,PBS,IL-10,1.4179954096900746e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF25,0.000509557215924452,0.2911955180864621,PBS,IL-10,0.001166318719908352,All age groups,parsebioscience,IL-10,CD8T
ZNF253,4.415036524065933e-14,0.3652787232494131,PBS,IL-10,1.6029306991811592e-12,All age groups,parsebioscience,IL-10,CD8T
ZNF254,0.0024454262593855535,0.2021010771180237,PBS,IL-10,0.004754045455308978,All age groups,parsebioscience,IL-10,CD8T
ZNF263,7.661429963423391e-07,0.39456131532828537,PBS,IL-10,3.463215495661305e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF264,2.866652960330078e-09,0.42776354361852065,PBS,IL-10,2.6564317432392056e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF266,0.015130379456372396,0.35479351607361204,PBS,IL-10,0.022675177837582352,All age groups,parsebioscience,IL-10,CD8T
ZNF267,0.019621732681298125,0.44465966422503905,PBS,IL-10,0.02797354710461989,All age groups,parsebioscience,IL-10,CD8T
ZNF273,0.0028259735244145563,0.23148044194142298,PBS,IL-10,0.0053262416256762484,All age groups,parsebioscience,IL-10,CD8T
ZNF274,7.124807170530802e-12,0.6169810614602104,PBS,IL-10,1.2379352458797268e-10,All age groups,parsebioscience,IL-10,CD8T
ZNF276,0.2256179359252738,0.24422308073393104,PBS,IL-10,0.2464510262759376,All age groups,parsebioscience,IL-10,CD8T
ZNF277,2.018801164593334e-12,0.5671742599407661,PBS,IL-10,4.019122639926906e-11,All age groups,parsebioscience,IL-10,CD8T
ZNF28,0.23117213481294552,0.16847648750738808,PBS,IL-10,0.25152975920938886,All age groups,parsebioscience,IL-10,CD8T
ZNF280D,5.6102427698955495e-05,0.607574883650796,PBS,IL-10,0.00015674849146039827,All age groups,parsebioscience,IL-10,CD8T
ZNF281,0.0002513468625683057,0.566848039321179,PBS,IL-10,0.0006238788195891873,All age groups,parsebioscience,IL-10,CD8T
ZNF292,0.002497571393149364,0.5678093630221431,PBS,IL-10,0.0048207987721401715,All age groups,parsebioscience,IL-10,CD8T
ZNF296,0.18988786849382278,0.20791042897074127,PBS,IL-10,0.2103140535509272,All age groups,parsebioscience,IL-10,CD8T
ZNF302,2.37262480114427e-09,0.5163390745078189,PBS,IL-10,2.3985079807931165e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF317,5.138670521734421e-05,0.23231411553702902,PBS,IL-10,0.00014577044949409888,All age groups,parsebioscience,IL-10,CD8T
ZNF318,0.03288367356915201,0.4094994967723278,PBS,IL-10,0.04222476328971944,All age groups,parsebioscience,IL-10,CD8T
ZNF319,0.10338826858487934,0.2692354134383641,PBS,IL-10,0.11975807777748525,All age groups,parsebioscience,IL-10,CD8T
ZNF32,0.00045026448993058685,0.4476404960946536,PBS,IL-10,0.0010431127350058597,All age groups,parsebioscience,IL-10,CD8T
ZNF326,0.0003749139185467173,0.649689414971406,PBS,IL-10,0.00089082110560673,All age groups,parsebioscience,IL-10,CD8T
ZNF331,3.1147042887412155e-17,1.2150089607758678,PBS,IL-10,4.329438961350289e-15,All age groups,parsebioscience,IL-10,CD8T
ZNF333,0.00016357090125237116,0.29197840694069577,PBS,IL-10,0.00042497860325382413,All age groups,parsebioscience,IL-10,CD8T
ZNF335,0.04424898667581747,0.420358837327496,PBS,IL-10,0.05467208131501003,All age groups,parsebioscience,IL-10,CD8T
ZNF33A,2.323123566981217e-05,0.6132098659007531,PBS,IL-10,7.338958541145209e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF33B,2.163163015485368e-06,0.3945043625217004,PBS,IL-10,8.778968150436969e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF350,0.02062347477790373,0.4236414940080075,PBS,IL-10,0.029251663205394067,All age groups,parsebioscience,IL-10,CD8T
ZNF354A,0.0003828979238536083,0.35335193770874945,PBS,IL-10,0.0009020815494178229,All age groups,parsebioscience,IL-10,CD8T
ZNF362,0.01272728459007005,0.37467855264665934,PBS,IL-10,0.01982176535596344,All age groups,parsebioscience,IL-10,CD8T
ZNF37A,4.177139245006998e-06,0.5494740030563151,PBS,IL-10,1.5380724637244312e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF384,0.0007257871291423379,0.4166540765001555,PBS,IL-10,0.0016077196964268518,All age groups,parsebioscience,IL-10,CD8T
ZNF394,0.04873533730352237,0.31532945387308314,PBS,IL-10,0.05981644048732547,All age groups,parsebioscience,IL-10,CD8T
ZNF397,5.727522899198132e-09,0.5062261100980242,PBS,IL-10,4.8992349722371715e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF407,0.008447620742226446,0.4599300103356987,PBS,IL-10,0.01395932355161245,All age groups,parsebioscience,IL-10,CD8T
ZNF410,0.021998205769427178,0.45938314380729856,PBS,IL-10,0.030731161828647012,All age groups,parsebioscience,IL-10,CD8T
ZNF414,2.5814797884395516e-09,0.4945944340948334,PBS,IL-10,2.5630406470935547e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF428,0.04127690137050192,0.3860396880466412,PBS,IL-10,0.05139633007007728,All age groups,parsebioscience,IL-10,CD8T
ZNF429,3.1017596118544778e-06,0.36216872118353505,PBS,IL-10,1.1976238501327012e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF43,1.3680558016125628e-07,0.5056652456509853,PBS,IL-10,7.923323184339425e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF430,4.286523652577354e-06,0.6163490007379422,PBS,IL-10,1.557717092047718e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF431,9.147306481578598e-07,0.619811232235093,PBS,IL-10,3.973361252935703e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF439,1.0185563723051561e-08,0.43518505562330684,PBS,IL-10,7.976300605657278e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF44,0.000389808681158256,0.5556456668427077,PBS,IL-10,0.0009144878764725331,All age groups,parsebioscience,IL-10,CD8T
ZNF451,0.002535856047668191,0.5823005408437092,PBS,IL-10,0.004861848146563842,All age groups,parsebioscience,IL-10,CD8T
ZNF460,1.772490703649835e-07,0.5111395777808455,PBS,IL-10,9.496972567265869e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF468,0.0030393738540534085,0.21316072742082576,PBS,IL-10,0.005689871592099984,All age groups,parsebioscience,IL-10,CD8T
ZNF480,0.0015099906819738072,0.44975433555027333,PBS,IL-10,0.0031142815211776735,All age groups,parsebioscience,IL-10,CD8T
ZNF483,0.000430325226013956,0.2396028323640382,PBS,IL-10,0.0010010913207688682,All age groups,parsebioscience,IL-10,CD8T
ZNF487,0.08865042214231036,0.31884488059501587,PBS,IL-10,0.10376765202342013,All age groups,parsebioscience,IL-10,CD8T
ZNF490,0.01667691294264002,0.16400578839142918,PBS,IL-10,0.024792203911480383,All age groups,parsebioscience,IL-10,CD8T
ZNF493,2.2427048378470612e-09,0.5501099755907783,PBS,IL-10,2.309155351561048e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF496,9.16092633182354e-16,0.7642058452015976,PBS,IL-10,5.6594167116598756e-14,All age groups,parsebioscience,IL-10,CD8T
ZNF506,7.519656892058663e-08,0.5639175893580191,PBS,IL-10,4.6454769244273523e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF507,7.513005869533637e-07,0.5950674112365233,PBS,IL-10,3.4239600520169687e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF511,0.039298471007110286,0.3988969756778717,PBS,IL-10,0.04921159882872369,All age groups,parsebioscience,IL-10,CD8T
ZNF512,5.553836799278362e-06,0.4025400383851298,PBS,IL-10,1.9922150067088835e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF516,1.3636371567272626e-05,0.3456967956045907,PBS,IL-10,4.433814380937766e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF518A,6.763040162713002e-07,0.5378231691598622,PBS,IL-10,3.159874227284394e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF518B,7.160745995098e-09,0.5157581975105261,PBS,IL-10,6.032386020112861e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF524,0.0006931106929408972,0.43635872493117017,PBS,IL-10,0.0015602005881584567,All age groups,parsebioscience,IL-10,CD8T
ZNF529,3.1881046798841835e-05,0.3354825728311025,PBS,IL-10,9.739484626459373e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF540,4.854424081898477e-06,0.34732269473286276,PBS,IL-10,1.7526362269711382e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF550,1.593679463049115e-06,0.4042539852447887,PBS,IL-10,6.712771071631121e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF563,3.0203330472876114e-05,0.35329517428183604,PBS,IL-10,9.277929139734321e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF569,4.024194278533446e-05,0.26812077950803326,PBS,IL-10,0.0001190134052587551,All age groups,parsebioscience,IL-10,CD8T
ZNF580,2.567494067629272e-08,0.4045665314918512,PBS,IL-10,1.7623786439529323e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF581,0.0007590822401865381,0.31227912843774097,PBS,IL-10,0.0016681807333743682,All age groups,parsebioscience,IL-10,CD8T
ZNF586,0.000934441643790372,0.20701120366106968,PBS,IL-10,0.0019906113178063097,All age groups,parsebioscience,IL-10,CD8T
ZNF592,0.01301880022414594,0.3613481445749539,PBS,IL-10,0.020219142247556266,All age groups,parsebioscience,IL-10,CD8T
ZNF600,0.0316552890622609,-0.3274104152189781,PBS,IL-10,0.04121859653071911,All age groups,parsebioscience,IL-10,CD8T
ZNF606,0.01863336581191,0.1608966302203717,PBS,IL-10,0.026909484133563533,All age groups,parsebioscience,IL-10,CD8T
ZNF609,1.1611477946402058e-15,0.9062428533477549,PBS,IL-10,6.455981738199545e-14,All age groups,parsebioscience,IL-10,CD8T
ZNF611,0.0025057749013462404,0.4527912048199803,PBS,IL-10,0.0048207987721401715,All age groups,parsebioscience,IL-10,CD8T
ZNF626,2.8160009754269097e-09,0.38427806833476785,PBS,IL-10,2.6537229531141722e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF639,3.835753900106301e-05,0.42400660342841423,PBS,IL-10,0.00011466017034726364,All age groups,parsebioscience,IL-10,CD8T
ZNF641,4.4899788332547995e-05,0.35333511775765586,PBS,IL-10,0.00012868186759225095,All age groups,parsebioscience,IL-10,CD8T
ZNF644,0.0002582292049947343,0.68447000665364,PBS,IL-10,0.0006381130576758768,All age groups,parsebioscience,IL-10,CD8T
ZNF652,0.0023077318405672932,0.5476947507424204,PBS,IL-10,0.004517953885054278,All age groups,parsebioscience,IL-10,CD8T
ZNF654,0.00678460473280893,0.3514238850346367,PBS,IL-10,0.011571289053502347,All age groups,parsebioscience,IL-10,CD8T
ZNF655,0.036800385801268716,0.4281756817638321,PBS,IL-10,0.04618739166028308,All age groups,parsebioscience,IL-10,CD8T
ZNF658,0.01173413674758628,0.16158292978621022,PBS,IL-10,0.018693925592143185,All age groups,parsebioscience,IL-10,CD8T
ZNF664,0.005343408300104517,0.4451541566496668,PBS,IL-10,0.009342562939805382,All age groups,parsebioscience,IL-10,CD8T
ZNF672,0.0002640303015844396,0.28008003496914596,PBS,IL-10,0.0006495612729245505,All age groups,parsebioscience,IL-10,CD8T
ZNF675,0.0016572550213488492,0.30489702713291056,PBS,IL-10,0.003343222805383741,All age groups,parsebioscience,IL-10,CD8T
ZNF677,7.164427316620046e-05,0.3638778666458626,PBS,IL-10,0.0001965252558063643,All age groups,parsebioscience,IL-10,CD8T
ZNF680,6.324958176014078e-10,0.43874893787864966,PBS,IL-10,7.814837213030727e-09,All age groups,parsebioscience,IL-10,CD8T
ZNF681,2.0563452044918685e-07,0.4203958703941605,PBS,IL-10,1.0586369756458136e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF683,4.7979843121903774e-08,-0.7593958941795368,PBS,IL-10,3.101952648346337e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF684,0.11799047016219441,0.2364598635738732,PBS,IL-10,0.13554277150863656,All age groups,parsebioscience,IL-10,CD8T
ZNF688,0.022738283915826968,0.3981746245901535,PBS,IL-10,0.031527396152617945,All age groups,parsebioscience,IL-10,CD8T
ZNF699,0.003292144237836673,0.3957928612747968,PBS,IL-10,0.0060811700871667455,All age groups,parsebioscience,IL-10,CD8T
ZNF7,0.00027543962769611865,0.47569972351771345,PBS,IL-10,0.0006743866866312792,All age groups,parsebioscience,IL-10,CD8T
ZNF701,0.01337931358733323,0.19400904736099248,PBS,IL-10,0.02054985727921016,All age groups,parsebioscience,IL-10,CD8T
ZNF706,2.3777674858594022e-05,0.2965642223775694,PBS,IL-10,7.469145322812585e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF708,6.053868870623427e-06,0.6070390944770098,PBS,IL-10,2.1576609564529652e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF714,0.21687488445606218,0.07819983244745624,PBS,IL-10,0.2373669995227767,All age groups,parsebioscience,IL-10,CD8T
ZNF717,0.06012714427186662,0.13334820624832874,PBS,IL-10,0.0723608056605148,All age groups,parsebioscience,IL-10,CD8T
ZNF721,7.976163143519865e-08,0.5840656026444648,PBS,IL-10,4.873348030546203e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF736,4.121983747148861e-05,0.293405205935589,PBS,IL-10,0.00012126047425474955,All age groups,parsebioscience,IL-10,CD8T
ZNF737,8.526208787042854e-13,0.5356805280859985,PBS,IL-10,1.8962288342383307e-11,All age groups,parsebioscience,IL-10,CD8T
ZNF740,0.06208873884347562,0.3081391275125819,PBS,IL-10,0.07439943706244061,All age groups,parsebioscience,IL-10,CD8T
ZNF749,0.0008927031639693626,0.1657854760937287,PBS,IL-10,0.0019090113814114063,All age groups,parsebioscience,IL-10,CD8T
ZNF75A,1.577908157640886e-08,0.5159670017852546,PBS,IL-10,1.1393726436991333e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF76,4.207656948159516e-05,0.32105994887765427,PBS,IL-10,0.00012248467346474823,All age groups,parsebioscience,IL-10,CD8T
ZNF766,2.7361301231562787e-09,0.546483825739368,PBS,IL-10,2.6229109456463638e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF770,3.594357998461189e-06,0.5788113759945449,PBS,IL-10,1.3578308626768789e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF778,0.09828727654582814,0.27038449469982934,PBS,IL-10,0.11456546280813511,All age groups,parsebioscience,IL-10,CD8T
ZNF780B,6.225170277504753e-07,0.38063832517565155,PBS,IL-10,3.009734499384907e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF791,0.01721534302946555,0.4550164998649945,PBS,IL-10,0.025255226185706716,All age groups,parsebioscience,IL-10,CD8T
ZNF800,0.0025867215983178277,0.6021084914187864,PBS,IL-10,0.004925401399536686,All age groups,parsebioscience,IL-10,CD8T
ZNF808,0.03580742510144915,0.4290617201028424,PBS,IL-10,0.04504282433575956,All age groups,parsebioscience,IL-10,CD8T
ZNF814,1.650014433043855e-09,0.4971440423691457,PBS,IL-10,1.7642462014853525e-08,All age groups,parsebioscience,IL-10,CD8T
ZNF821,0.10296968419353068,0.31959089016932657,PBS,IL-10,0.11955411151821896,All age groups,parsebioscience,IL-10,CD8T
ZNF827,0.00015609870208079787,0.26134137132711965,PBS,IL-10,0.00041133117704703136,All age groups,parsebioscience,IL-10,CD8T
ZNF83,3.247638560706923e-05,0.5364018716960277,PBS,IL-10,9.867142293732509e-05,All age groups,parsebioscience,IL-10,CD8T
ZNF830,0.01452573212223876,0.4239704125339621,PBS,IL-10,0.022066412732144127,All age groups,parsebioscience,IL-10,CD8T
ZNF831,0.0027635765166291325,0.5282486292005458,PBS,IL-10,0.00522635558927142,All age groups,parsebioscience,IL-10,CD8T
ZNF84,2.098830977799806e-11,0.4304642273075061,PBS,IL-10,3.334142924733406e-10,All age groups,parsebioscience,IL-10,CD8T
ZNF844,2.6695379541141147e-11,0.5797486211834338,PBS,IL-10,4.1229530624651324e-10,All age groups,parsebioscience,IL-10,CD8T
ZNF880,8.575095592819657e-10,0.4238675763317163,PBS,IL-10,9.93281906168277e-09,All age groups,parsebioscience,IL-10,CD8T
ZNF891,1.419420131616947e-07,0.4164145888033048,PBS,IL-10,7.994291252018281e-07,All age groups,parsebioscience,IL-10,CD8T
ZNF91,1.7647377031048486e-06,0.6726974022415971,PBS,IL-10,7.377399721250344e-06,All age groups,parsebioscience,IL-10,CD8T
ZNF92,0.007683856878161481,0.4488943012626521,PBS,IL-10,0.012868145856198145,All age groups,parsebioscience,IL-10,CD8T
ZSCAN18,5.375303765027492e-08,0.7030256505649167,PBS,IL-10,3.4352516015577997e-07,All age groups,parsebioscience,IL-10,CD8T
ZSCAN25,8.8900862082448e-07,0.36584953470433884,PBS,IL-10,3.892037741562291e-06,All age groups,parsebioscience,IL-10,CD8T
ZXDC,0.00037834746306453253,0.3907033131602098,PBS,IL-10,0.0008951539977186387,All age groups,parsebioscience,IL-10,CD8T
ZZZ3,0.002117915384013745,0.23157712609094444,PBS,IL-10,0.004175748062098023,All age groups,parsebioscience,IL-10,CD8T
