source,target,weight,promotor_based,cell_type,sample_size,gene_size
ZEB2,RPL18,-0.14515533254649668,True,NK,199254,9888
REL,B2M,-0.14498772077879912,True,NK,199254,9888
NCOA1,RPL34,-0.14482803157327345,True,NK,199254,9888
ZEB2,RPL39,-0.1448207523580741,True,NK,199254,9888
LEF1,IL7R,0.1447960039642582,True,NK,199254,9888
NCOA2,TMSB4X,-0.1447422832638949,False,NK,199254,9888
TCF7,XCL2,0.14467411720326798,False,NK,199254,9888
BACH2,TMSB4X,-0.14462996456127605,False,NK,199254,9888
PHF21A,B2M,-0.14457164942484071,False,NK,199254,9888
BNC2,RPS3A,-0.1444942598285356,False,NK,199254,9888
NFATC2,RPL10,-0.14447975072861846,True,NK,199254,9888
FOS,S100A6,-0.144436360129469,False,NK,199254,9888
ZEB1,XCL1,0.1444139805519017,True,NK,199254,9888
KLF12,RPL10,-0.14424032411124835,True,NK,199254,9888
ZBTB20,ACTB,-0.14408415609581401,True,NK,199254,9888
NCOA1,RPS28,-0.14404221895134428,True,NK,199254,9888
NCOA1,RPL28,-0.14397574277108366,True,NK,199254,9888
NCOA1,EEF1A1,-0.14392807273388777,True,NK,199254,9888
TCF7,S100A6,-0.14390894487598582,False,NK,199254,9888
BAZ2B,B2M,-0.14378632648885872,False,NK,199254,9888
NCOA1,RPL39,-0.1437634096575449,True,NK,199254,9888
JUNB,SERTAD1,0.14359479958435992,True,NK,199254,9888
NCOA1,RPL19,-0.14359306669279248,True,NK,199254,9888
BNC2,RPL11,-0.14341608403322986,False,NK,199254,9888
KLF12,RPLP1,-0.14330543728568307,True,NK,199254,9888
ZEB2,RPS13,-0.14316528202213022,True,NK,199254,9888
NFKB1,S100A4,-0.14313590192379613,False,NK,199254,9888
BNC2,RPS3,-0.1431239379035117,False,NK,199254,9888
BNC2,RPS7,-0.14310993249059054,False,NK,199254,9888
RUNX2,B2M,-0.14309153906451064,False,NK,199254,9888
BACH2,TCF7,0.14308344057802308,False,NK,199254,9888
TCF7,BACH2,0.14308344057802308,False,NK,199254,9888
ZEB2,RPL26,-0.14296657522145825,True,NK,199254,9888
RORA,RPS27A,-0.14295382986541652,False,NK,199254,9888
NCOA1,RPS15A,-0.1423257223692226,True,NK,199254,9888
NFATC2,RPS12,-0.14218619566428917,False,NK,199254,9888
ZEB2,RPL8,-0.14203642600299202,True,NK,199254,9888
KLF12,NKG7,-0.14188260681889006,False,NK,199254,9888
RUNX2,INPP4B,0.14182522742109788,False,NK,199254,9888
NFATC2,RPS15A,-0.14182071606889712,False,NK,199254,9888
RUNX2,GAB1,0.14177234237144357,False,NK,199254,9888
BAZ2A,B2M,-0.14167480813930744,False,NK,199254,9888
KLF12,RPS15A,-0.14137885567123146,True,NK,199254,9888
BACH2,AFF3,0.1413756028704902,False,NK,199254,9888
JUN,PRF1,-0.14128013866162834,False,NK,199254,9888
NFATC2,RPL30,-0.1412692296623452,False,NK,199254,9888
JUND,DUSP1,0.14124330471910188,True,NK,199254,9888
ZEB1,AFF3,0.14112565314715853,True,NK,199254,9888
ZBTB1,B2M,-0.14105527213589358,False,NK,199254,9888
STAT4,RPL10,-0.1410419858384253,True,NK,199254,9888
ZEB2,RPL29,-0.14101688572423754,True,NK,199254,9888
BACH2,XCL1,0.14095604136441442,False,NK,199254,9888
NFAT5,TMSB4X,-0.1409032929961565,False,NK,199254,9888
KLF12,IFITM1,-0.1408325707297549,True,NK,199254,9888
KLF2,TMSB4X,0.1408143409308329,False,NK,199254,9888
SP3,B2M,-0.14065040967785183,True,NK,199254,9888
SPEN,B2M,-0.14059652482711907,False,NK,199254,9888
BNC2,RPL26,-0.14053572229189576,False,NK,199254,9888
STAT4,RPLP1,-0.1404723895855852,False,NK,199254,9888
TCF7,IL12RB2,0.14044174474488605,False,NK,199254,9888
HIVEP3,RPS27A,-0.14043935536404106,False,NK,199254,9888
JUNB,FOSB,0.1404266067249711,True,NK,199254,9888
FOSB,JUNB,0.1404266067249711,True,NK,199254,9888
FOS,NKG7,-0.1402145130987837,False,NK,199254,9888
TCF7,CXCR3,0.14009431382334886,False,NK,199254,9888
NCOA1,FAU,-0.1398700699608456,True,NK,199254,9888
TMF1,B2M,-0.13968509048903313,False,NK,199254,9888
NCOA2,NKG7,-0.139643147848728,False,NK,199254,9888
FOXJ3,B2M,-0.1395539864759725,True,NK,199254,9888
TCF7,MCUB,0.1394021590422246,False,NK,199254,9888
JUN,NR4A2,0.1393560918492658,True,NK,199254,9888
NR4A2,JUN,0.1393560918492658,False,NK,199254,9888
ZNF331,NKG7,-0.13917145175830306,False,NK,199254,9888
TCF7,SSBP2,0.13912830897893788,True,NK,199254,9888
RUNX1,RPS27A,-0.139118744919011,False,NK,199254,9888
JUN,JUND,0.13903626627068924,True,NK,199254,9888
JUND,JUN,0.1390362662706892,True,NK,199254,9888
FOXN3,TMSB4X,-0.13899080351060605,False,NK,199254,9888
SMYD3,RPS27A,-0.13891742740002552,False,NK,199254,9888
ZEB2,RPS15,-0.1388977122508215,True,NK,199254,9888
NFATC2,RPS27,-0.13872614852124618,True,NK,199254,9888
TFDP2,RPS12,-0.1385972264529033,True,NK,199254,9888
TCF7,CFL1,-0.13851846774514046,True,NK,199254,9888
RORA,RPL10,-0.13829468565810937,False,NK,199254,9888
NR4A2,BTG2,0.13826533927844895,False,NK,199254,9888
STAT4,RPS27A,-0.13825207709740872,False,NK,199254,9888
ASH1L,NKG7,-0.13825207698495628,False,NK,199254,9888
NFAT5,RPS27A,-0.13788792427926233,False,NK,199254,9888
NCOA1,RPL11,-0.13785787576237085,True,NK,199254,9888
FOS,EIF1,0.137836967502459,True,NK,199254,9888
NCOA1,RPS15,-0.13782522591814644,True,NK,199254,9888
JAZF1,RPS15A,-0.13767051155219956,False,NK,199254,9888
NFKB1,CST7,-0.1375960455123145,False,NK,199254,9888
FOS,MAFF,0.13754261045740193,True,NK,199254,9888
MAFF,FOS,0.13754261045740193,True,NK,199254,9888
KLF12,PFN1,-0.137522851421685,True,NK,199254,9888
FOS,TCF7,0.13751365347776467,False,NK,199254,9888
TCF7,FOS,0.13751365347776465,True,NK,199254,9888
STAT4,RPS12,-0.137386653993602,False,NK,199254,9888
RUNX1,RPL10,-0.1373013548527974,True,NK,199254,9888
NCOA1,RPLP1,-0.13726110032196379,True,NK,199254,9888
HIVEP3,RPL10,-0.13725355793288813,False,NK,199254,9888
KLF12,RPL30,-0.13718636170782164,False,NK,199254,9888
FOS,FCGR3A,-0.13716987792753033,True,NK,199254,9888
JAZF1,RPL10,-0.13716093030214002,False,NK,199254,9888
FOXN3,RPS27A,-0.13699330331930695,False,NK,199254,9888
FOXN3,RPL10,-0.13697502969525585,False,NK,199254,9888
RUNX2,MAML3,0.13694905776059527,False,NK,199254,9888
GATAD2B,B2M,-0.13690344668279877,False,NK,199254,9888
JAZF1,RPS27A,-0.13689877553494548,False,NK,199254,9888
ZEB1,TMSB4X,-0.13689574199482413,True,NK,199254,9888
LEF1,SELL,0.1368383157112647,False,NK,199254,9888
HIVEP3,TMSB4X,-0.13674945472938044,False,NK,199254,9888
ZEB2,RPS5,-0.13668265218577333,True,NK,199254,9888
JUNB,GADD45B,0.13665381585098804,True,NK,199254,9888
FOS,GZMB,-0.13662815035220538,True,NK,199254,9888
TFDP2,RPS27A,-0.13660747255879255,True,NK,199254,9888
ZEB2,RPL7A,-0.13653470004563306,True,NK,199254,9888
NFATC3,RPS27A,-0.13641236792923886,True,NK,199254,9888
NCOA1,RPS23,-0.13637158190899873,True,NK,199254,9888
TCF12,NKG7,-0.1363170520350516,True,NK,199254,9888
LCOR,B2M,-0.1362431659326291,False,NK,199254,9888
ZNF331,TMSB4X,-0.13616186098672628,False,NK,199254,9888
NFATC3,RPL10,-0.13613028478010838,True,NK,199254,9888
BNC2,RPS15,-0.13612912340836775,False,NK,199254,9888
BNC2,RPS13,-0.13603302951688614,False,NK,199254,9888
KLF12,RPL28,-0.13598748836505758,True,NK,199254,9888
BNC2,RPL18A,-0.13597644342009807,False,NK,199254,9888
ASH1L,TMSB10,-0.1359544716743574,False,NK,199254,9888
IKZF2,TMSB4X,-0.13584201939584334,True,NK,199254,9888
TCF7,CCL4,-0.1357011906853336,False,NK,199254,9888
TCF7,TMSB10,-0.13569921607247404,False,NK,199254,9888
KLF12,RPL32,-0.1356503995357578,False,NK,199254,9888
RORA,RPS15A,-0.13558416914493066,False,NK,199254,9888
BNC2,RPL37,-0.13548515365218275,False,NK,199254,9888
NCOA1,RPL13,-0.1354578738871433,True,NK,199254,9888
NFATC3,TMSB4X,-0.13544178131085452,True,NK,199254,9888
KLF12,RPS12,-0.13511714681018436,True,NK,199254,9888
ZEB2,RPS25,-0.13503987041160956,True,NK,199254,9888
NFAT5,RPL10,-0.13503662154012175,True,NK,199254,9888
JUN,SERTAD1,0.13495799982653567,True,NK,199254,9888
TRERF1,B2M,-0.13489480209426552,False,NK,199254,9888
LCORL,B2M,-0.1348781540800699,True,NK,199254,9888
JUNB,PPP1R15A,0.13481781908325594,True,NK,199254,9888
NCOA1,RPS3,-0.13478249272943355,False,NK,199254,9888
RORA,RPS12,-0.13474095844071468,True,NK,199254,9888
KLF12,EEF1A1,-0.13470843244559955,True,NK,199254,9888
AKNA,TMSB4X,-0.13442333231651474,False,NK,199254,9888
STAT4,TMSB4X,-0.1344200403296849,False,NK,199254,9888
TCF7,CD99,-0.1343164047916885,False,NK,199254,9888
FOS,UBE2S,0.13420063146318573,True,NK,199254,9888
KLF12,RPS28,-0.1342005238256825,True,NK,199254,9888
TCF7,FLNB,0.13417433724861147,False,NK,199254,9888
ZEB2,RPL23A,-0.13405658055472303,True,NK,199254,9888
STAT4,RPL28,-0.13402106440383377,False,NK,199254,9888
TET2,TMSB4X,-0.1340189931325598,False,NK,199254,9888
